clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Blitz,24,D1,True,37.60098164096982,,13.299904918742678,28.819481529857267,42.07598174594572,24.97721949228449,,13.299904918742678
Dort,13,D1,True,37.259034460778835,,11.357424901689305,27.091857219958133,41.87407926801744,23.308257729900546,,11.357424901689305
EinstellenJob,34,D1,False,39.40396192665106,11.7871940688058,8.290265396367701,26.333556630990927,37.41047166398553,23.12650770883899,11.7871940688058,8.290265396367701
EisGefroren,30,D1,False,39.72699903928034,10.572730993378078,10.291919798286976,28.09223280246067,39.1552003129681,24.534026323518706,10.572730993378078,10.291919798286978
Frech,25,D1,True,47.10420260165479,,12.611010826776262,39.6597020910011,50.71296969725598,35.454355452222885,,12.611010826776262
Mutter,24,D1,True,47.37320674368032,,9.402027431986427,38.09548726080361,52.657621963557894,33.377412041680536,,9.402027431986427
Neu,13,D1,False,42.02277276609181,13.482175811927918,10.705008868847028,29.067980486418833,40.89088800512639,26.037137864460338,13.482175811927913,10.705008868847028
SauerWuetend,22,D1,True,49.06885654173202,,10.143922384547622,38.084721865209,46.878274879358486,33.90631406620932,,10.143922384547622
Schwer,21,D1,False,45.37803542741039,13.179428246656821,15.901539954918572,33.18525662027141,42.97772166194459,29.775969136578457,13.179428246656821,15.901539954918572
Treffen,28,D1,False,43.36938100647847,15.124533577076235,9.764141614601812,24.140217346756348,32.80833263901584,21.08202408469786,15.124533577076235,9.764141614601812
VorsichtPassAuf,12,D1,False,44.19949169556342,9.441586140244182,10.51027177260778,31.717432921209326,36.40982897206184,28.683856400012385,9.441586140244182,10.51027177260778
Widerspruch,14,D1,False,44.04857192323819,16.052235477911815,10.637537903781956,29.05666309164314,43.387603514063635,25.465229384308152,16.052235477911815,10.637537903781956
