clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Blitz,24,D2,True,37.59762278934243,,13.303816689794616,28.81483426601135,42.06851769912608,24.97318698569862,,13.303816689794614
Dort,13,D2,True,37.2594026357698,,11.356388840178157,27.092776816947335,41.87422364227989,23.30927483838851,,11.356388840178154
EinstellenJob,34,D2,False,39.40199951559313,11.799875195428982,8.293841176889885,26.32961199614622,37.40636440839702,23.12319400756315,11.799875195428982,8.293841176889885
EisGefroren,30,D2,False,39.730520031967444,10.56295057909396,10.297596008652649,28.09950357178679,39.16663102304393,24.53973980279049,10.562950579093956,10.29759600865265
Frech,25,D2,True,47.10659165432926,,12.610217826226569,39.66317257248703,50.721415711009904,35.45705379987406,,12.610217826226572
Mutter,24,D2,True,47.37466760210982,,9.40207678474224,38.09707074681645,52.66328859708411,33.37823711618978,,9.40207678474224
Neu,13,D2,False,42.018199843261705,13.483840085525925,10.678014625914683,29.06284858694672,40.87821903773584,26.033186695440925,13.483840085525925,10.678014625914683
SauerWuetend,22,D2,True,49.06991919036002,,10.148835629126625,38.08589110608016,46.885150385062026,33.90670516865936,,10.148835629126626
Schwer,21,D2,False,45.382104357899216,13.182396494881127,15.903218200791008,33.19336613369373,42.99008528423699,29.78270142113616,13.182396494881127,15.903218200791008
Treffen,28,D2,False,43.36893011618952,15.125831639855638,9.761558673770239,24.139621559462945,32.80909383644032,21.081094813342162,15.125831639855638,9.761558673770239
VorsichtPassAuf,12,D2,False,44.202744367895434,9.449744733668998,10.507566605522506,31.72212640451526,36.414011465106725,28.688581955474277,9.449744733668998,10.507566605522504
Widerspruch,14,D2,False,44.05036552388246,16.055718871871484,10.642107081305582,29.059377661382054,43.39621064856219,25.466978671114116,16.055718871871484,10.642107081305582
