clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Schwer,14,M1_alpha3,False,42.00050216375644,15.352506960330782,12.129649098823737,31.166092706729643,39.52553035735758,28.149409793521073,15.352506960330782,12.129649098823736
Sonne,14,M1_alpha3,True,41.4437825132698,,40.45352860285152,34.222702191358884,52.92894601619588,29.2311411113972,,40.45352860285152
Sorry,14,M1_alpha3,True,42.714223558817366,,13.709408035109439,34.251448616162044,45.03308495438818,29.946680331102446,,13.709408035109439
SparenSparsam,9,M1_alpha3,False,39.974554614103795,18.084385719485486,11.25829425246058,31.021300730671694,42.88440229068397,27.30729790351943,18.084385719485486,11.25829425246058
Spezial,14,M1_alpha3,False,39.63708077280463,12.062256224427967,11.583009783034106,30.359353672442154,36.11086397921187,27.374213413008906,12.062256224427967,11.583009783034106
Tisch,21,M1_alpha3,False,54.54331583557597,13.235726350416863,20.48307038486202,51.61002650115053,73.52849218462012,44.6785192903992,13.235726350416863,20.483070384862017
Treffen,14,M1_alpha3,False,45.34141028396349,20.152634439358888,11.370509774431074,30.926118656508145,36.6061940214154,27.770121883199447,20.152634439358888,11.370509774431074
Vater,12,M1_alpha3,True,41.80838764620288,,11.407950042603822,34.422446543905,48.43853618425195,29.88297862325545,,11.40795004260382
Verschieden,7,M1_alpha3,False,42.00199348515355,17.506795324761974,13.732645774266345,37.018029262539976,50.44135750193805,32.398523004271034,17.50679532476197,13.732645774266345
VorsichtPassAuf,20,M1_alpha3,False,39.02270241118424,16.04634835118336,10.601037661742534,31.31547897506985,41.760282760335016,27.424459386682276,16.04634835118336,10.601037661742534
Waschen,26,M1_alpha3,False,46.8855018618735,20.330045501030188,13.195243667614783,34.69700172625942,49.28983505981261,30.484921974231277,20.330045501030188,13.195243667614783
Widerspruch,18,M1_alpha3,False,44.521677545069146,23.520412911092237,14.27409803387749,37.21003883258199,52.44405971686717,32.87106423592542,23.520412911092237,14.27409803387749
Ziel,11,M1_alpha3,False,39.52382287668676,16.911811788363618,11.391913023406904,24.23690200994738,32.56246665068241,21.39948571226981,16.911811788363618,11.391913023406904
reparieren,11,M1_alpha3,False,44.14239563383238,15.322227589300068,14.23460223372611,39.15445777163001,55.37380350667358,34.33730437433641,15.322227589300068,14.23460223372611
