clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Blitz,24,W2,True,37.51925552492441,,13.302893841171198,28.694385280853442,41.667422671325376,24.89607401033777,,13.302893841171198
Dort,13,W2,True,37.1867703725993,,11.371774521121612,27.001433914387764,41.56881494180383,23.241355140241332,,11.371774521121612
EinstellenJob,34,W2,False,39.41651796219116,11.585647132990122,8.2097811868183,26.287061206797993,37.33639523462244,23.09680414870624,11.585647132990122,8.209781186818299
EisGefroren,30,W2,False,39.62648070634279,10.528617225744267,10.249340237076792,27.920262686427133,38.98943264495744,24.384855543291987,10.528617225744265,10.249340237076792
Frech,25,W2,True,47.061573665943854,,12.60939121310813,39.61382009513229,50.522972024728745,35.42716829903418,,12.609391213108129
Mutter,24,W2,True,47.37780270019232,,9.348690871799967,38.09624704420128,52.659091605026504,33.37828741292048,,9.348690871799967
Neu,13,W2,False,42.032402218615466,13.444026250364743,10.762616646749251,29.078614146432486,41.00562573592,26.03556508735211,13.444026250364745,10.762616646749251
SauerWuetend,22,W2,True,49.18118409526269,,10.098874983347155,38.25249279928182,47.14335062190576,34.0472527888393,,10.098874983347155
Schwer,21,W2,False,45.36151602323782,13.17296754800937,15.871993778649152,33.14688716927036,42.91396100786224,29.746561369424416,13.17296754800937,15.871993778649152
Treffen,28,W2,False,43.38981176255958,15.068029462539863,9.786176666718958,24.174799487350864,32.965542580190196,21.09382963822193,15.068029462539863,9.786176666718958
VorsichtPassAuf,12,W2,False,44.132118481855116,9.419275612411042,10.544578124471515,31.59169848976138,36.25703406799907,28.57643759780299,9.419275612411042,10.544578124471515
Widerspruch,14,W2,False,44.14367201268476,16.11550372560745,10.574750160853048,29.19334527697976,43.511118255171496,25.58308170347581,16.11550372560745,10.574750160853048
