aggregation,clip_macro_tr_all_mm,clip_macro_tr_left_hand_mm,clip_macro_tr_right_hand_mm,clip_macro_tr_upper_body_minus_face_mm,clip_macro_tr_upper_body_minus_head_mm,clip_macro_tr_upper_body_mm,clip_macro_v2v_left_wrist_mm,clip_macro_v2v_right_wrist_mm,clips,coverage,delta_tr_all_mm,delta_tr_left_hand_mm,delta_tr_right_hand_mm,delta_tr_upper_body_minus_face_mm,delta_tr_upper_body_minus_head_mm,delta_tr_upper_body_mm,frames,method,prediction_root,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
author_vertex_micro,44.697523058248464,13.416478052246706,11.563530267079269,29.127918833883033,46.63952735568212,24.84200294179461,13.416478052246706,11.563530267079269,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,A1,signal4d/runs/baseline_scan_ensemble/predictions,44.69752305824845,13.416478052246708,11.563530267079267,29.127918833883033,46.63952735568211,24.842002941794615,13.416478052246704,11.563530267079267
author_vertex_micro,38.962547780528205,20.441126349253608,11.166739817744991,29.599859095956994,42.36140913464817,25.81185372515713,20.441126349253608,11.166739817744993,1,1.0,-5.7349752777202525,7.024648297006896,-0.39679044933427754,0.47194026207395723,-4.278118221033942,0.9698507833625172,14,M0,signal4d/runs/dev_v3_m0_raw/predictions,38.9625477805282,20.441126349253604,11.16673981774499,29.59985909595699,42.36140913464817,25.811853725157132,20.441126349253604,11.16673981774499
author_vertex_micro,44.345192895558206,10.138863370232682,11.406828264073269,29.489046295431276,47.1655864248714,25.195620733078037,10.13886337023268,11.406828264073269,1,1.0,-0.35233016269023665,-3.277614682014029,-0.15670200300599824,0.3611274615482465,0.5260590691892801,0.35361779128342263,14,M1,signal4d/runs/dev_v3_m1/predictions,44.34519289555821,10.138863370232679,11.406828264073269,29.48904629543128,47.16558642487139,25.195620733078037,10.138863370232679,11.406828264073269
