clip_id,frame_id,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Blitz,131,V5,True,31.636904095204496,,14.02865007156108,27.519636423776248,38.64046108556354,23.688029272793745,,14.02865007156108
Blitz,133,V5,True,30.968477410778174,,14.207175824984732,26.814630460674916,41.13894215583693,22.72520312921342,,14.207175824984732
Blitz,135,V5,True,31.78464745726032,,14.605142198272166,27.783409916346724,43.911814835072505,23.461112520386564,,14.605142198272166
Blitz,137,V5,True,36.692636537135186,,13.482755054644688,29.074320909273595,45.75076692979421,24.72155899860337,,13.482755054644688
Blitz,139,V5,True,34.00752276487649,,12.74735140961117,25.726835405087204,41.661147203655574,21.84070825255518,,12.74735140961117
Blitz,141,V5,True,36.788597908302776,,12.288437163737784,27.336882566825125,43.59026631562178,23.776747417684206,,12.288437163737784
Blitz,143,V5,True,37.37336117111104,,10.918305456002155,27.39021949207177,40.65460864887362,23.571770482314626,,10.918305456002154
Blitz,145,V5,True,39.38349167491129,,11.529567479285681,28.51234648284545,41.413939009136975,25.074286617226868,,11.529567479285681
Blitz,147,V5,True,39.167846736359024,,12.144059371300047,26.544322356469472,39.84294252565986,23.403475964609168,,12.144059371300045
Blitz,149,V5,True,39.52080878405744,,11.483278579457718,26.109598957825412,40.53793969591017,22.80762281411628,,11.483278579457721
Blitz,151,V5,True,38.46113725323235,,11.293193831389159,26.51336847493293,41.860024520245915,22.78165185493717,,11.293193831389159
Blitz,153,V5,True,37.64924419598737,,11.71950532708811,28.272443126601804,40.64183933712299,24.46534867353615,,11.71950532708811
Blitz,155,V5,True,35.16172160861896,,11.618841144965394,24.897714715267995,37.05261865576151,21.538993508808776,,11.618841144965398
Blitz,157,V5,True,35.45636816631832,,11.979911029441801,24.613880860436524,38.42709975712346,21.331965691522935,,11.9799110294418
Blitz,159,V5,True,38.30402194485927,,10.470725719453991,24.464541082713936,37.66564601234747,21.25593684456821,,10.470725719453991
Blitz,161,V5,True,42.06914841606124,,11.270289526959083,30.874916227267754,45.61881566381251,26.900820381848806,,11.270289526959083
