clip_id,frame_id,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Ablehnen,149,V5,False,45.36287578867833,9.775077722772982,19.03881251859628,27.54124620712998,38.475455393620614,24.762617359321027,9.775077722772982,19.03881251859628
Ablehnen,151,V5,False,45.37584497039212,11.286780294441542,20.376325878047147,28.790615177452334,42.646752155360204,25.54622188052815,11.28678029444154,20.376325878047147
Ablehnen,153,V5,False,44.49130627116066,11.179193269542756,12.122836905072134,28.223351498985483,39.18361812097196,25.284585135904624,11.179193269542754,12.12283690507213
Ablehnen,155,V5,False,49.38184777257371,9.96667358883601,15.522868475549897,32.92122079982036,51.989111381029595,28.333953516647664,9.966673588836008,15.522868475549897
Ablehnen,157,V5,False,48.2290010417264,9.606296034827322,13.149639821066428,34.17572402770191,57.801624296156085,28.642650523205152,9.606296034827322,13.149639821066428
Ablehnen,159,V5,False,47.375757764918234,9.475913380357802,10.248740340470343,32.85764184263873,55.98904963533949,27.431571775371893,9.475913380357802,10.248740340470343
Ablehnen,161,V5,False,48.196758365309655,8.739358819397324,9.043953159085735,31.524239464766048,53.143273396602744,26.499768579335317,8.739358819397324,9.043953159085735
Ablehnen,163,V5,False,48.53955397809293,8.250319475156559,9.213117066094586,32.595060564195,55.01232695945334,27.322653534589012,8.250319475156559,9.213117066094586
Ablehnen,165,V5,False,44.569346476833374,9.535994544170547,8.72307651327292,28.676580203043258,46.36534740930691,24.129394046844453,9.535994544170547,8.72307651327292
Ablehnen,167,V5,False,45.859479748887495,7.519631868275675,8.400881478746268,29.584983036258222,48.84520929524217,24.9457053687666,7.519631868275673,8.400881478746268
Ablehnen,169,V5,False,44.10779956165769,8.25406803158937,8.94920961831804,27.4869261552929,45.93915387139266,23.09359802922425,8.25406803158937,8.94920961831804
Ablehnen,171,V5,False,42.84507772549985,8.062796239190261,9.372375727332196,29.0308841409281,47.16512360024461,24.454570528135292,8.062796239190261,9.372375727332196
Ablehnen,173,V5,False,40.55149711006202,8.663449273359975,8.713712655389681,28.442975534564148,44.683241813058196,24.1202871058877,8.663449273359975,8.713712655389681
Ablehnen,175,V5,False,43.137570517920366,7.953044048564718,9.015471050291866,30.20083601625576,49.08189439633527,25.483045893196476,7.953044048564718,9.015471050291866
Akzeptieren,124,V5,False,35.310442330096485,6.088717102168062,6.900470824119601,25.99959300867978,37.99910328977052,22.215374050014418,6.0887171021680615,6.900470824119601
Akzeptieren,126,V5,False,36.43993522609046,6.092291674092108,7.126420003881929,26.352833540424953,37.28284229991084,22.740572284046504,6.092291674092108,7.12642000388193
Akzeptieren,128,V5,False,40.62886770361152,7.134304618114667,6.720160315514159,31.788370906839358,40.4297271709399,27.921115437239443,7.134304618114667,6.720160315514159
Akzeptieren,130,V5,False,40.35428841224392,6.581406719567425,6.547244539640713,30.881147757961802,38.922144140096066,27.26579005447746,6.581406719567425,6.5472445396407135
Akzeptieren,132,V5,False,39.285417688296825,6.549664814315494,4.836422808032719,30.66071673160855,38.1151047799727,27.106149848367036,6.549664814315494,4.836422808032719
Akzeptieren,134,V5,False,38.482001686282345,6.599643599629056,5.205299246501511,30.71961590692376,36.79396933125216,27.36320276294715,6.599643599629057,5.205299246501511
Akzeptieren,136,V5,False,40.76049361098836,6.555022728089101,5.680515901868056,27.958681401794216,34.52493921529897,24.747326718877904,6.555022728089101,5.680515901868056
Akzeptieren,138,V5,False,42.477829478539796,8.296410233650684,6.171591741521045,37.349231435781014,40.38238829541419,33.639537840016125,8.296410233650684,6.171591741521045
Akzeptieren,140,V5,False,39.03156836436325,8.872144481962037,6.035409156494044,30.26085809204042,36.666273116379976,26.848563411498002,8.872144481962037,6.035409156494043
Akzeptieren,142,V5,False,39.409340992593265,9.019087965745193,5.891900819988829,29.141187418081433,35.455574837022965,25.93606830373561,9.019087965745193,5.891900819988829
Akzeptieren,144,V5,False,40.54003615012974,8.899906644074088,6.384108174656221,31.150013586064247,35.65160543721461,28.06656248635514,8.899906644074088,6.384108174656221
Akzeptieren,146,V5,False,42.545352926704766,8.343742042365621,6.265267026208355,33.66975046036816,36.38178087547715,30.740944441115673,8.343742042365621,6.265267026208355
Akzeptieren,148,V5,False,42.69370604374163,7.363132045019229,6.570890297549459,27.63691166950245,35.31357686040499,24.552961842670825,7.363132045019229,6.570890297549459
Akzeptieren,150,V5,False,45.261643534932496,7.049368227375224,6.019656140753675,25.64169945067181,35.389194625924226,22.55632910172798,7.049368227375224,6.019656140753677
Akzeptieren,152,V5,False,45.05581418476877,7.560651891819065,6.014251666175891,25.354661591345625,35.20789282957624,22.17868507796772,7.560651891819065,6.014251666175892
Akzeptieren,154,V5,False,39.92397439672038,7.483103700983482,6.636458824636529,25.96630591827311,32.998485440387576,23.056275442820855,7.4831037009834835,6.636458824636529
Akzeptieren,156,V5,False,40.163803316662026,7.824308256749356,6.133773949270031,23.45171935987053,30.899838488913407,20.811727671727684,7.824308256749356,6.13377394927003
Akzeptieren,158,V5,False,39.88030912375951,8.250202068629143,5.592886063706061,24.13194341889777,30.945113091463263,21.390782480069674,8.250202068629143,5.592886063706061
Akzeptieren,160,V5,False,40.073680608010065,7.837870321843662,6.20073505607346,25.90814724277406,30.95190209232838,23.391742071069046,7.837870321843663,6.20073505607346
Akzeptieren,162,V5,False,40.20546253469677,7.478673651749474,5.93649735181484,23.639942825884255,31.956634939705395,21.01351251467255,7.478673651749474,5.93649735181484
