clip_id,frame_id,legacy_region_tr_left_hand_pve_mm,legacy_region_tr_right_hand_pve_mm,root_aligned_body_pve_mm,root_aligned_left_hand_pve_mm,root_aligned_right_hand_pve_mm,wrist_aligned_left_hand_pve_mm,wrist_aligned_right_hand_pve_mm
Akzeptieren,124,6.0889221405800455,6.9012649004640325,39.06412873813268,60.495767966309515,76.74263657500028,14.462708031093149,18.688639180384413
Akzeptieren,126,6.092412382658244,7.126761113198611,40.80520377373782,63.46849664362655,78.88992710307177,14.099823721725576,18.575321967626575
Akzeptieren,128,7.134349788730216,6.720653050868704,42.78459746429015,63.40889385683389,85.79995077716121,16.83638841177555,16.898360847599562
Akzeptieren,130,6.5817469193154485,6.547126243698444,42.89633789025778,61.94881523628308,89.45972402805712,15.174681173702709,15.921316182530523
Akzeptieren,132,6.549546642709776,4.8360999615091735,44.07345170685129,63.780881210266216,84.77072355971698,17.032160780607274,8.304717674812322
Akzeptieren,134,6.599568666066472,5.205217169849644,45.162308545940775,70.44810218590163,88.7329623198383,16.55161985760282,9.421611107554817
Akzeptieren,136,6.555016712834215,5.6805030062336135,48.10024807332468,78.75119700163462,85.01877723082232,15.60755075106431,9.309884983936579
Akzeptieren,138,8.296515070228557,6.171745535504178,50.613489715162494,100.29647238909128,88.08234683662015,18.590222626684007,10.385036757587368
Akzeptieren,140,8.872133283657973,6.034990100366595,50.41460040406734,83.30416518479538,90.16780211241937,19.39979852794781,9.076430169077444
Akzeptieren,142,9.019085703612614,5.891905718424046,50.48262138717818,85.37250634992961,79.1860228693896,18.88773653371385,9.846016908854244
Akzeptieren,144,8.899658821939239,6.384187442050951,51.52759069356623,78.71962412311828,81.89910638638884,17.044645972281298,8.780506815442756
Akzeptieren,146,8.343061553689695,6.2656083151173085,55.17171186660785,77.11755734130709,79.07988460184714,17.87011790386386,9.019141246687095
Akzeptieren,148,7.362186580249143,6.5708306435909485,52.42554363316672,83.81572344462529,70.58224131045465,16.77889439743264,9.407177646845543
Akzeptieren,150,7.049202620059805,6.02123802248136,52.352075035625724,77.10894176595319,74.18337425230715,16.7809692611468,10.787486495819062
Akzeptieren,152,7.560376893898209,6.013384094822163,52.381416188389665,81.30463403228856,73.74185707800666,18.238980603557494,11.822612870571287
Akzeptieren,154,7.484085187464734,6.634133659400818,44.643679521864506,64.38573383566177,62.7346075082916,17.54484422304097,12.451371581982743
Akzeptieren,156,7.824200956790343,6.133558189916172,44.509234378613655,61.03826964134189,59.125710189209954,19.57171326448779,11.520086843728297
Akzeptieren,158,8.250285488813816,5.593158600010479,44.64437152617198,71.4640552035276,56.03429691817168,21.45611805669986,9.467858777871873
Akzeptieren,160,7.83778969570619,6.199920839713544,43.751605930073424,59.61002968082784,57.929687219019875,18.80494794308611,11.78699715633277
Akzeptieren,162,7.4787783628862865,5.936935398536236,42.45116509538728,53.50768228347972,56.29742904214426,17.507513305227842,10.750153168613261
Akzeptieren,164,6.898628818619746,6.033226997055234,44.161506199199955,53.173570284355854,56.06987129625183,15.939005584646102,10.947632212823061
Akzeptieren,166,6.952449951421571,6.0596763429489355,43.53685537733768,55.36870866486097,56.336762960164926,16.187994754282425,11.50284564778817
Akzeptieren,168,7.232884119531274,6.059102355106022,43.213601578336515,56.06004424250205,57.12567060410273,17.654431712196452,10.43835815234382
Akzeptieren,170,7.455051393571646,5.8878788039416206,44.5550917548497,68.35598673996569,55.79975865035834,19.435568612847803,9.5606487558437
Akzeptieren,172,7.092312121434448,5.793421546708544,46.43483924345515,68.82719545003803,62.00358872118157,16.836334316181915,10.394653160925397
Akzeptieren,174,7.252922619719782,6.095708506660028,44.33393971275882,63.380286060718866,59.5029195831683,16.986137761473195,9.988495187060362
Akzeptieren,176,6.767265967581787,6.179374593881986,42.88311259512731,65.74284326865813,59.32222459967637,15.853230168132653,10.449675946589643
Akzeptieren,178,6.8742087499809585,6.108353838742467,43.209420624790084,65.88087422070252,59.678189744110256,16.770245394171877,10.316282299196233
Akzeptieren,180,6.842724541664759,6.392746354862061,44.896686927246364,66.61528422556954,59.60439401865281,16.484395533784806,10.061025013448623
Akzeptieren,182,6.920465850623535,6.3543269233444075,44.18041383645243,65.64174601930237,58.44309319014687,16.680507746569273,10.127133642770383
Akzeptieren,184,7.182859560993704,6.309103964364026,43.26889238968233,65.53782618112454,58.05237405653038,16.75391310865991,10.824489312891902
Arzt,166,6.998756698291971,8.747733351906849,46.28364987382388,49.10585035357649,49.98363505943732,15.960015205631642,14.18408412919597
Arzt,168,7.6143683511266875,7.631992740245266,44.568997904883844,44.68462036736062,48.293157200934104,17.505882494952942,9.737985515185107
Arzt,170,7.7437825052519775,7.8269664167759085,46.564643817003514,44.04964364449584,46.69014191732907,17.60825339966869,9.845729331364273
Arzt,172,8.589821999292862,7.769930131662339,48.09853534376791,44.76643980884987,50.52473329123223,19.663757924633046,8.981759289016134
Arzt,174,8.07067369011512,7.673700858301528,50.00061333754105,44.05365300724982,53.19953384151661,18.705095150078318,9.395624432783436
Arzt,176,7.958802951671215,7.35546789154535,50.345448362205005,46.06422129189197,53.358059478688304,19.098636073117525,9.437947571905793
Arzt,178,8.202193816829947,7.681467203207763,50.16937272996456,46.982683736566386,52.608125889117446,19.16664667097642,10.414897421233817
Arzt,180,8.09741506474739,7.5387995304567275,50.76576920347566,49.84278053253601,56.563976787256635,18.94388221282012,10.478298782218804
Arzt,182,8.666374879875178,7.8493072642966935,53.809487185229074,54.04027899075959,49.82040200258912,19.480986826967023,10.66596658667086
Arzt,184,9.04067723241777,7.973757918276388,50.89457807651655,58.76471888558312,50.945519956443626,20.942072124701205,10.635860693522403
Arzt,186,9.493340331551197,7.892151181366896,54.249032128731315,63.07934749756262,52.403716006560295,20.684645996265257,9.545396270239783
Arzt,188,9.511722800635358,7.523024249672828,53.3286975950906,61.36438342353186,54.763922756045424,20.715202083862035,8.862766124446917
Arzt,190,9.667584283619616,7.476703954092999,54.15388446933711,59.727423140139436,56.07187652530839,20.987969781186585,9.324925019995034
Arzt,192,9.62991808617263,7.746410673382335,56.53873889327614,64.30332405846032,55.46163180326311,20.9730661373503,10.312500240569987
Arzt,194,9.20058371509075,7.901750347590358,53.89111575994879,58.82366110723235,53.15678565507162,19.897882641520912,10.726498471819044
Arzt,196,9.75819397293428,7.72393172591889,51.8059708533772,58.837157760964054,52.4565164402677,21.623741433268115,10.001723240657554
Arzt,198,9.912361683826688,7.565813024241952,56.2955103351425,60.603624851037324,56.18442876911181,21.161199777293543,8.791699753395992
Arzt,200,8.686981445928097,7.498562115293786,56.54565536289154,61.41390728175971,56.146653791003146,18.187784751853695,9.08542169840656
Arzt,202,9.872197151959192,7.4903022950267975,54.059156597025684,57.57981967989758,54.500096303590524,20.768439416803545,8.993009785336486
Arzt,204,9.934721639738733,7.465109052716158,52.73241295093795,57.21579040442428,53.576369143975995,21.142857150564968,9.021405907697668
Arzt,206,9.300783491926616,7.344178615299979,58.222632293115694,61.674069366874036,56.99763297925204,20.498904986307515,9.477802135927917
AufgebenResignieren,122,12.954161120981574,10.046796500850522,46.79218166782529,113.43956437855594,47.39027487278276,34.07067493895364,22.71848644995132
AufgebenResignieren,124,13.926107135603774,12.252135295363917,52.6297710442665,107.74224766652648,97.69669938850699,39.7261523749567,28.402329339166254
AufgebenResignieren,126,13.392664875563808,14.251476209431413,53.99153884386544,103.3333354301129,105.4620646443197,38.675925645039875,32.780568542084794
AufgebenResignieren,128,13.992563741293953,14.286262873697858,53.9936376323078,102.52029238594523,103.72073647087899,40.79832150042504,30.86068500120511
AufgebenResignieren,130,13.33152840720455,13.826517970426519,54.22692542381207,104.5628385768331,102.00762422907576,34.97759168407041,26.778330123167347
AufgebenResignieren,132,12.022093604223436,13.85499550798898,38.0192290484737,39.388012759891716,33.91373311441539,30.533925803893194,21.366743469535695
AufgebenResignieren,134,10.778746725830867,13.668310643136804,38.47933776108954,37.65306761880902,47.33732589351859,26.527534972305446,21.35551577229612
AufgebenResignieren,136,9.87155606109106,12.451670032777072,40.34427832139393,43.984466480605775,55.69691401005552,23.127095486074648,17.952621915809768
AufgebenResignieren,138,9.302999951427134,10.469225881208294,40.244548244902006,40.37790266228997,56.311200372569616,20.836271481368925,15.612827707728872
AufgebenResignieren,140,8.131417998842169,9.2813478000957,39.891793765087705,48.48591526244632,48.413873029921966,17.396929823325856,12.687379471454346
AufgebenResignieren,142,7.679143109339957,7.407011639309931,43.718975865349464,61.32709672960387,54.86461918291127,15.940916402720203,12.777828307909536
AufgebenResignieren,144,7.638763022236585,7.988299776467299,48.59512740428103,65.41446055805095,64.15635035154754,15.119009400122096,17.18966446895
AufgebenResignieren,146,9.547715330940372,9.000199451237497,45.564135797906424,78.72515318321943,73.68427364290841,21.801075061474773,18.239014027902464
AufgebenResignieren,148,10.18972247587773,10.907017424625908,58.42111599858547,101.96871744610367,105.12266788359834,22.003546802383912,17.728201138405876
AufgebenResignieren,150,9.142807515563335,11.906136689090747,56.83252930377884,113.24734344771278,123.94954760959001,18.749568644261895,21.50640057500532
AufgebenResignieren,152,8.062527464174208,11.780743197903307,49.14112326040613,93.76299237144119,96.4122768248494,16.611364611304445,20.17612433675155
AufgebenResignieren,154,9.229727532951511,13.116145246125406,38.64688212734287,55.43032513208623,68.9436970158715,20.269758984972285,24.563955328290582
AufgebenResignieren,156,9.586815037582046,12.565392015403337,38.129291320474195,51.794045294432316,61.6566760624018,21.725606951348833,24.069606703130763
AufgebenResignieren,158,9.947301266393696,13.275537375228447,42.40779988004318,52.63932936910706,61.67908787019526,24.885539945848226,25.198769567952134
AufgebenResignieren,160,9.114833405801098,12.629892875077353,42.64250886446838,49.626066391017396,59.59337175767288,20.908035950848287,23.432071991462003
AufgebenResignieren,162,9.170376283211581,12.255149494217552,40.752954047018456,48.306277297406645,55.914548031182164,22.617517985018605,22.629728475560707
AufgebenResignieren,164,9.596847033651454,13.215767853536208,42.650935694848954,50.642514091204994,59.308613061866325,23.70889790649153,24.287429543958275
AufgebenResignieren,166,8.573063678320535,12.51043348735076,40.885651474970416,51.16114471846062,59.15123164396717,19.72839244144188,23.071840491539092
AufgebenResignieren,168,9.695022539259423,12.547518707223032,42.76036784970468,51.22986444871911,60.557166487313296,24.56219335551158,22.774595532053212
AufgebenResignieren,170,8.568977287795086,12.562593726590242,41.017276362057004,55.259000539960276,60.83012913953235,19.630860343902704,23.040726580109695
AufgebenResignieren,172,9.436294462275622,12.169738376515614,45.58752979951827,51.63369956791841,62.35804441695013,23.435124900721625,22.51800645312779
AufgebenResignieren,174,9.85267108098573,11.274709074427715,47.422632643453916,50.86135453101043,84.1189495965805,25.16772925986779,19.64938601621005
AufgebenResignieren,176,8.80145873784694,11.513843447740255,49.39359128261697,50.141234557807145,98.82138916205365,21.536879724337993,19.809517585372625
AufgebenResignieren,178,9.716020497356096,12.127744547046799,45.722730703978065,50.7476720631983,63.044362444023974,25.97571600434656,21.943623397220147
AufgebenResignieren,180,8.887085706038325,12.593846361605825,45.61696737032529,48.378332724684036,59.92361857025267,20.97998112076987,23.10479889269286
AufgebenResignieren,182,9.934433564830611,12.47034370945331,40.939064973631304,50.7314057193847,60.985294051499,24.056000910467333,22.17790240301581
AufgebenResignieren,184,8.902144465960061,12.717460006033347,47.842618108668155,49.75067102241087,63.08014101537346,20.89128520339941,22.884418281966923
AufgebenResignieren,186,9.905434735973285,12.376586916220132,48.485518221449404,51.48431018114439,62.34333597681521,24.47454285780184,22.152684120778645
AufgebenResignieren,188,8.78882725811229,12.188588618756778,49.71711646304926,50.193090030943885,63.13078221984843,20.298800151123288,21.67221670134881
AusgebenGeldVerschwenden,120,8.573772436965495,13.20216648792326,51.28149144871633,60.05899357856265,62.25452854854355,14.788367631437543,31.07426643452456
AusgebenGeldVerschwenden,122,8.90002836450112,12.165655612696272,49.447899200097595,57.40870508142768,75.33777499799042,14.25315794568439,33.94967885367818
AusgebenGeldVerschwenden,124,8.951811319223548,11.054658193982188,48.318841958885976,58.52101593373059,85.68528971644619,10.45075973709483,31.395085744695386
AusgebenGeldVerschwenden,126,8.531799256187469,12.561627095948845,50.200929228138676,55.85829122256342,97.01049067535264,9.700239000287555,29.36884420679454
AusgebenGeldVerschwenden,128,8.399534434432855,12.150482935899433,49.9065365998614,65.08931100630396,104.68250135343736,9.790090999263033,30.79836941200258
AusgebenGeldVerschwenden,130,7.886926415437692,11.098844531712372,49.37604065762756,55.13185329445006,112.8845165482794,9.36404328306706,26.881048364160037
AusgebenGeldVerschwenden,132,7.591899061108049,11.887582996754539,52.87841731335284,53.50444392546446,108.7417085297578,9.45099072775703,27.970354162550883
AusgebenGeldVerschwenden,134,7.431886601019237,11.938957592243552,51.38712963683077,49.085241123731194,95.49582861848563,10.46213763352044,26.41582743406445
AusgebenGeldVerschwenden,136,8.531485744933391,13.336265465665555,47.544451628897626,53.89499258699872,79.45093825977906,18.582533692484144,30.146292649011404
AusgebenGeldVerschwenden,138,8.402776581074962,12.662087159254645,43.90747762911921,40.50183634307679,60.21336543348875,19.974618945870674,30.722162094506086
AusgebenGeldVerschwenden,140,8.70938715641512,13.03057806497609,49.96011916353897,48.05876266165731,56.81009502901987,21.34408686842189,32.845103900932365
AusgebenGeldVerschwenden,142,9.491643520913495,13.912334269982678,48.42364533372983,51.72000838312297,56.14426476882525,23.005717890175198,34.66507679461856
AusgebenGeldVerschwenden,144,8.838323992407975,13.946131497039389,48.1160568061658,47.37231405225121,53.366086373450514,22.919747908229326,35.25803599673444
AusgebenGeldVerschwenden,146,9.221910128574066,13.812036637289866,47.49478688871651,52.87813471110435,66.37591394365094,17.093638878216215,36.17527953907032
AusgebenGeldVerschwenden,148,8.184657490891977,14.221588089274944,50.6197712048267,61.215036338218304,84.67577476817225,12.156215765629705,38.45572769432822
AusgebenGeldVerschwenden,150,9.947739289743973,14.099841480379403,53.07901577382335,50.27344117705066,89.84647091878443,13.017033180933911,34.17562782986971
AusgebenGeldVerschwenden,152,7.045536781999548,12.229957999666789,53.61436084852674,56.625529053203294,105.65420372250125,9.674955957805137,35.204404183552754
AusgebenGeldVerschwenden,154,7.145499186398157,10.64503335885036,52.899650123108664,39.57013976885238,94.20991354761222,8.872113092974281,29.50896545538692
AusgebenGeldVerschwenden,156,7.197873083688838,11.584551459248573,51.879548284237835,36.37108900915731,87.56493373807008,9.707465711459054,31.281731262479095
Auto,104,10.682055103425414,13.485792284361901,42.35977221271859,53.49240267077022,78.40276290634252,13.212095795668946,25.293812133847208
Auto,106,11.034931230390454,13.610535108488756,41.20175013838153,55.63722619292824,66.60758302727213,14.71757903436316,24.11014101937064
Auto,108,11.717941310305712,12.24619542994191,42.48490648326171,60.96125731500731,53.21286134665071,20.176033755557658,18.611127111688347
Auto,110,11.20085702930611,12.706856139828755,41.28475701006549,60.194224826807385,55.070130614073676,18.072347661701286,20.599252579727903
Auto,112,11.198750374843788,12.94874590990967,40.42921906388295,59.73181842508623,47.547352826060525,19.09964925829033,18.511656510095946
Auto,114,12.29159541373223,11.64098351373742,40.95068517853576,59.73651733085155,29.657310635338167,21.385744416117618,16.22963527337794
Auto,116,12.469577374221052,12.051012410795206,40.064214332783685,74.22729975607824,25.446987484591723,22.590993249226457,15.576134046930799
Auto,118,12.765534356276481,11.379754558931978,39.75515182240011,70.57164306881782,32.63514669336215,23.21899695558668,14.935994615425548
Auto,120,13.579394488971307,11.500077217600259,43.452029108047206,79.11616734968162,48.176253708721504,25.121257146053154,16.376286307045604
Auto,122,12.757002965165155,11.901957029923718,42.63030126706671,72.93558857290607,53.40490772004426,23.238826724919896,16.98556012383472
Auto,124,11.4605715804957,11.917256087742784,44.80217365224097,57.88888825298807,61.001938322354775,19.177558287613266,17.166022944719508
Auto,126,10.868519831167355,11.655764770828386,44.21806616807915,44.623810908876465,57.31096209951946,17.673520303211376,16.672670160608384
Auto,128,9.834627535532267,12.071841171579496,43.60710403645545,34.47366793178303,63.304589649713385,12.893103977769375,17.140954689704213
Auto,130,10.062186591800167,12.099196728047822,40.83431238845287,36.751521036170786,61.939331145521095,13.403911725150795,17.737791117716156
Auto,132,9.827220000928762,11.818005989197648,43.32639913037533,37.618242550145055,57.77540325354725,14.172230583196152,18.42372511302606
Auto,134,9.698341294977933,12.87076156522636,43.42428302406059,46.81940990222115,53.3828006809554,17.151324115312754,19.61250402058962
Auto,136,10.418283277770394,13.284611020264864,43.266884635635435,51.71770076377451,49.80480337019994,18.95424152488436,20.692254278842118
Auto,138,10.504759389158517,13.157888864695247,40.331856661591644,56.13969129350746,49.15561908273571,16.067324978114986,20.75760604961737
Auto,140,10.25005829375557,12.981423553765886,46.5763734111067,60.876353874876834,40.13833692870896,18.50109645012374,18.902912217392537
Auto,142,10.366440277282717,12.603071777917483,42.18092390728268,60.24968238714251,41.720899204986246,17.952490019964706,17.295691218171402
Auto,144,10.627008575522527,11.808285390565727,40.75151511375198,53.99038809655936,36.74267720060776,17.723743393512695,14.528176487530157
Auto,146,10.98508318363583,12.319039468841774,40.04094169570846,52.06036854929304,38.92728685045622,19.891424395952264,15.096099318436476
Auto,148,11.360536138081487,12.563700710825929,37.28506393514469,49.310286973213586,38.403851467457194,19.617179982987015,14.81714702953194
Auto,150,10.718302260103753,13.471307628291699,38.056265943652164,37.20622255238178,40.45816458409305,13.370820485604945,18.571893262663785
Auto,152,10.872729822775137,12.464199701948145,37.690570392987766,36.3792156407825,49.094087071743054,17.9641240156237,14.955369358626076
Auto,154,10.475259076339533,12.243894936431806,42.41209596002162,35.38738165028851,59.267053064686735,16.07038919820689,15.136836949588524
Auto,156,11.01600105708132,13.44367910238171,39.34829761082603,38.557301814592975,57.372576830864304,14.687226963423297,18.198957946373483
Auto,158,10.966014734797898,12.058181072225466,38.93821950639477,47.22672981297692,56.52664392536967,16.285027635067955,15.807207567430686
Auto,160,10.84308456686803,12.799664045425384,41.552334958114095,44.05624656368902,63.74834842512739,17.1975200865885,16.327639677380198
Auto,162,10.897468431917904,13.278285531153088,39.262187360173904,49.54503173402246,56.43084962352911,16.834980889761255,18.670970261695558
Auto,164,10.800299376039936,12.028530070066198,41.93292050889,58.67952826831077,58.91967759311791,18.31869763629615,17.252188259084075
Auto,166,11.357472584118016,12.74913575825384,41.51168027804026,63.490229134665704,56.070711641511906,19.776041849193355,19.204004755053386
Auto,168,11.194207507389738,12.850636102881754,40.81500046481923,60.137965255204044,54.11246433990992,19.871565612064618,19.96802166800763
Auto,170,10.919307557121487,12.594504959316147,41.84255539731911,60.79260702775956,58.101087564575785,16.249393774025783,17.734093656626158
Auto,172,11.073318628323022,12.411975159875556,41.607560821923954,64.5107570775219,54.21583481157719,17.658871894370517,17.268260882206274
BesuchenEinmischen,172,17.78006419749843,9.174022022439187,47.017262166878304,51.28314568352807,62.46244536570057,25.522379629727013,15.323814824697356
BesuchenEinmischen,174,11.942220083752524,8.386839403586983,45.25595986861007,46.75641374812655,83.90070029972127,14.818656500223165,11.745866054782475
BesuchenEinmischen,176,25.948366774473588,8.354045315239361,52.138759046730755,83.81635940615789,72.63007996852316,50.040247820945794,14.244649148030453
BesuchenEinmischen,178,12.786744830374252,8.79104539443483,47.765758546888925,51.567512898577,63.276628359994774,19.91706938696107,15.784716650401302
BesuchenEinmischen,180,9.05363887944503,7.9622149492503,47.922757516734926,47.81049309280532,61.9234719431403,14.028598391967277,14.275043649777912
BesuchenEinmischen,182,20.81762741917285,8.991766415172103,52.903058708556216,83.30518112226419,57.053057039030946,45.102063957687655,17.05926039068673
BesuchenEinmischen,184,9.448076194267736,9.286092805600042,47.07053034647285,47.196543951252565,68.53523626011791,11.792164265785328,16.053492755045067
BesuchenEinmischen,186,18.433606922913665,9.46476709470385,50.736441445341555,82.85380250957454,56.27603585955598,37.50961449278597,19.382106436805515
BesuchenEinmischen,188,10.179662593876659,11.198256663291817,47.16731639366475,49.242401277043946,55.46216061140226,14.540430277741471,22.89874960480319
BesuchenEinmischen,190,20.1832323810492,12.519449669838957,48.492726005491846,77.31656713541946,60.99300961038598,43.69930630227577,23.733102755531867
BesuchenEinmischen,192,11.802262733598733,13.22839535642501,46.966964207929244,55.874705445160615,62.748985635490975,17.488342972256653,27.269931524745054
BesuchenEinmischen,194,20.557541745915877,13.32669132605617,48.02766301152729,81.73813205023345,61.545730159378124,44.441941182208836,26.788765313366035
BesuchenEinmischen,196,11.929565068367067,14.439652218720784,45.38890792807187,51.63050604327325,62.14687730217608,17.131052281920315,28.881851762049465
BesuchenEinmischen,198,16.140890672260507,14.628469594423231,45.25945296491912,56.36676645817873,60.63302855806502,34.2415246436395,28.353558711480865
BesuchenEinmischen,200,11.91625622524174,14.612568585706772,53.10328499947454,53.38184242687245,70.4769740684442,22.39638465004237,29.019608602417296
BesuchenEinmischen,202,18.04259516087725,14.899376125546135,47.619570260762075,64.80273956593707,65.8823901492996,40.736285227075086,29.89401081432912
BesuchenEinmischen,204,13.148260074279756,12.642115443688336,46.73515390714673,46.23250438341164,66.36128373669558,15.895968715296481,25.38655006257345
BesuchenEinmischen,206,18.73948527940353,14.166027047428223,47.93652793342225,63.94612341248923,65.35262254441196,40.19027619673138,29.131889500908997
BesuchenEinmischen,208,13.962081173214504,14.384865584274543,54.45625334933316,55.92907359887443,73.63728813293548,24.518111697347994,29.717698508708917
Blitz,131,,14.029697687772819,45.91678064808942,,49.407387085316024,,17.323295954327932
Blitz,133,,14.206963550208343,52.12264670831307,,47.22390273285779,,18.389486730360556
Blitz,135,,14.604760222816259,59.63227093179763,,46.5779329406718,,19.11655826284379
Blitz,137,,13.482564469265126,63.03589089675289,,33.93098400039436,,16.794777491721884
Blitz,139,,12.748145133020623,62.26025747432333,,31.94325848911199,,15.781878832917348
Blitz,141,,12.288489080853614,62.97086716408821,,30.8751857315316,,14.54041514521507
Blitz,143,,10.918304035297444,64.76125854086057,,24.667609717968162,,12.538739549441164
Blitz,145,,11.529831538673578,67.27312038636133,,34.2076493515697,,16.374666148425003
Blitz,147,,12.143846072828165,66.90562931480414,,41.5228003907866,,17.971253594730793
Blitz,149,,11.482958157640303,70.2089065665116,,52.24029977962687,,19.06917724058576
Blitz,151,,11.293254881975134,73.40135178967552,,56.16580450718909,,17.546897254115304
Blitz,153,,11.719699481078441,65.74207595853294,,41.9042502300781,,15.108534793644429
Blitz,155,,11.619966774536868,61.472980998573114,,40.25398081887814,,11.98146162649197
Blitz,157,,11.979316054606182,68.39992149601943,,42.50521797100784,,12.071468025658595
Blitz,159,,10.47000466376349,75.05144210674405,,58.03510924189292,,10.820638487989768
Blitz,161,,11.270436384664285,83.90297048734067,,82.61477793380294,,13.239764955791484
Blitz,163,,12.47510499645182,62.595486112074035,,50.30349312845081,,14.958304823922283
Blitz,165,,14.168944819784059,67.6921241185113,,59.07705256905242,,23.1452964565984
Blitz,167,,14.467221961670194,66.8502247158948,,58.195157929834394,,23.032706312600187
Blitz,169,,14.92846081775168,75.02095971926313,,109.56157966613806,,23.570389505651676
Blitz,171,,16.505953176201565,78.2318062491926,,106.96035660644557,,27.280302227103874
Blitz,173,,16.288957833428853,74.31109596522438,,106.47576148586023,,27.359326945764913
Blitz,175,,16.401278202692254,75.67107531555868,,106.38631926949505,,26.017528238901292
Blitz,177,,16.507058820982316,66.84145274611186,,98.38747232611695,,23.66975749760808
Blume,121,14.634119441642092,10.144285072308119,58.56110224395242,63.719394348462856,85.65172708833244,22.515894450471208,13.42889679023128
Blume,123,14.761766579042886,10.032477603455954,45.848641480095836,70.83066397549855,58.70497167425788,22.831116961603044,12.73826139474096
Blume,125,12.765996349044686,13.694736966858708,57.52149379829987,95.06236570732725,63.80501734754322,20.152789865810025,17.166240061624205
Blume,127,11.288629319234085,8.481575748163513,52.42460346580304,68.89719914724859,66.78088715014587,18.578531211189155,15.234004516811229
Blume,129,11.854634213709755,8.848999791014709,48.759344431770074,60.07464664032439,66.99680755096757,16.48887562085955,14.372217789636428
Blume,131,18.222651770359448,9.904160078365438,58.21774829323437,81.62357370986155,69.86151365282792,32.644094745434415,14.361118407262945
Blume,133,11.859955613304013,9.523918114904127,59.4132923645038,62.22696467515772,69.38203172997258,17.50985586262018,13.069916449619365
Blume,135,17.774690508639026,9.478844341168697,64.84006492291711,73.48041065101455,66.11032698119158,35.792237146005384,14.232852903988181
Blume,137,11.487929667604693,9.099747342121722,65.0610485579095,52.55696225444662,65.68217681420555,18.20433147788913,14.7188704853179
Blume,139,19.55828948302395,9.306208100967813,67.27813147832076,74.22238703882209,67.00686538905016,37.626116936917,12.4826835414644
Blume,141,12.476931080166898,9.702886942102952,61.80726209679244,45.03169924852626,64.69062365847596,21.197655315893705,11.877788919322354
Blume,143,11.974318332941268,10.325656028204909,57.618814724747324,41.77009785581065,64.18498875741238,19.51950505456978,12.037696633275148
Blume,145,14.466414532415563,10.932817544945575,44.62226009668322,46.452836396282834,63.67826536569876,21.523898765893527,12.431552542851929
Blume,147,20.445966663811195,10.729184078245108,49.37302717724271,64.29195917398901,62.14356678329624,36.59846849609655,12.186795389534854
Blume,149,13.72741310335115,10.26618668324368,44.63019965608492,51.629615343772805,63.834659538947804,21.386328474680603,11.547350766043866
Blume,151,22.554981803901565,12.377830915836071,45.26359875380644,65.80783302207742,61.34212144262155,40.10462127146157,13.41081595653633
Blume,153,13.213117665940842,11.244526832831495,44.817026116416436,48.086350560883695,61.60522109259408,20.511970773417225,12.369007824174032
Blume,155,14.475363037944634,11.17347204967174,44.84536926349435,42.169577396867744,62.415522321369764,21.667724683429636,12.4811021199018
Blume,157,19.2003853735121,11.188129334628501,45.41591062243654,44.11926343198835,61.554252367618105,33.082891858780556,12.336784536681813
Blume,159,15.69820366923946,10.921036424746358,45.747540645138,38.72306790081579,62.851389521949436,25.199084320100017,12.37859659635578
