clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Blitz,24,D4,True,37.51312491323002,,13.320656085159607,28.68607677348288,41.661668237917084,24.888320881437195,,13.320656085159607
Dort,13,D4,True,37.193780421826304,,11.383924521256501,27.012426065249144,41.59418392596891,23.24998982622176,,11.383924521256501
EinstellenJob,34,D4,False,39.41149039918279,11.59890767791521,8.222026664875997,26.275257704789034,37.31851479138958,23.08736761431524,11.598907677915212,8.222026664875997
EisGefroren,30,D4,False,39.62325448281144,10.502688965205136,10.245102911336307,27.915473402869612,38.98263227269393,24.380371125311704,10.502688965205136,10.245102911336307
Frech,25,D4,True,47.062862262968935,,12.605513407641169,39.61482424712236,50.53099061964527,35.42746475992936,,12.605513407641169
Mutter,24,D4,True,47.382078781229495,,9.356421529002668,38.1006342063327,52.68212741042609,33.380531981961376,,9.356421529002668
Neu,13,D4,False,42.034425483934875,13.456601705301267,10.765489990820495,29.08622085197488,41.02756056923507,26.03931452149596,13.456601705301267,10.765489990820495
SauerWuetend,22,D4,True,49.18777499774413,,10.109224137969012,38.263072542806825,47.1565858804308,34.05646548407502,,10.109224137969013
Schwer,21,D4,False,45.37120146434172,13.190872104863693,15.85738306988791,33.16123328242194,42.92733703901523,29.759803378201006,13.190872104863693,15.85738306988791
Treffen,28,D4,False,43.38802998201064,15.065871432171416,9.779425010707525,24.17278450669735,32.96135427169027,21.092464720491765,15.065871432171416,9.779425010707525
VorsichtPassAuf,12,D4,False,44.11843357539692,9.426009093070363,10.521432905685709,31.569079015007052,36.23625729605613,28.55619259354356,9.426009093070363,10.521432905685709
Widerspruch,14,D4,False,44.15027938516574,16.118797432192036,10.575737091874624,29.206802635741536,43.53100061164174,25.594252167525564,16.118797432192036,10.575737091874624
