aggregation,clip_macro_tr_all_mm,clip_macro_tr_left_hand_mm,clip_macro_tr_right_hand_mm,clip_macro_tr_upper_body_minus_face_mm,clip_macro_tr_upper_body_minus_head_mm,clip_macro_tr_upper_body_mm,clip_macro_v2v_left_wrist_mm,clip_macro_v2v_right_wrist_mm,clips,coverage,delta_tr_all_mm,delta_tr_left_hand_mm,delta_tr_right_hand_mm,delta_tr_upper_body_minus_face_mm,delta_tr_upper_body_minus_head_mm,delta_tr_upper_body_mm,frames,method,prediction_format,prediction_root,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
author_vertex_micro,41.95470163268968,11.134627828661642,12.285950587590255,28.452191561194923,39.98036095555723,25.10402276565867,11.134627828661642,12.285950587590255,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,578,V5,safetensors,signal4d/runs/signal4d_v5_full1493_20260820/predictions,41.76710078783701,11.01285669421192,11.937217152607793,28.61147767598203,39.76054061585549,25.256092176575272,11.01285669421192,11.937217152607793
author_vertex_micro,41.912701507428494,11.117439882374104,12.22863479799668,28.37109683350002,39.8256639610407,25.04430431376721,11.117439882374104,12.22863479799668,21,1.0,-0.045167168617638254,-0.01648952539308013,-0.046763763509439116,-0.08650693491065908,-0.15259928606838002,-0.06567393342909256,578,V6,safetensors,signal4d/runs/signal4d_v6_final_full1493_20260821/predictions,41.72193361921937,10.99636716881884,11.890453389098354,28.52497074107137,39.60794132978711,25.19041824314618,10.99636716881884,11.890453389098354
