clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Blitz,24,S3,True,37.27496046376117,,13.572489858403342,28.33078607658236,40.39068112879527,24.669315077417792,,13.572489858403344
Dort,13,S3,True,36.985962868679536,,11.413954577882304,26.71886693285449,39.92972569831288,23.110377030304075,,11.413954577882302
EinstellenJob,34,S3,False,39.38426165535967,10.943492380184173,7.52802468483296,25.742346299578617,35.53438972291438,22.85702954156219,10.943492380184173,7.528024684832961
EisGefroren,30,S3,False,39.458185759523545,10.616156383115932,9.739331487259067,27.4120417450536,38.4000704833837,23.990945672392623,10.616156383115932,9.739331487259067
Frech,25,S3,True,46.81574281864192,,12.622705513195449,39.280878686640285,49.40798316397106,35.18449277659308,,12.622705513195449
Mutter,24,S3,True,47.475652201765485,,9.949573908235248,38.125207177283706,53.48121829108826,33.33127918775771,,9.949573908235248
Neu,13,S3,False,43.01652639756799,13.785800667499917,11.643335226115427,30.645434505984717,43.515527722281576,27.289857076737135,13.785800667499917,11.643335226115427
SauerWuetend,22,S3,True,49.79939778112978,,10.131964395071593,39.17956263108112,48.5600030692131,34.82738202046057,,10.131964395071593
Schwer,21,S3,False,44.990818229891474,13.387326549286612,15.690441314394242,32.56783949575098,41.560815329313264,29.327648827400182,13.387326549286612,15.690441314394242
Treffen,28,S3,False,43.623482054477414,14.914984741034287,10.22552059813523,24.605451149574574,34.07434916213139,21.39390664156963,14.914984741034287,10.22552059813523
VorsichtPassAuf,12,S3,False,44.86455468197142,10.515376589988897,11.006275870496076,32.60900495568982,37.84270425949911,29.481411623172747,10.515376589988897,11.006275870496076
Widerspruch,14,S3,False,44.64657857813027,16.379200441489207,10.79554755111881,30.103545297216815,44.392603505973504,26.36822584671061,16.379200441489207,10.79554755111881
