abstain_left_hand,abstain_right_hand,abstain_upper_body,acceleration_error,clip_id,frame_id,jerk_error,pa_mpvpe_left_hand_mm,pa_mpvpe_right_hand_mm,pa_mpvpe_upper_body_mm,risk_left_hand,risk_right_hand,risk_upper_body,signer_id,tr_v2v_left_hand_mm,tr_v2v_right_hand_mm,tr_v2v_upper_body_mm,velocity_error
0.0,0.0,0.0,59.524085998535156,Arzt,176,2972.947998046875,5.190698146820068,6.3797149658203125,20.712045669555664,0.0,0.0,0.0,unknown,8.521764755249023,7.370899200439453,21.052522659301758,0.21703310310840607
0.0,0.0,0.0,138.70599365234375,Arzt,178,1968.883056640625,5.592563152313232,6.575264930725098,20.616317749023438,0.0,0.0,0.0,unknown,8.74966812133789,7.725566864013672,20.9287166595459,3.7603797912597656
0.0,0.0,0.0,7.633677959442139,Arzt,180,142.13743591308594,5.557692527770996,6.355810642242432,19.923200607299805,0.0,0.0,0.0,unknown,8.644441604614258,7.59299898147583,20.539655685424805,5.489058017730713
0.0,0.0,0.0,16.327966690063477,Arzt,182,2290.1064453125,5.7279767990112305,6.662569522857666,19.079784393310547,0.0,0.0,0.0,unknown,9.192132949829102,7.8971710205078125,19.726762771606445,5.986120700836182
0.0,0.0,0.0,136.4326171875,Arzt,184,1912.0018310546875,5.714365005493164,6.702789306640625,18.348501205444336,0.0,0.0,0.0,unknown,9.629387855529785,8.002507209777832,18.762266159057617,7.067287445068359
0.0,0.0,0.0,9.14227294921875,Arzt,186,678.9852905273438,6.129848957061768,6.968708038330078,19.013090133666992,0.0,0.0,0.0,unknown,10.02520751953125,7.852980136871338,19.36823272705078,2.029670238494873
0.0,0.0,0.0,36.23457717895508,Arzt,188,589.7664184570312,6.239024639129639,6.603472709655762,20.23944091796875,0.0,0.0,0.0,unknown,10.038886070251465,7.504791259765625,20.370695114135742,2.627837657928467
0.0,0.0,0.0,3.4530396461486816,Arzt,190,372.3055725097656,6.449934005737305,6.742575168609619,19.891347885131836,0.0,0.0,0.0,unknown,10.20568561553955,7.4465012550354,20.110416412353516,0.21610888838768005
0.0,0.0,0.0,27.856481552124023,Arzt,192,2074.18994140625,6.362881660461426,6.534488201141357,20.397916793823242,0.0,0.0,0.0,unknown,10.164895057678223,7.7757568359375,20.54534339904785,0.4182502031326294
0.0,0.0,0.0,110.4313735961914,Arzt,194,2778.23046875,5.994801044464111,6.489763259887695,20.0662784576416,0.0,0.0,0.0,unknown,9.706287384033203,7.944753170013428,20.260133743286133,2.2736217975616455
0.0,0.0,0.0,74.79280853271484,Arzt,196,827.09619140625,6.153757095336914,6.615859508514404,20.14377212524414,0.0,0.0,0.0,unknown,10.322750091552734,7.748839855194092,20.265439987182617,5.088910102844238
0.0,0.0,0.0,19.748987197875977,Arzt,198,418.601318359375,6.521063327789307,6.802250862121582,20.05763816833496,0.0,0.0,0.0,unknown,10.448083877563477,7.5233540534973145,20.476619720458984,0.12770214676856995
0.0,0.0,0.0,8.175240516662598,Arzt,200,286.7398681640625,6.293445587158203,6.649418830871582,20.535310745239258,0.0,0.0,0.0,unknown,9.141032218933105,7.479584217071533,20.984539031982422,1.2102688550949097
0.0,0.0,0.0,27.195249557495117,Arzt,202,,6.547974586486816,6.661787986755371,20.706443786621094,0.0,0.0,0.0,unknown,10.387207984924316,7.46580696105957,21.038311004638672,0.667635977268219
0.0,0.0,0.0,,Arzt,204,,6.444144248962402,6.716538906097412,20.584131240844727,0.0,0.0,0.0,unknown,10.465681076049805,7.434237957000732,20.9378604888916,1.145655870437622
0.0,0.0,0.0,,Arzt,206,,6.051531791687012,6.501397132873535,21.043378829956055,0.0,0.0,0.0,unknown,9.829407691955566,7.335380554199219,21.493206024169922,
0.0,0.0,0.0,9.357161521911621,AufgebenResignieren,122,315.73443603515625,7.547206401824951,6.453226566314697,23.253799438476562,0.19130896031856537,0.1040177270770073,0.2358749955892563,unknown,13.97768497467041,10.578189849853516,36.292945861816406,1.161444902420044
0.0,0.0,1.0,13.481221199035645,AufgebenResignieren,124,575.6541137695312,8.428680419921875,7.433414459228516,24.009239196777344,0.1894591748714447,0.12298379838466644,0.24042220413684845,unknown,15.27751636505127,12.998867988586426,41.36824035644531,0.6884549260139465
0.0,0.0,0.0,24.968904495239258,AufgebenResignieren,126,2194.357421875,8.024335861206055,8.077801704406738,24.731639862060547,0.19724982976913452,0.1284673660993576,0.2392142117023468,unknown,14.172654151916504,14.588071823120117,43.96462631225586,1.5508075952529907
0.0,0.0,1.0,121.47434997558594,AufgebenResignieren,128,4127.47607421875,8.420475006103516,8.682272911071777,24.335187911987305,0.19578270614147186,0.1318109780550003,0.2414836436510086,unknown,15.377477645874023,15.003342628479004,42.52305221557617,0.15631504356861115
0.0,0.0,0.0,153.70831298828125,AufgebenResignieren,130,171.51370239257812,8.790658950805664,9.121628761291504,25.19722557067871,0.1960476040840149,0.13148246705532074,0.2390831708908081,unknown,14.064943313598633,13.934598922729492,43.71644592285156,7.99485969543457
0.0,0.0,0.0,143.62562561035156,AufgebenResignieren,132,5624.0068359375,8.351325035095215,10.321475982666016,15.525073051452637,0.17432737350463867,0.11649565398693085,0.23233509063720703,unknown,12.828719139099121,14.061589241027832,22.18796157836914,2.2555699348449707
0.0,0.0,0.0,231.3252410888672,AufgebenResignieren,134,3846.564697265625,7.386316776275635,10.704439163208008,20.424924850463867,0.1614973396062851,0.10210466384887695,0.23230071365833282,unknown,11.476601600646973,13.843382835388184,21.92691993713379,11.827402114868164
0.0,0.0,0.0,25.254623413085938,AufgebenResignieren,136,5817.87646484375,7.017362117767334,10.192375183105469,20.072139739990234,0.1576918661594391,0.09916011244058609,0.2324402928352356,unknown,10.439708709716797,12.522354125976562,21.422393798828125,3.5989582538604736
0.0,0.0,0.0,362.8739318847656,AufgebenResignieren,138,11005.8486328125,7.184734344482422,9.084172248840332,19.06235122680664,0.1560782790184021,0.09668725728988647,0.2296261489391327,unknown,9.784854888916016,10.501121520996094,21.4794864654541,1.925137996673584
0.0,0.0,0.0,370.8509826660156,AufgebenResignieren,140,1668.178955078125,6.83078670501709,8.088499069213867,17.423004150390625,0.15747421979904175,0.10187482088804245,0.2311420440673828,unknown,8.493415832519531,9.327901840209961,21.613136291503906,26.11178970336914
0.0,0.0,0.0,259.6839904785156,AufgebenResignieren,142,8925.484375,6.086498260498047,6.1460747718811035,15.210845947265625,0.1616770625114441,0.10143619775772095,0.22888314723968506,unknown,7.96357536315918,7.62987756729126,24.730119705200195,1.3931572437286377
0.0,0.0,0.0,335.3657531738281,AufgebenResignieren,144,5355.21044921875,5.923863887786865,4.308046817779541,14.507783889770508,0.1613411009311676,0.10319606959819794,0.22661900520324707,unknown,7.889828681945801,8.396560668945312,29.2630615234375,15.923812866210938
0.0,0.0,0.0,23.05563735961914,AufgebenResignieren,146,3935.98388671875,5.897707939147949,4.29277229309082,14.800496101379395,0.16757170855998993,0.1173548772931099,0.2309485375881195,unknown,10.559313774108887,10.237114906311035,26.016094207763672,6.436642646789551
0.0,0.0,0.0,283.3643493652344,AufgebenResignieren,148,9310.1474609375,5.757063388824463,6.896334171295166,18.02670669555664,0.18107597529888153,0.11585599929094315,0.2347700297832489,unknown,10.442279815673828,11.20841121673584,28.077611923217773,5.013370990753174
0.0,0.0,0.0,337.3388977050781,AufgebenResignieren,150,6661.8857421875,5.701154708862305,6.401632785797119,21.44393539428711,0.18356792628765106,0.11765160411596298,0.23393110930919647,unknown,9.13448429107666,11.841249465942383,37.218040466308594,13.88074016571045
0.0,0.0,0.0,106.81156921386719,AufgebenResignieren,152,1207.6588134765625,5.525360584259033,6.73748779296875,18.256755828857422,0.17727477848529816,0.11368149518966675,0.23190073668956757,unknown,8.11429500579834,11.385437965393066,28.481473922729492,8.610496520996094
0.0,0.0,0.0,26.429224014282227,AufgebenResignieren,154,247.931396484375,5.2108917236328125,6.271694660186768,19.14887046813965,0.16762413084506989,0.10584400594234467,0.22881868481636047,unknown,9.107385635375977,12.645818710327148,22.428606033325195,1.4953179359436035
0.0,0.0,0.0,10.294523239135742,AufgebenResignieren,156,205.03463745117188,5.132483005523682,5.988574028015137,21.50188446044922,0.1664663553237915,0.10710347443819046,0.2284277081489563,unknown,10.567509651184082,12.241373062133789,22.70021629333496,0.27434971928596497
0.0,0.0,0.0,3.72428560256958,AufgebenResignieren,158,592.4163208007812,5.232111930847168,5.948298454284668,23.539051055908203,0.16287900507450104,0.10491030663251877,0.2303178906440735,unknown,11.090903282165527,12.852567672729492,23.732126235961914,0.9427865743637085
0.0,0.0,0.0,42.403831481933594,AufgebenResignieren,160,1165.9815673828125,5.538101673126221,6.059341907501221,23.01874351501465,0.1618560552597046,0.10418274998664856,0.22973571717739105,unknown,9.722966194152832,13.088977813720703,23.283523559570312,0.7383991479873657
0.0,0.0,0.0,35.33666229248047,AufgebenResignieren,162,904.3538208007812,5.548035144805908,6.005106449127197,22.749343872070312,0.16004636883735657,0.10526324808597565,0.22997809946537018,unknown,9.841265678405762,12.696086883544922,23.072105407714844,2.0891025066375732
0.0,0.0,0.0,24.965200424194336,AufgebenResignieren,164,812.2061767578125,5.50175666809082,6.094440460205078,23.926986694335938,0.16069720685482025,0.10429476946592331,0.22994981706142426,unknown,10.310108184814453,13.673638343811035,24.330095291137695,0.27028384804725647
0.0,0.0,0.0,29.186098098754883,AufgebenResignieren,166,1143.607421875,5.472748756408691,6.033971786499023,21.372663497924805,0.15782605111598969,0.1035895049571991,0.22977383434772491,unknown,9.149797439575195,12.954671859741211,22.772218704223633,1.3966199159622192
0.0,0.0,0.0,47.07614517211914,AufgebenResignieren,168,1460.3240966796875,5.426691055297852,6.457659721374512,23.159852981567383,0.15917614102363586,0.10441894829273224,0.23071426153182983,unknown,10.447237014770508,12.97544002532959,23.385669708251953,0.5503233671188354
0.0,0.0,0.0,50.29806900024414,AufgebenResignieren,170,596.2266845703125,5.487704277038574,6.159348964691162,21.971736907958984,0.15927283465862274,0.10453251004219055,0.23087190091609955,unknown,9.13701343536377,13.004907608032227,22.384841918945312,2.5903725624084473
0.0,0.0,0.0,11.382163047790527,AufgebenResignieren,172,604.2639770507812,5.4344563484191895,5.944947719573975,24.95487403869629,0.1587192863225937,0.1050429418683052,0.2311885803937912,unknown,10.156311988830566,12.628073692321777,25.088233947753906,0.7696664929389954
0.0,0.0,0.0,29.361324310302734,AufgebenResignieren,174,607.4187622070312,5.314663410186768,6.109375953674316,22.74785041809082,0.15924660861492157,0.10691338032484055,0.23138144612312317,unknown,11.130475044250488,10.979472160339355,24.300338745117188,1.4819667339324951
0.0,0.0,0.0,11.183638572692871,AufgebenResignieren,176,300.5455627441406,5.326229572296143,6.079841136932373,22.538421630859375,0.15792979300022125,0.11026453226804733,0.2326730340719223,unknown,9.468010902404785,11.82176399230957,25.68069839477539,0.4831540584564209
0.0,0.0,0.0,8.907014846801758,AufgebenResignieren,178,653.9803466796875,5.445301055908203,6.073147773742676,24.38044548034668,0.15788915753364563,0.10378037393093109,0.2325100600719452,unknown,10.541746139526367,12.547673225402832,24.68388557434082,0.26628535985946655
0.0,0.0,0.0,34.724449157714844,AufgebenResignieren,180,1086.9237060546875,5.446099281311035,6.183733940124512,26.41698455810547,0.15809737145900726,0.10293906927108765,0.23338034749031067,unknown,9.550103187561035,13.0454683303833,27.107318878173828,0.3287447988986969
0.0,0.0,0.0,37.73968505859375,AufgebenResignieren,182,980.9937744140625,5.302249908447266,6.039928436279297,22.473852157592773,0.1590806543827057,0.1034243032336235,0.23132845759391785,unknown,10.626319885253906,12.872292518615723,22.503278732299805,1.9887523651123047
0.0,0.0,0.0,27.665462493896484,AufgebenResignieren,184,,5.325188636779785,6.210612773895264,25.866395950317383,0.1595386415719986,0.10366334021091461,0.23264847695827484,unknown,9.559112548828125,13.139500617980957,26.298696517944336,0.5278238654136658
0.0,0.0,0.0,,AufgebenResignieren,186,,5.383454322814941,6.063854694366455,26.162687301635742,0.15971499681472778,0.1038503348827362,0.23404185473918915,unknown,10.66209602355957,12.787311553955078,26.790725708007812,1.3170744180679321
0.0,0.0,0.0,,AufgebenResignieren,188,,5.359938144683838,6.036679267883301,27.743249893188477,0.16039884090423584,0.1032380536198616,0.23338916897773743,unknown,9.418386459350586,12.585822105407715,29.143522262573242,
0.0,0.0,0.0,158.3188934326172,AusgebenGeldVerschwenden,120,1966.4248046875,7.413517951965332,9.147611618041992,20.32745361328125,0.15969036519527435,0.10761630535125732,0.23142360150814056,unknown,8.80417251586914,13.96846866607666,21.392677307128906,7.011505126953125
0.0,0.0,0.0,27.297313690185547,AusgebenGeldVerschwenden,122,245.5406951904297,7.2548747062683105,7.608954429626465,19.277402877807617,0.1566857397556305,0.10540805757045746,0.23173941671848297,unknown,9.104144096374512,13.220383644104004,24.202913284301758,3.543978214263916
0.0,0.0,0.0,12.364188194274902,AusgebenGeldVerschwenden,124,1376.1026611328125,7.594308376312256,6.572703838348389,21.059288024902344,0.15595342218875885,0.10799550265073776,0.23087546229362488,unknown,8.927881240844727,12.021621704101562,28.516555786132812,5.360461235046387
0.0,0.0,0.0,79.53547668457031,AusgebenGeldVerschwenden,126,476.0550537109375,7.2624287605285645,5.860983848571777,20.403209686279297,0.15887369215488434,0.10866504907608032,0.22913606464862823,unknown,8.487946510314941,13.255199432373047,28.773237228393555,6.170804500579834
0.0,0.0,0.0,110.85338592529297,AusgebenGeldVerschwenden,128,307.3392639160156,6.823532581329346,6.025274276733398,20.658384323120117,0.16316887736320496,0.11021395772695541,0.23082894086837769,unknown,8.30331039428711,11.906097412109375,29.56485366821289,0.8825735449790955
0.0,0.0,0.0,92.29190063476562,AusgebenGeldVerschwenden,130,8137.79052734375,6.725001335144043,6.097433090209961,20.77474594116211,0.16548986732959747,0.11106584221124649,0.2312626987695694,unknown,7.466071605682373,11.057650566101074,26.173002243041992,6.518938064575195
0.0,0.0,0.0,450.332763671875,AusgebenGeldVerschwenden,132,14024.5859375,7.3279218673706055,6.179253101348877,20.169401168823242,0.1681647002696991,0.11109603941440582,0.2318488210439682,unknown,7.552218437194824,11.95848560333252,23.622514724731445,12.661362648010254
0.0,0.0,0.0,484.64874267578125,AusgebenGeldVerschwenden,134,9945.1708984375,7.09958028793335,6.544803142547607,16.891864776611328,0.16676776111125946,0.11016696691513062,0.23269928991794586,unknown,7.55497932434082,12.531982421875,20.538869857788086,17.362281799316406
0.0,0.0,0.0,178.41441345214844,AusgebenGeldVerschwenden,136,359.25360107421875,7.6386942863464355,7.052065849304199,18.323339462280273,0.1602608859539032,0.10870929062366486,0.2284775674343109,unknown,8.972567558288574,14.02386474609375,20.652681350708008,14.947977066040039
0.0,0.0,0.0,158.0438690185547,AusgebenGeldVerschwenden,138,4491.5341796875,7.504302024841309,8.109697341918945,17.83367347717285,0.16200770437717438,0.10952237248420715,0.22986319661140442,unknown,8.92475414276123,13.423112869262695,19.387475967407227,3.0735080242156982
0.0,0.0,0.0,141.41307067871094,AusgebenGeldVerschwenden,140,5445.50146484375,7.335170745849609,8.572949409484863,18.25053596496582,0.16233079135417938,0.10635187476873398,0.23114627599716187,unknown,9.282965660095215,13.89533519744873,20.463171005249023,7.470732688903809
0.0,0.0,0.0,221.6328582763672,AusgebenGeldVerschwenden,142,6113.47998046875,8.296072006225586,8.665209770202637,19.261363983154297,0.16221556067466736,0.10492757707834244,0.2302524447441101,unknown,10.098133087158203,14.829984664916992,20.313749313354492,1.9578125476837158
0.0,0.0,0.0,185.93894958496094,AusgebenGeldVerschwenden,144,1583.2662353515625,7.222884654998779,8.57674789428711,17.047861099243164,0.16240721940994263,0.10273104161024094,0.23146004974842072,unknown,9.529942512512207,14.917487144470215,19.464466094970703,12.818971633911133
0.0,0.0,0.0,80.5956039428711,AusgebenGeldVerschwenden,146,5504.65625,7.5724687576293945,7.787746906280518,16.917348861694336,0.15721504390239716,0.10304125398397446,0.23093020915985107,unknown,9.568748474121094,14.844929695129395,19.543474197387695,0.43650779128074646
0.0,0.0,0.0,286.4244079589844,AusgebenGeldVerschwenden,148,4426.4814453125,7.364889621734619,7.308927536010742,19.168447494506836,0.15603682398796082,0.10432185232639313,0.22912026941776276,unknown,8.301679611206055,15.35261058807373,23.357219696044922,4.947624206542969
