clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Einkaufen,21,W3_RAW,False,40.31026919689103,10.01573622511157,14.86176604978078,23.23942415493092,32.312067897164795,20.950578159837875,10.01573622511157,14.86176604978078
Einnehmen,31,W3_RAW,False,41.7434992018308,14.088927895080925,12.953586461129328,33.70146035202837,39.334863063569095,30.583722127668825,14.088927895080925,12.953586461129328
EinstellenJob,34,W3_RAW,False,39.41653218359928,11.585802897849893,8.209904837536111,26.286995454521783,37.33641278956776,23.096737484658885,11.585802897849893,8.209904837536111
EisGefroren,30,W3_RAW,False,39.626508853025065,10.528492406055214,10.24944630098388,27.9203030171938,38.989396797849686,24.3849190016103,10.528492406055214,10.24944630098388
Empathie,23,W3_RAW,False,45.2773781261461,11.056812247248445,10.478173288507794,32.22179224161139,47.39368798280834,28.349080086293576,11.056812247248443,10.478173288507795
Entschuldigung,31,W3_RAW,False,36.06523987751595,12.186788673820859,14.544623779363135,21.834510937338585,31.713492517864914,19.707013734474213,12.186788673820859,14.544623779363135
FestellenDiagnose,28,W3_RAW,False,50.673568563489866,10.661435208604276,12.869236881827831,27.196101365783026,41.632738924412536,23.447013663387843,10.661435208604276,12.869236881827831
Frech,25,W3_RAW,True,47.06156413543931,,12.60930572964346,39.613799678615756,50.52304053863182,35.42723629273328,,12.60930572964346
Frieren,19,W3_RAW,False,39.059772821938125,10.5316798379524,13.105359346934183,26.370094609311337,35.25907098681048,23.717184171847016,10.5316798379524,13.105359346934183
Frisch,26,W3_RAW,False,51.36738155413055,13.155580647197173,12.418455840315799,41.2856738584223,43.26302529677202,38.060578455651424,13.155580647197173,12.4184558403158
Froh,30,W3_RAW,False,50.33356427629008,9.988117051846524,10.7531351992799,39.91833881367024,47.14593984220076,36.05305350624658,9.988117051846524,10.7531351992799
Glas,18,W3_RAW,False,35.85800359625938,12.015960943774173,12.97141309483943,23.563697846359666,31.462367308768414,21.320210720089193,12.015960943774173,12.97141309483943
IdiomPffIgnorieren,16,W3_RAW,False,47.65958693202303,13.215605138264088,12.91013627867697,21.429342117800395,33.655451072805334,18.40407297127456,13.215605138264088,12.91013627867697
Jahr,40,W3_RAW,True,38.37530376473212,,13.417119980348541,32.385789189428664,45.78560421812902,28.23114496224789,,13.417119980348541
Klar,16,W3_RAW,True,42.25156732617556,,12.750484087158242,35.77493702481439,48.634536853339995,31.297009934300206,,12.750484087158242
Kochen,46,W3_RAW,False,38.33247442911364,10.64203330754414,15.623361794496853,23.67828607435947,35.77011810085482,20.781085758610228,10.64203330754414,15.623361794496853
Lesen,31,W3_RAW,False,42.582361355534125,9.621454685793202,11.125965810875515,28.95006233283717,45.4510748251619,24.87144684710006,9.621454685793202,11.125965810875515
LiebBitte,14,W3_RAW,True,53.44359888752609,,13.952247697639432,47.89095923410616,59.48307124579105,42.3380565751125,,13.952247697639434
Luegen,17,W3_RAW,True,46.977903820271806,,13.478469314934776,38.05110996576367,49.64667553162195,33.80046189292771,,13.478469314934776
Muell,15,W3_RAW,True,43.572054821970404,,15.542348859975341,29.32052634794554,42.28946818890178,26.081925759923987,,15.542348859975341
Mutter,24,W3_RAW,True,47.377791371220646,,9.34864470452231,38.09628671232931,52.65913608331115,33.37831351660433,,9.34864470452231
Naehen,44,W3_RAW,False,38.29652430336314,14.998212386398269,9.80501747708035,22.21282775070052,30.32065992228961,19.915307909984815,14.998212386398269,9.80501747708035
Nebel,39,W3_RAW,False,39.05406122384168,9.646921087915253,10.43016286783966,26.298104376333477,34.86624968836198,23.33439810912416,9.646921087915253,10.430162867839659
Neu,13,W3_RAW,False,42.03228204452186,13.443938318780129,10.762449615734091,29.07844690164122,41.00542520659202,26.035439791768795,13.443938318780129,10.762449615734091
Operieren,31,W3_RAW,False,36.41407926110029,12.443721754544201,9.313728294340372,22.551809008443076,33.423542478518804,19.8720162215817,12.443721754544203,9.313728294340374
Regen,39,W3_RAW,False,40.95308609832569,8.741348022553932,10.93005220174526,32.080237354365956,36.88647874597243,29.127922103073605,8.741348022553932,10.930052201745259
SauerWuetend,22,W3_RAW,True,49.18103516982233,,10.09890876581454,38.252342900442954,47.1429980998414,34.04717538226306,,10.09890876581454
Schnee,43,W3_RAW,False,35.714248228765236,8.20095300391911,10.684262296483723,27.790278568829766,36.62737070094786,24.642561907419392,8.20095300391911,10.684262296483723
Schreiben,44,W3_RAW,False,43.96814226790749,10.01542998590406,8.073245450530505,26.664666247250178,39.53291273194422,23.17654031351444,10.01542998590406,8.073245450530505
Schwach,25,W3_RAW,False,48.444016423712036,11.045704887524666,10.478088715738751,44.23198226010667,51.51218176579172,39.81054481360888,11.045704887524666,10.478088715738751
Schwer,21,W3_RAW,False,45.36153448189665,13.172857560212217,15.872008913864098,33.146908099137704,42.91406907934275,29.746565100116044,13.172857560212217,15.872008913864098
Sonne,25,W3_RAW,True,32.68118386795184,,14.432691325214158,23.54334706910665,34.3909969084279,20.349827031636163,,14.432691325214158
Sorry,26,W3_RAW,True,49.81904282255477,,16.803847690825485,40.386746755815665,50.97923078770404,35.90868715607903,,16.803847690825485
SparenSparsam,29,W3_RAW,False,39.251630190866514,13.801097855809562,11.60571921245337,27.95097744116026,36.50848915742169,25.068317329434116,13.80109785580956,11.60571921245337
Spezial,20,W3_RAW,False,45.146747833919896,10.266267167387927,10.866525069594498,35.76108002671159,39.9096028775624,32.682238263888145,10.266267167387927,10.866525069594498
Tisch,13,W3_RAW,False,41.71858922729463,10.741052012576462,8.703166017561738,28.716003854041055,39.87784078226207,24.941935933854232,10.741052012576462,8.703166017561738
Treffen,28,W3_RAW,False,43.389776835863806,15.067976434516781,9.786161264850353,24.17483075039824,32.96554258023148,21.09377947720349,15.067976434516781,9.786161264850353
Vater,27,W3_RAW,True,43.327542832218874,,10.708600275945251,36.99046176257527,54.01171663742779,31.913286097218332,,10.70860027594525
Verschieden,41,W3_RAW,False,39.676604362808256,12.001440792825068,13.153500406061163,29.361010384309477,40.73864309147015,25.490928252839044,12.001440792825068,13.153500406061163
VorsichtPassAuf,12,W3_RAW,False,44.13228824032075,9.419148464277706,10.544511241642157,31.591692176611474,36.25693747232388,28.576415483836247,9.419148464277706,10.544511241642157
Waschen,29,W3_RAW,False,47.0113328148722,19.76653551878352,13.173795603860533,25.62319446031541,40.761347171092055,22.307891626570456,19.76653551878352,13.173795603860533
Widerspruch,14,W3_RAW,False,44.14363862156619,16.115407469027154,10.574721633825588,29.193230348603898,43.51085932696977,25.582890615602114,16.115407469027154,10.574721633825588
Ziel,30,W3_RAW,False,42.199212925365764,13.62725832316523,12.733716397939508,29.68844019571362,45.6590375143649,25.58782724035492,13.62725832316523,12.733716397939506
reparieren,22,W3_RAW,False,43.31564348066936,14.212589011960132,9.942287025053352,24.188368901974414,35.9656018624401,21.462242425846128,14.212589011960132,9.942287025053352
