clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Einkaufen,21,SignDomainV1R,False,39.75043361114279,14.079944532842644,14.963633388172976,23.44334147748661,33.039972940737485,21.04362415227389,14.079944532842644,14.963633388172976
Einnehmen,31,SignDomainV1R,False,41.41560345649718,16.5961928804165,12.908130465128558,32.596448250833596,36.87717040048479,29.68540484285257,16.5961928804165,12.908130465128558
EinstellenJob,34,SignDomainV1R,False,39.654889274489584,14.631966136370407,8.694067243794361,26.57530764080006,37.726787555594505,23.23405281842882,14.631966136370407,8.694067243794363
EisGefroren,30,SignDomainV1R,False,39.30234677450109,10.658606463864851,10.950072311028014,27.519917792792423,38.743954599784836,23.975562923762066,10.658606463864851,10.950072311028018
Empathie,23,SignDomainV1R,False,44.99511341997232,12.080869059393246,10.473558923172847,31.547000365598805,47.61928562693542,27.595220392856405,12.080869059393244,10.473558923172849
Entschuldigung,31,SignDomainV1R,False,36.89991810477659,14.020908670185483,15.64891522858605,22.571190263124997,33.07581179377051,20.232470137732474,14.020908670185483,15.64891522858605
FestellenDiagnose,28,SignDomainV1R,False,50.201315842686604,12.479241603523338,13.443548244570522,26.941690100222043,41.966890376639995,23.14642670395703,12.479241603523338,13.443548244570522
Frech,25,SignDomainV1R,True,47.32147384630949,,12.575991022801407,39.77291041305618,50.671990691220884,35.58215085077476,,12.575991022801407
Frieren,19,SignDomainV1R,False,38.68530741753324,11.154477021896733,14.261937375963702,26.254038632469396,35.757523909584755,23.55475156094167,11.154477021896733,14.261937375963702
Frisch,26,SignDomainV1R,False,52.984741199762915,13.040589588404693,13.097362118821733,42.40477780122642,43.01710058579939,39.26862276176245,13.040589588404693,13.097362118821733
Froh,30,SignDomainV1R,False,52.319497143862286,10.863489934181736,11.600183563675758,42.298435225031746,48.97416991082866,38.31030942110216,10.863489934181736,11.600183563675758
Glas,18,SignDomainV1R,False,35.81212884645517,13.323582462512018,13.234722026221135,23.411751639299787,32.24172495408772,21.050403939335354,13.32358246251202,13.234722026221135
IdiomPffIgnorieren,16,SignDomainV1R,False,48.04982966667207,13.451931639077383,13.610392204061451,21.411835284310662,33.65815726000825,18.391409147554846,13.451931639077381,13.610392204061451
Jahr,40,SignDomainV1R,True,38.15681790574068,,14.926046532522491,32.412556350106335,45.353117036575966,28.276872278936274,,14.926046532522491
Klar,16,SignDomainV1R,True,42.23564825267823,,12.859275047285099,35.05458326867042,47.69515586989441,30.672916868608656,,12.859275047285099
Kochen,46,SignDomainV1R,False,37.99836644790156,10.92033413977523,15.638694054177929,22.80997186002355,34.081836775009585,20.1153394270875,10.920334139775232,15.638694054177929
Lesen,31,SignDomainV1R,False,43.423981273484486,9.700173839869601,11.382131252767412,30.195357872210685,47.50383549570751,25.941837032057368,9.700173839869601,11.382131252767412
LiebBitte,14,SignDomainV1R,True,52.820829294470066,,13.093130506889114,47.15243772272136,58.35895686131272,41.658484198054246,,13.093130506889112
Luegen,17,SignDomainV1R,True,46.42535045676771,,12.821325331920214,37.35154007278739,49.53753582815471,33.12663132486064,,12.821325331920214
Muell,15,SignDomainV1R,True,45.31244368231819,,16.00730274702935,30.193799775955043,44.30707387412198,26.833477256296995,,16.00730274702935
Mutter,24,SignDomainV1R,True,48.325189223710574,,10.13144834212999,39.23319402687637,53.44506048681518,34.42019105118197,,10.13144834212999
Naehen,44,SignDomainV1R,False,38.60565133914966,16.83353380763086,10.973471509476054,22.601620161506304,31.02567875543615,20.240998927428958,16.83353380763086,10.973471509476054
Nebel,39,SignDomainV1R,False,38.80494645341347,9.217683267980707,8.572961105231816,25.96927088433657,34.94569452361856,22.997438591544896,9.217683267980709,8.572961105231814
Neu,13,SignDomainV1R,False,41.45574994286076,14.612606042992123,9.697524499295042,27.83838018404401,39.28383536005614,24.963543657430623,14.61260604299212,9.697524499295042
Operieren,31,SignDomainV1R,False,36.896072330116404,12.923499852025488,10.797169437732963,23.39410288377041,34.84903183239529,20.581607775563633,12.923499852025486,10.797169437732963
Regen,39,SignDomainV1R,False,40.925130288716204,8.823630893908213,9.958720070783441,32.30430206801539,37.15123368879523,29.297595253168794,8.823630893908213,9.958720070783441
