clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Froh,30,SIGNAL4D_v5,False,50.282008593756835,9.943822885990887,10.613430628525094,39.925064977324766,46.72849528538831,36.11536718800734,9.943822885990887,10.613430628525094
Glas,18,SIGNAL4D_v5,False,35.91243366499075,11.988424251772848,13.29650877948039,23.633094537242904,32.07436210157912,21.321099498107085,11.988424251772848,13.296508779480394
IdiomPffIgnorieren,16,SIGNAL4D_v5,False,47.64019442780203,13.191004549930485,12.814925109962715,21.30105886354764,33.56536567512636,18.271142479030686,13.191004549930485,12.814925109962715
Jahr,40,SIGNAL4D_v5,True,38.35507676984052,,13.301096716161904,32.3972840909082,45.6302773130533,28.253028130575807,,13.301096716161904
Klar,16,SIGNAL4D_v5,True,42.32636393297713,,12.603608383652634,35.896571112641425,48.69699356725888,31.41529143520413,,12.603608383652634
Kochen,46,SIGNAL4D_v5,False,38.23750233791452,10.570310082428255,15.51805562325456,23.541258329954243,35.4637176020285,20.67198579768806,10.570310082428255,15.51805562325456
Lesen,31,SIGNAL4D_v5,False,42.57592026217088,9.624976644532497,11.122975088946422,28.890785740662746,45.600913259395774,24.797305236852917,9.624976644532493,11.122975088946422
LiebBitte,14,SIGNAL4D_v5,True,53.24899463385899,,13.754849117135231,47.6221658460763,58.727458308421724,42.120299487565305,,13.754849117135231
Luegen,17,SIGNAL4D_v5,True,47.07538242107626,,13.313773247724606,38.19779426403382,49.99262332309672,33.918579285538975,,13.313773247724608
Muell,15,SIGNAL4D_v5,True,43.52158205680711,,15.570617606762903,29.206734321960177,42.31409362363768,25.98270979320695,,15.570617606762903
Mutter,24,SIGNAL4D_v5,True,47.345102077224226,,9.235855039233057,38.10154469820146,52.427917915702636,33.39398768376906,,9.235855039233057
Naehen,44,SIGNAL4D_v5,False,38.3147245352927,15.211498536402326,10.049443076852647,22.203566759315347,30.68694706413456,19.845673206934812,15.211498536402326,10.049443076852647
Nebel,39,SIGNAL4D_v5,False,38.959850387315825,9.671999332870367,10.312496751544254,26.163386932459982,34.715800001535605,23.21213287249144,9.671999332870366,10.312496751544254
Neu,13,SIGNAL4D_v5,False,41.6440167672555,13.348475006573896,10.473938362959712,28.516944762320414,40.00010776939121,25.60358215827425,13.348475006573894,10.473938362959712
Operieren,31,SIGNAL4D_v5,False,36.80807442579186,12.73443645601052,9.248142244384601,23.057948889392065,34.454269025032566,20.254425601688407,12.73443645601052,9.248142244384601
Regen,39,SIGNAL4D_v5,False,40.97322318342234,8.749915869198661,10.938879562967179,32.10544074232307,36.92662145484249,29.131548346586587,8.749915869198661,10.938879562967179
SauerWuetend,22,SIGNAL4D_v5,True,48.864463794497006,,10.237802924632465,37.83255036362538,46.31556457868465,33.69281204904406,,10.237802924632465
Schnee,43,SIGNAL4D_v5,False,35.78490223433019,8.21792220520713,10.75761287409793,27.926044215646307,36.99315484461,24.730847851319727,8.217922205207127,10.75761287409793
Schreiben,44,SIGNAL4D_v5,False,43.93270199097726,10.077698991309184,8.09864408212857,26.68969701784321,39.651398834801924,23.189228907306394,10.077698991309184,8.09864408212857
Schwach,25,SIGNAL4D_v5,False,48.74529589882017,11.020889758499207,10.824573521595484,44.69710217188221,52.15921867539364,40.2084098917499,11.020889758499207,10.824573521595484
Schwer,21,SIGNAL4D_v5,False,45.58267856948007,13.12548344061049,15.940866345696733,33.50342666363495,43.65223223181081,30.00988052407584,13.125483440610486,15.940866345696733
Sonne,25,SIGNAL4D_v5,True,32.585422322719346,,14.298999565557107,23.326776041478748,34.50164901344805,20.126070317635527,,14.298999565557105
Sorry,26,SIGNAL4D_v5,True,49.45190534406803,,16.317274189416175,39.87582448676065,49.8073291038576,35.50384721809668,,16.317274189416175
SparenSparsam,29,SIGNAL4D_v5,False,39.45310036890618,13.887434120342526,11.357967950827197,28.256916720595424,36.95130874729997,25.31539803897464,13.887434120342526,11.357967950827197
Spezial,20,SIGNAL4D_v5,False,45.2117851243582,10.474818230871696,11.012203073572994,35.72076550306452,40.371944030116055,32.57350353605732,10.474818230871698,11.012203073572994
Tisch,13,SIGNAL4D_v5,False,42.145394472788695,10.860668281744303,9.279553663377326,29.594310702636506,41.09444777932326,25.683306196576194,10.860668281744303,9.279553663377326
Treffen,28,SIGNAL4D_v5,False,43.314882418960224,15.197197550770516,9.68989206248234,24.04350155290356,32.609992353948265,21.006392148840238,15.197197550770515,9.68989206248234
Vater,27,SIGNAL4D_v5,True,43.46485231447194,,10.816397155568037,37.20576454169309,54.29321300961583,32.090809982671615,,10.816397155568037
Verschieden,41,SIGNAL4D_v5,False,39.760722396855414,12.069657419110628,13.157141129317834,29.562610124816867,41.11482810671572,25.640984880920836,12.069657419110628,13.157141129317838
VorsichtPassAuf,12,SIGNAL4D_v5,False,43.87429240999378,8.97189026415669,10.363061111042052,31.317526375231523,35.560831910249014,28.370936605081727,8.971890264156691,10.363061111042052
Waschen,29,SIGNAL4D_v5,False,47.03821414183797,19.782046246512312,13.120519321228192,25.796308689807983,41.26635815051453,22.411286150234073,19.782046246512312,13.120519321228194
Widerspruch,14,SIGNAL4D_v5,False,43.96513826569516,15.986035988329027,10.510969175670729,28.87694604153115,43.16055970751044,25.323370518702973,15.986035988329025,10.510969175670729
Ziel,30,SIGNAL4D_v5,False,42.2197573128108,13.622031881457913,12.701423320675838,29.822843683173875,45.70967981900462,25.69781932133196,13.622031881457913,12.701423320675836
reparieren,22,SIGNAL4D_v5,False,43.30748625626056,14.152852624666828,9.985332578426833,24.316620708095282,36.50664350932531,21.549251798911595,14.152852624666828,9.985332578426833
