clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Blitz,24,S1,True,37.275223010813555,,13.575606267908064,28.33154048957648,40.38993239297136,24.67017680833459,,13.575606267908064
Dort,13,S1,True,36.98640069053344,,11.415752655836258,26.71979512936712,39.92902822677251,23.11124468124644,,11.41575265583626
EinstellenJob,34,S1,False,39.38557145503857,10.94247860973939,7.528943582726785,25.744379396954923,35.535821641252916,22.859132596825447,10.94247860973939,7.528943582726785
EisGefroren,30,S1,False,39.45834568229163,10.619253643849078,9.738549454967067,27.41187898159333,38.40088414823034,23.990737269913726,10.619253643849078,9.73854945496707
Frech,25,S1,True,46.81593545942746,,12.62592102522369,39.281352428966244,49.40754275143798,35.18486114172485,,12.625921025223688
Mutter,24,S1,True,47.47643118422959,,9.953275341838175,38.126388567481236,53.483285448428624,33.33225345729519,,9.953275341838177
Neu,13,S1,False,43.01843029209078,13.789188734978593,11.647986156786054,30.64830605237121,43.519987360202094,27.292281857512197,13.789188734978593,11.647986156786054
SauerWuetend,22,S1,True,49.800616051520116,,10.132250320228493,39.18091430306545,48.564435322595116,34.82847896085454,,10.132250320228493
Schwer,21,S1,False,44.99118393872054,13.389531881036424,15.69012501379435,32.56808423873594,41.5600550395807,29.32801300887549,13.389531881036424,15.69012501379435
Treffen,28,S1,False,43.6242690184097,14.915065491150303,10.226818921632631,24.606091023608364,34.07607055288475,21.394253820183785,14.915065491150303,10.226818921632631
VorsichtPassAuf,12,S1,False,44.86648581293971,10.51941914805276,11.008310162498901,32.612182571244986,37.847515398684756,29.484132669283497,10.519419148052759,11.008310162498901
Widerspruch,14,S1,False,44.648236001520395,16.380446270125095,10.796504722524503,30.105663011816763,44.39604990111985,26.369947079983596,16.380446270125095,10.796504722524503
