aggregation,clip_macro_tr_all_mm,clip_macro_tr_left_hand_mm,clip_macro_tr_right_hand_mm,clip_macro_tr_upper_body_minus_face_mm,clip_macro_tr_upper_body_minus_head_mm,clip_macro_tr_upper_body_mm,clip_macro_v2v_left_wrist_mm,clip_macro_v2v_right_wrist_mm,clips,coverage,delta_tr_all_mm,delta_tr_left_hand_mm,delta_tr_right_hand_mm,delta_tr_upper_body_minus_face_mm,delta_tr_upper_body_minus_head_mm,delta_tr_upper_body_mm,frames,method,prediction_format,prediction_root,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
author_vertex_micro,44.68928529641563,13.416691765098989,11.563606909835107,29.128555404442796,46.639788029320975,24.850943400062565,13.41669176509899,11.56360690983511,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,A1,dexavatar-obj,signal4d/outputs/strict_dexavatar_obj_20260820/smoke_A1,44.68928529641564,13.416691765098989,11.56360690983511,29.128555404442796,46.63978802932096,24.85094340006257,13.416691765098989,11.563606909835109
