clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Blitz,24,W1,True,37.51469050409584,,13.315488069054458,28.68814395007459,41.664078420591956,24.890256383250698,,13.31548806905446
Dort,13,W1,True,37.1926110259705,,11.380661707150903,27.010825217272465,41.58980642954829,23.24874762495485,,11.380661707150903
EinstellenJob,34,W1,False,39.41208187550473,11.594092313791013,8.219425627585219,26.276590708447184,37.31942701579396,23.088503933334636,11.594092313791013,8.219425627585219
EisGefroren,30,W1,False,39.62431889356581,10.514183213194551,10.242910716149177,27.916290638390688,38.984546585276,24.3811722547546,10.514183213194553,10.242910716149177
Frech,25,W1,True,47.06258154967275,,12.606444901183057,39.61450964976544,50.52926428247273,35.427244364360774,,12.606444901183057
Mutter,24,W1,True,47.38124681910131,,9.35702649702637,38.09964613830268,52.679046246369275,33.37986493116389,,9.35702649702637
Neu,13,W1,False,42.03557240208718,13.458523320996418,10.757241586503934,29.087561133437685,41.02778568635607,26.040713218947538,13.458523320996418,10.757241586503934
SauerWuetend,22,W1,True,49.18739260011147,,10.110032492511696,38.26194686393395,47.15753440430836,34.05536008450229,,10.110032492511694
Schwer,21,W1,False,45.36858242351103,13.188352480588254,15.8589064083803,33.15728794855239,42.92459593849579,29.756231780157663,13.188352480588254,15.8589064083803
Treffen,28,W1,False,43.38832842034071,15.067981969816284,9.780004573440815,24.17327146416584,32.96184147106127,21.092898443487663,15.067981969816284,9.780004573440815
VorsichtPassAuf,12,W1,False,44.12368218816356,9.424223992331076,10.522392886655261,31.576504145665663,36.243834641976854,28.5628059656194,9.424223992331076,10.522392886655261
Widerspruch,14,W1,False,44.149170129732234,16.11797585937575,10.57528244148763,29.20474417179034,43.52553873168394,25.592693080508475,16.11797585937575,10.57528244148763
