clip_id,frame_id,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Blitz,131,W1,True,30.843189240376834,,14.089478328292,26.233322172445273,37.14154135187011,22.58803052925303,,14.089478328292003
Blitz,133,W1,True,32.07126343297854,,14.776707942108894,28.465731342368848,44.15073144203197,24.109918765564764,,14.776707942108894
Blitz,135,W1,True,30.871066508543084,,14.335371382774632,26.451896764324534,41.784056695849785,22.322240079275225,,14.335371382774632
Blitz,137,W1,True,37.56694287785379,,13.936290162295684,30.19648893995239,47.796881984695496,25.640773711694077,,13.936290162295684
Blitz,139,W1,True,33.50618795100064,,12.573074537286102,25.20418004084789,39.845902567363,21.474262323183158,,12.573074537286102
Blitz,141,W1,True,37.47506353200388,,12.603131386869933,28.24473179317063,45.323624402503874,24.51749243937379,,12.603131386869931
Blitz,143,W1,True,36.81965923774001,,10.803981069472087,26.843181079050858,38.889579464221086,23.185097838189243,,10.803981069472087
Blitz,145,W1,True,39.60935704957462,,11.748074363553002,28.94321068906215,41.431214687521376,25.512918059770772,,11.748074363553004
Blitz,147,W1,True,38.534806524775604,,12.013935827877637,25.80851785942721,37.86447504346481,22.889037430892557,,12.013935827877637
Blitz,149,W1,True,39.23626307713966,,11.569771743911263,26.02507581356638,39.19809037824958,22.864099747186433,,11.56977174391126
Blitz,151,W1,True,38.056620162882645,,11.247844961952886,25.885622871505458,40.29314180008692,22.30409461817716,,11.247844961952888
Blitz,153,W1,True,38.03685190575462,,11.652290619026473,28.922566293115057,41.27252327285785,25.049113523895386,,11.652290619026473
Blitz,155,W1,True,34.28766440724988,,11.8521471186988,23.70150500869264,34.76531591710022,20.59103761359535,,11.852147118698797
Blitz,157,W1,True,35.62085840464167,,11.865646789218706,24.77810729856606,39.048231415725375,21.444586515767085,,11.865646789218705
Blitz,159,W1,True,38.30677249784551,,10.724461762977715,24.6971160011148,36.738730647860976,21.573512099245402,,10.724461762977715
Blitz,161,W1,True,41.8528490803139,,11.311574339937899,30.486561725711507,44.15234701682587,26.670587954903603,,11.311574339937899
Blitz,163,W1,True,34.035995090832415,,12.547338999192167,26.350444757320687,34.77629321621789,23.169161327555447,,12.547338999192167
Blitz,165,W1,True,35.49325634299732,,14.264183804141604,27.728869341756784,37.20857861642345,24.260374405930417,,14.264183804141604
Blitz,167,W1,True,37.17667382634976,,14.50896988467079,27.87237981279907,36.43940776262289,24.61409826656677,,14.508969884670787
Blitz,169,W1,True,44.140175099750124,,15.116413599181591,35.34553878617693,49.20583395469378,30.683218559334676,,15.116413599181591
Blitz,171,W1,True,44.17503114271214,,16.72882986913306,35.63614701037919,49.85242322809496,31.140537338416003,,16.72882986913306
Blitz,173,W1,True,42.424385148439185,,16.02814682863892,35.95710719838285,48.648824296485216,31.487510048340418,,16.02814682863892
Blitz,175,W1,True,41.07059451759391,,16.602799851564164,34.70181517114924,48.704174483204575,29.88668173961592,,16.602799851564157
Blitz,177,W1,True,39.14104503895035,,16.67124848453102,34.035337030903705,45.40595844823603,29.38776826228995,,16.67124848453102
Dort,171,W1,True,38.29913478328856,,11.273868364812564,25.094394614386633,38.812701595141746,21.57013745429799,,11.273868364812564
Dort,173,W1,True,38.66498413591009,,11.447264814532895,25.533506656825526,39.66896509013907,22.303036441092477,,11.447264814532893
Dort,175,W1,True,39.76842803673397,,11.018560143268017,25.69104504985913,39.945393756104025,22.627913930797874,,11.018560143268017
Dort,177,W1,True,41.24621023693422,,12.169113014400166,30.859422117315546,47.58772173592011,26.589499352041532,,12.169113014400166
Dort,179,W1,True,36.05615210501117,,11.987014073652837,26.957809336901654,40.76069071910515,23.010517350381964,,11.987014073652837
Dort,181,W1,True,34.97724245343181,,11.57096086765332,26.05998499410564,40.72556666203962,22.30838962264709,,11.570960867653318
Dort,183,W1,True,35.432842439037145,,11.263345086362278,26.84347417514876,40.90554560972012,23.049084658265386,,11.263345086362275
Dort,185,W1,True,36.18632984129542,,11.253722932924328,28.05549226090972,42.467533074179606,24.308471441914595,,11.253722932924324
Dort,187,W1,True,38.11879580882125,,11.402633500642226,29.598249216669558,44.160522761090725,25.68043019699293,,11.402633500642226
Dort,189,W1,True,35.48645361756763,,10.801838408022736,26.180070183789823,40.567914757548394,22.395768474875577,,10.801838408022736
Dort,191,W1,True,35.24796387197616,,11.40509632431108,27.349225857762686,41.30500935138277,23.33663139388642,,11.40509632431108
Dort,193,W1,True,36.6204230127374,,10.847593172527548,26.494339243178032,41.92671897717391,22.55811538085168,,10.847593172527548
Dort,195,W1,True,37.39898299487175,,11.507591489851773,26.423714117689368,41.83319949458261,22.495723426367533,,11.507591489851773
EinstellenJob,140,W1,False,50.56861119957843,10.552173344006134,10.588725363022231,33.63889818672011,51.26210722082969,28.8658633544242,10.552173344006134,10.588725363022231
EinstellenJob,142,W1,False,50.60983359854634,10.277243588379207,9.319448231246254,35.20801860989881,54.29076191686244,30.350618174368126,10.277243588379207,9.319448231246254
EinstellenJob,144,W1,False,50.85730297201909,10.167677247580498,9.782886696473184,34.41977000832539,54.328364188075305,29.51400521467309,10.167677247580498,9.782886696473184
EinstellenJob,146,W1,False,47.48508011350745,10.17850106724387,8.297101426346853,32.261939006116414,51.788505064757494,27.769534931368288,10.178501067243872,8.297101426346853
EinstellenJob,148,W1,False,48.71626659220143,10.017325999126237,9.23108585478153,32.659031791372044,50.51182171591412,28.231903397471562,10.017325999126239,9.23108585478153
EinstellenJob,150,W1,False,41.2656292368262,10.299380215568615,7.416713796764798,29.138755847736387,42.84866973430603,25.443770294209127,10.299380215568611,7.416713796764798
EinstellenJob,152,W1,False,40.814512960823855,9.445494017524643,5.423938085608701,30.709696560215168,39.47722813359174,27.346718758585165,9.445494017524643,5.423938085608701
EinstellenJob,154,W1,False,35.48594115992111,8.63641793006394,5.780633603637219,25.978889447761834,36.642182081147716,22.820370011321614,8.63641793006394,5.780633603637219
EinstellenJob,156,W1,False,40.51993870873599,8.76101664836525,5.706278247108197,27.653303398178785,38.687106918644545,24.359953956615588,8.76101664836525,5.706278247108197
EinstellenJob,158,W1,False,40.30853188652996,9.958426311355037,6.470393855881812,21.983688263298372,33.110810163097575,19.315901767211543,9.958426311355035,6.470393855881812
EinstellenJob,160,W1,False,38.18158915086212,13.938769006151542,6.858298857788503,28.7850698502226,35.07921023298789,25.632016035927784,13.938769006151542,6.858298857788504
EinstellenJob,162,W1,False,36.61763329076889,11.420303089255551,7.638806742684382,26.32965719854362,36.458669108025354,23.083944735356805,11.420303089255553,7.638806742684382
EinstellenJob,164,W1,False,37.123907889243604,11.042749894541064,7.9739022527710555,24.2924849496206,35.61412434179752,21.452683369189472,11.042749894541064,7.9739022527710555
EinstellenJob,166,W1,False,37.929285310426984,16.486871272871532,9.252201853470376,24.93353612470745,36.04687194250093,21.756930044926925,16.48687127287153,9.252201853470376
EinstellenJob,168,W1,False,34.19572353811225,12.012338690501165,8.874896890373858,22.437365229150743,32.67070190064712,19.6508232047685,12.012338690501165,8.87489689037386
EinstellenJob,170,W1,False,37.912185706679224,11.239202733618958,8.299415020014395,22.053781529014756,32.99394522548099,19.628997834120433,11.239202733618958,8.299415020014397
EinstellenJob,172,W1,False,37.85894953944259,14.824577661562097,8.290931296052744,23.23203712849161,33.184957163437794,20.566663583024496,14.824577661562097,8.290931296052744
EinstellenJob,174,W1,False,38.627395481512195,12.555802499044974,8.11852208783056,23.026339822922605,33.3723269427956,20.687738587543624,12.555802499044974,8.118522087830558
EinstellenJob,176,W1,False,36.8198632255096,13.871868922360237,7.906691542659719,22.58813404996188,32.26667474889635,20.13349051194672,13.87186892236024,7.906691542659719
EinstellenJob,178,W1,False,35.197513342599414,11.143191176968672,8.536289902598087,21.934225277607545,32.36102039265513,19.36290617675871,11.14319117696867,8.536289902598087
EinstellenJob,180,W1,False,36.518796028492524,10.766834046519133,7.882420664678351,22.507661408269946,32.96684985423107,20.004656112884838,10.766834046519133,7.88242066467835
EinstellenJob,182,W1,False,37.7868830758237,9.697666647119787,7.9669795905561065,22.763990291216313,33.61993236796439,20.285803404599896,9.697666647119783,7.9669795905561065
EinstellenJob,184,W1,False,38.51900351785631,13.23433696134114,7.847978450958894,23.33264120414708,33.57683921177407,20.529783730015716,13.23433696134114,7.847978450958894
EinstellenJob,186,W1,False,37.67536017909195,11.791821432788574,8.166145858315295,23.303125033323635,33.439192331911904,20.482937779336744,11.791821432788574,8.166145858315295
EinstellenJob,188,W1,False,37.46114279202464,14.804380982762519,8.168285690602556,23.886546276737224,32.57726501960572,21.094692261011847,14.804380982762519,8.168285690602556
EinstellenJob,190,W1,False,37.337790710452296,10.678951903643084,8.77633330050571,25.732237342080357,33.74170085248712,22.784181045935682,10.678951903643082,8.77633330050571
EinstellenJob,192,W1,False,35.87910829833993,10.438452877372372,8.38692460859415,25.047570684107143,33.44009911377563,22.089562303213782,10.438452877372372,8.386924608594148
EinstellenJob,194,W1,False,36.38656615461581,14.78033081440131,8.91278773007725,26.03327969123379,32.65925311048592,23.10108102087366,14.78033081440131,8.912787730077248
EinstellenJob,196,W1,False,36.58716796925132,13.800708328675995,9.26954906598573,27.16479882592257,32.73706140456432,24.15951680769883,13.800708328675995,9.269549065985728
EinstellenJob,198,W1,False,35.95574696065246,10.892520685049641,8.878364120472007,25.076594230414976,33.67498084212171,22.039963125684125,10.892520685049641,8.878364120472007
EinstellenJob,200,W1,False,37.4991840657167,13.287183048882234,8.92947754859875,27.09067319694688,34.99772920248822,23.864975192279893,13.287183048882234,8.92947754859875
EinstellenJob,202,W1,False,37.31615790891963,11.432671498418957,9.192566073341304,26.112854053645332,35.15765826555555,22.9396552653076,11.432671498418957,9.192566073341304
EinstellenJob,204,W1,False,38.812567770918285,11.34970191075361,8.85490301544575,25.204195136350563,35.7644161251494,22.04820218001016,11.34970191075361,8.85490301544575
