clip_id,frame_id,legacy_region_tr_hand_pve_mm,legacy_region_tr_left_hand_pve_mm,legacy_region_tr_right_hand_pve_mm,root_aligned_body_mpjpe_mm,root_aligned_body_pve_mm,root_aligned_hand_pve_mm,root_aligned_left_hand_pve_mm,root_aligned_right_hand_pve_mm,wrist_aligned_hand_pve_mm,wrist_aligned_left_hand_pve_mm,wrist_aligned_right_hand_pve_mm
Akzeptieren,148,7.306489376684904,7.750140959960692,6.862837793409115,70.34804768849709,54.56557958199469,80.81377315685901,81.56538926596912,80.0621570477489,13.031428239727166,14.69397574009035,11.368880739363984
Akzeptieren,150,7.479078782719779,8.6904466906876,6.267710874751959,62.06286292850818,50.55292059173648,74.54389752788163,80.1837914982611,68.90400355750215,14.865144730767318,19.267229169938503,10.463060291596133
Akzeptieren,152,7.969465525417006,9.085632335247048,6.8532987155869645,66.04433067129077,49.6391505876923,76.16081176443643,83.3134783060993,69.00814522277355,14.756318473997442,19.818484949167704,9.694151998827182
Akzeptieren,154,8.038328186757433,9.493035112631459,6.583621260883407,64.1729587769371,48.54975160493561,70.22240860487467,75.9635644415872,64.48125276816215,14.905198840230298,21.276750878652603,8.533646801807993
Akzeptieren,156,7.97890787014694,9.320941361182623,6.636874379111257,59.00477250826881,45.63916005873058,59.629459914884876,59.19123689382891,60.067682935940844,14.409516349952359,18.828850354031097,9.99018234587362
Akzeptieren,158,7.863011284006952,9.415517982413624,6.310504585600281,56.764383066117965,43.55334559168477,55.852241429813574,60.95422738466607,50.75025547496107,14.055973702810245,19.389158540023562,8.722788865596929
Akzeptieren,160,7.9057120660236055,8.982841401931118,6.828582730116094,54.2378529419038,43.80472895450588,59.76902222182457,64.01010987265028,55.52793457099886,14.257596448749494,19.315794088176887,9.199398809322101
Akzeptieren,162,7.969284778562037,9.64104269732211,6.297526859801964,60.59445848944329,45.48743248741127,66.55482685257485,77.3973325880722,55.712321117077494,15.142371494186062,22.496843739598827,7.787899248773295
Akzeptieren,164,7.828334101240599,8.515211497536924,7.141456704944273,55.35025343904832,46.561185276507885,62.028136545713494,69.43312613116787,54.62314696025911,14.244602752837189,18.671730839056362,9.817474666618013
Akzeptieren,166,7.736465110215702,8.957195494854842,6.5157347255765625,61.37537681090881,46.42550809348493,65.84012020408888,72.02648449591999,59.653755912257765,14.86714513708784,21.29879151992675,8.435498754248933
Akzeptieren,168,7.624747227904326,8.471861402799028,6.777633053009624,62.63182718969961,46.60855488774353,65.45707846925353,70.75490814308915,60.159248795417916,14.571914514657426,20.735344286896385,8.408484742418468
Akzeptieren,170,7.813707332970071,9.193080898041138,6.434333767899004,64.18671302749816,46.92269281628359,68.42220628553237,75.72007708178283,61.12433548928191,14.169263977678442,20.452784778207477,7.885743177149409
Akzeptieren,172,7.301662877485277,8.371149575174709,6.232176179795845,62.2154152188924,45.78599774928808,67.58425990504887,71.85778189132951,63.31073791876822,13.036300467094502,18.30457014186365,7.768030792325356
Akzeptieren,174,7.593456384346781,8.768367161110941,6.418545607582621,65.152192071909,46.95839877237254,70.64745393044865,73.13101781410475,68.16389004679256,13.093084803139815,18.16283502080211,8.02333458547752
Akzeptieren,176,7.744659446796579,8.886923097712733,6.602395795880425,62.64444524245917,46.40367837219016,69.34390337419586,72.69080369163993,65.99700305675181,13.289085172176017,17.92617533109406,8.651995013257974
Akzeptieren,178,7.782932126270049,9.015794528861816,6.550069723678281,64.18397495516699,45.57260251098363,65.47047675464553,70.07240510640224,60.86854840288883,13.293514590949659,17.857746186396195,8.729282995503125
Akzeptieren,180,7.763961891708146,9.0092509181454,6.518672865270892,60.651915439608544,45.974221192461385,67.50234725020277,75.61163721583497,59.39305728457056,13.478985764618164,18.217612823364792,8.740358705871536
Akzeptieren,182,7.801508473909033,8.993947440583405,6.60906950723466,62.02041526106077,44.39027709071167,66.45225238077349,73.19713375267517,59.707371008871796,13.822952932962682,19.331278754477953,8.31462711144741
Akzeptieren,184,7.956750313207063,8.325746469902159,7.587754156511968,56.889771708013065,44.104115892976004,64.19681293998467,71.10392915958711,57.289696720382224,14.494101018421036,17.228213005850115,11.759989030991957
Arzt,166,8.915070682118662,9.18589509758053,8.644246266656793,60.45798114220518,46.4160405798595,50.24594904742035,49.269702538589485,51.222195556251215,16.620009201737936,22.167971921487315,11.072046481988561
Arzt,168,9.277687326935403,9.757000530235649,8.798374123635156,60.23475451518028,44.094671916699795,45.925228726810346,44.24501362935062,47.60544382427007,16.473916451483277,22.74587054848111,10.20196235448544
Arzt,170,9.230062553308438,9.59549378238642,8.864631324230455,62.988043003376234,46.87318870321604,45.629232084063744,43.41117134210437,47.84729282602313,16.26330082098586,22.242847970680902,10.283753671290825
Arzt,172,8.996605663977505,9.575135370737964,8.418075957217043,63.81770859319463,47.6693516273959,47.38769665824272,44.14032986553159,50.63506345095384,16.913215052820828,24.06874596630996,9.757684139331692
Arzt,174,9.102247143050885,9.522152336549059,8.682341949552713,66.13802111506163,50.149177685001206,48.029600524218,42.69879725532399,53.360403793112,16.54703723038873,22.72721768458643,10.36685677619103
Arzt,176,9.028729605529467,9.87575316534646,8.181706045712474,68.12194309042975,51.22341503845912,51.499562813101974,47.57488097449395,55.42424465170999,16.677331080043256,23.964850220765356,9.389811939321158
Arzt,178,8.776088129210347,9.74990539745613,7.802270860964565,68.41874096347561,51.610769858861076,51.9293506663357,48.73342576294635,55.125275569725055,16.567355885326005,23.927088698186182,9.20762307246583
Arzt,180,8.890090104403145,9.854509811999128,7.925670396807161,66.24107686671884,52.97564374099472,55.10663812937914,52.85903535010144,57.35424090865684,16.639297219375088,23.98612467323628,9.292469765513898
Arzt,182,9.083422284439386,9.654745980019415,8.51209858885936,69.8363486019174,52.05649878216251,52.34892105978177,55.3311207082759,49.36672141128765,16.75846928994839,23.827385996288694,9.689552583608089
Arzt,184,9.349127290608518,10.235216172897019,8.463038408320017,68.21409702988758,53.636483115662614,54.88966491128974,58.93319252997218,50.84613729260731,16.866568902444648,24.1599221734534,9.573215631435895
Arzt,186,8.932667069768447,10.06574638971596,7.799587749820936,69.39966693460605,54.7757672969552,56.67704595188279,61.33764677649263,52.01644512727294,15.88603041475381,23.107316953275813,8.664743876231807
Arzt,188,8.775746976966985,9.527072418762176,8.024421535171797,66.44762754543586,51.21948511677267,57.830584158523095,60.42277936741929,55.2383889496269,15.522253885123261,22.16875116176597,8.87575660848055
Arzt,190,8.535655409300464,9.451227698836075,7.6200831197648515,70.31324072195154,55.07803651467892,58.3375981643308,58.93183639114415,57.74335993751744,15.830908985479812,23.0874038014036,8.574414169556023
Arzt,192,8.778712474921033,9.81723317813065,7.740191771711414,73.90203490439379,57.94263753056247,61.45495225458676,66.00501910763015,56.90488540154337,15.94823169010326,23.250898523520085,8.645564856686434
Arzt,194,8.556716634764566,9.153254420576452,7.960178848952681,72.84362450789186,56.03276368793741,59.44213129165351,65.46915139712046,53.415111186186564,15.703439259353008,22.516602770013932,8.890275748692085
Arzt,196,8.953834683499437,9.680439879687798,8.227229487311078,68.9145447380587,51.835317182107126,54.73997096498701,56.86554814385619,52.61439378611784,16.64712011796872,23.367563929364085,9.926676306573349
Arzt,198,8.899868431516076,9.917437690701142,7.88229917233101,70.50860938152194,54.00116763360208,55.91513578333904,56.523234094419024,55.307037472259054,15.7768562949622,23.080641516864258,8.473071073060144
Arzt,200,8.54984686442766,9.303523695278693,7.796170033576629,71.02167312158012,54.550213883240744,56.56735328377165,57.63841053766227,55.496296029881044,15.233194172962024,21.97938386444902,8.48700448147503
Arzt,202,8.685921116867018,9.558604844962025,7.81323738877201,70.45384360582895,53.01759459679013,54.87511908661753,55.12533367657015,54.62490449666492,16.04522238580242,23.034395645284956,9.056049126319884
Arzt,204,8.91802361111861,9.890799641498226,7.945247580738994,69.0629194573524,51.543380831276046,54.78108756719956,55.42092944449507,54.14124568990406,16.79803195879125,23.737392567768946,9.858671349813555
Arzt,206,8.770718377045117,10.14448327327735,7.396953480812885,75.91158535505697,58.10540721515701,59.278643654926086,61.30896938532868,57.248317924523484,16.048612151727376,23.820513195540105,8.27671110791465
AufgebenResignieren,122,12.06190065644953,14.480641075120408,9.643160237778655,57.08190931155152,47.004741881283614,84.97805737541319,123.47866761671726,46.4774471341091,28.980516124654564,34.98456146879057,22.976470780518557
AufgebenResignieren,124,14.897792316798071,17.413058469586037,12.382526164010107,65.26426093774096,54.86105883564463,106.88684107203088,104.45309406775459,109.32058807630716,36.773658286736826,43.82608698614506,29.721229587328597
AufgebenResignieren,126,14.964468962136387,16.73737172826949,13.191566196003285,56.16853051106838,54.87298919464714,108.56030509753958,105.1238646637363,111.99674553134287,37.35121547820642,43.30403120627811,31.398399750134725
AufgebenResignieren,128,14.922674029089723,16.27573718946344,13.569610868716005,60.85256978591753,54.72651240900822,104.78566138586663,102.53264027301769,107.03868249871556,35.960644776110485,42.47507626717718,29.44621328504379
AufgebenResignieren,130,14.463331264031835,15.792135219139976,13.134527308923694,58.51689409383438,53.86745820895609,100.96746071552002,97.11093541547211,104.82398601556794,32.29025360360063,39.48324005497619,25.09726715222508
AufgebenResignieren,132,13.361014670411073,13.657345867990669,13.06468347283148,40.55395165941408,37.950435991457766,36.42548158835047,40.0741586025711,32.77680457412984,26.698893935796413,32.62007935531982,20.777708516273005
AufgebenResignieren,134,13.596049097959348,12.91710665322908,14.274991542689618,41.9931070600376,41.38090251860905,46.45152004411685,43.12057928734391,49.782460800889794,26.010615904096433,27.418387149973828,24.602844658219038
AufgebenResignieren,136,12.28351481229489,11.433327820672536,13.13370180391724,46.0067052795448,40.40805270384318,49.88583340202425,48.89788051962127,50.87378628442723,21.588997458133182,24.520687301280944,18.65730761498542
AufgebenResignieren,138,11.029861935087546,10.488512892221749,11.57121097795334,49.08622057966196,40.99792801619137,50.49486824402119,45.917373355143,55.07236313289938,18.05287200572506,20.713115439287016,15.392628572163105
AufgebenResignieren,140,9.71820596062128,9.33532889576046,10.101083025482097,50.37408260497511,40.45105722449147,49.881889551878785,51.434361899421724,48.32941720433585,15.206008281745873,17.580525040871173,12.831491522620572
AufgebenResignieren,142,8.016509084396363,8.814594848640999,7.218423320151727,52.505723490681284,44.01748210585227,60.123603759468324,61.0649458194094,59.182261699527245,15.608254859247491,18.099332319024935,13.117177399470046
AufgebenResignieren,144,7.7055756823161214,7.7262977594326125,7.684853605199631,53.1893784609139,49.73389474698838,75.37563242720464,76.2017599699734,74.54950488443589,17.19907067252165,17.750216877935497,16.647924467107806
AufgebenResignieren,146,9.518918732899305,9.626959967457967,9.410877498340643,58.73659995461482,46.86628259835766,82.91030417812398,84.84302918897066,80.9775791672773,22.96177010870886,26.131456925401093,19.792083292016624
AufgebenResignieren,148,10.71827533633557,11.124777184903984,10.311773487767153,62.27464543332344,54.97086700248818,105.04361444647265,107.0607284086354,103.02650048430988,23.11106034531843,28.01492469335845,18.207195997278408
AufgebenResignieren,150,11.627228820914581,10.812658639395405,12.44179900243376,66.36396258432272,57.33795326413043,124.44389396651376,124.95428346190168,123.93350447112583,25.56598404731439,26.08155420718097,25.05041388744781
AufgebenResignieren,152,10.386192188141472,9.884865439726552,10.887518936556393,63.62665597483759,52.727769591779825,107.40281356208152,108.36834708189384,106.43728004226918,23.02323234664661,23.7563660350251,22.290098658268118
AufgebenResignieren,154,10.90634778531221,10.862235395400514,10.950460175223904,50.658721450539744,42.836807946104095,67.25665433715734,64.34860810643217,70.16470056788252,24.62193905505879,25.869301083562895,23.374577026554682
AufgebenResignieren,156,10.561593848902127,10.995557731365913,10.12762996643834,52.495547615692594,42.304916681820345,63.20365083567865,61.89104718135705,64.51625449000025,23.65260823882092,26.310911490334547,20.994304987307295
AufgebenResignieren,158,11.680917027890949,12.040771884878039,11.321062170903858,52.151747160102666,41.99632749167498,64.45203504141217,64.69712054812715,64.2069495346972,26.04412854818271,28.451921824577415,23.636335271788003
AufgebenResignieren,160,11.590451566256448,11.781424096203963,11.399479036308934,52.031251009593134,42.69856844328291,64.67246200694102,66.87126842714508,62.473655586736946,25.817994452687387,28.25413646198717,23.3818524433876
AufgebenResignieren,162,11.199109558334015,10.747922427776262,11.650296688891771,51.64140532953822,42.99469663011403,59.153073152618546,57.68005744267378,60.62608886256331,25.06560418589742,26.890540083057896,23.240668288736945
AufgebenResignieren,164,11.567199880142121,11.42992080513311,11.704478955151133,51.286919584071256,42.685611289479134,63.36265995362989,64.33478558513971,62.39053432212006,25.149945693562,26.94775881635861,23.352132570765388
AufgebenResignieren,166,10.897298219048661,11.074208151570577,10.720388286526745,54.70994811246214,43.23536106927404,64.14676164621001,66.13192939755207,62.16159389486795,24.523543975093112,26.79643666227559,22.25065128791063
AufgebenResignieren,168,10.880068314337201,11.058600958416577,10.701535670257824,52.11378085237969,42.27400592015033,61.27147621533396,61.55149727235093,60.991455158317,24.474499492840195,27.327005161175496,21.621993824504894
AufgebenResignieren,170,11.012238319468207,11.28098109742768,10.743495541508734,54.658564159478054,43.67840795983517,65.80280953302861,68.7079141776843,62.89770488837293,25.033973802033742,27.324295701852748,22.743651902214733
AufgebenResignieren,172,10.844251756321837,11.22742426751609,10.461079245127584,57.63785699536122,45.92726220422128,63.38999654640057,61.29299198070725,65.48700111209389,24.69098362021936,27.545447781498016,21.836519458940703
AufgebenResignieren,174,10.423022080677834,11.232307096025,9.613737065330668,56.137573420078596,50.44444733720125,78.2178178828749,60.77451480606462,95.66112095968516,23.26403045038731,27.624339945493286,18.90372095528133
AufgebenResignieren,176,10.737097946507486,11.320634849403225,10.153561043611749,56.48787176630563,51.78395254079122,84.42828839547107,61.28064248468311,107.57593430625901,23.978672961916036,28.304373114555816,19.652972809276257
AufgebenResignieren,178,10.889071097346708,11.393556069156112,10.384586125537304,55.481922336391314,44.898657768797904,68.78581765035445,63.39533418926864,74.17630111144025,24.991950585031063,28.200729906262612,21.78317126379951
AufgebenResignieren,180,10.532475006691616,11.119567151741633,9.945382861641598,57.38379610650523,48.296931942132915,61.95225029535973,58.949978116680434,64.95452247403904,24.08398409876552,27.544173350793173,20.623794846737866
AufgebenResignieren,182,11.370264461077406,11.813806562775138,10.926722359379674,49.07668044189414,41.10943603054007,68.80695287805304,74.11968529718278,63.49422045892331,25.540994358993125,28.13948390026635,22.942504817719897
AufgebenResignieren,184,10.459881833774801,10.976005413960683,9.943758253588921,52.82148850416662,48.94141171934289,65.9654866687275,64.17721787543695,67.75375546201803,23.641804297152653,27.339166514000325,19.94444208030498
AufgebenResignieren,186,10.562000333257657,10.740702063871566,10.383298602643746,52.63326185030195,47.40938030919664,62.47050941311139,60.669859969447685,64.27115885677509,24.0165046249157,26.667290717223757,21.365718532607644
AufgebenResignieren,188,10.737680194348517,10.888811403880283,10.58654898481675,49.291608207160394,43.35467281105166,66.80768612533666,69.07727563976333,64.53809661090999,24.548562043062844,27.367438270957905,21.729685815167784
AusgebenGeldVerschwenden,120,12.114050689957494,11.329854795333114,12.898246584581873,65.1140900291889,51.43877594895748,64.72281156584233,66.5367547151097,62.90886841657496,26.405590614079955,17.743238188819554,35.067943039340356
AusgebenGeldVerschwenden,122,13.162036831635634,12.831929063970636,13.492144599300632,65.59236669325199,53.02966260357954,74.50719634182175,69.57057889088769,79.44381379275582,28.284740400342848,17.33800289107047,39.23147790961523
AusgebenGeldVerschwenden,124,12.66174202572557,12.576307064244,12.74717698720714,57.974778992769046,50.77664648293427,79.4095255236042,66.59937101872202,92.2196800284864,29.162609616413626,17.341566722076482,40.98365251075077
AusgebenGeldVerschwenden,126,12.278585972897986,11.950969059979334,12.606202885816636,64.17442483270713,53.338077722442186,87.16038641991226,63.970446956552976,110.35032588327154,28.65992094592788,15.87164499772916,41.448196894126596
AusgebenGeldVerschwenden,128,13.526970658861835,15.730405978455948,11.323535339267723,55.24197542036928,50.42147341357419,85.59131106698649,68.50099557964715,102.68162655432583,29.164289016765657,24.542677804663505,33.78590022886781
AusgebenGeldVerschwenden,130,12.709580490417512,13.553529439054408,11.865631541780617,52.73047971431454,49.605532017495115,84.93487907452011,65.38610872412666,104.48364942491357,25.465481467071335,19.820337170558687,31.11062576358398
AusgebenGeldVerschwenden,132,12.347232484898901,13.35007280981412,11.344392159983682,60.503937563152626,57.038125698997625,95.65685101244387,65.78231445069898,125.53138757418877,24.30274344616899,19.92958723503413,28.67589965730385
AusgebenGeldVerschwenden,134,10.554551694394977,10.2723443346842,10.836759054105755,55.818935450534134,52.36765268079381,79.80058850262701,60.031834193452504,99.56934281180152,22.01916868340023,14.353497014614046,29.684840352186413
AusgebenGeldVerschwenden,136,11.726452640491923,11.303117842397064,12.149787438586781,56.82633390226721,50.47135198693152,74.35572174373266,62.69991138068252,86.01153210678278,26.31112522109769,18.200671112858217,34.42157932933716
AusgebenGeldVerschwenden,138,12.743028191846554,12.38084156583909,13.105214817854018,48.89073680118334,50.23761927112454,65.63692569245464,60.67134371158416,70.60250767332514,29.636397272023494,20.690586730882732,38.58220781316426
AusgebenGeldVerschwenden,140,13.102894868890974,12.28806520450798,13.917724533273967,50.547054640346026,47.13353333811337,59.77216190303193,59.58109923448175,59.96322457158211,31.60086983141628,22.809690854950098,40.39204880788246
AusgebenGeldVerschwenden,142,13.864913946127302,12.479617985092315,15.250209907162292,49.93178717212365,47.34996336536896,58.19522692225506,58.8304841064179,57.559969738092214,32.4015403403665,23.294195721450475,41.50888495928253
AusgebenGeldVerschwenden,144,13.72611848235514,12.255080039580388,15.19715692512989,52.04343115147243,52.513087646512595,54.193430464328976,55.33799549567574,53.04886543298221,31.41625068920093,21.805255338612607,41.02724603978925
AusgebenGeldVerschwenden,146,13.348868253940879,11.079251265343503,15.618485242538256,48.9830561519842,45.460770867279955,60.870954968077996,64.16845076228454,57.57345917387146,27.12800936055531,13.751450157242243,40.504568563868375
AusgebenGeldVerschwenden,148,14.020457465468509,12.104648835623328,15.93626609531369,56.81680724067231,50.06135333211678,73.59195885176263,65.56629552515376,81.6176221783715,30.283561382015655,16.326115141070083,44.24100762296123
AusgebenGeldVerschwenden,150,16.417232326486936,12.168399382312595,20.666065270661278,58.751987265348426,51.6510509860623,76.63574213711681,63.715459522578485,89.55602475165514,31.52135251267982,15.357699143728421,47.68500588163122
AusgebenGeldVerschwenden,152,13.469419108493085,12.081325475404604,14.857512741581566,57.51151698475752,49.971185661971646,81.50299879811932,62.567832795273766,100.43816480096487,30.480822630658515,16.134969000728848,44.82667626058819
AusgebenGeldVerschwenden,154,13.288049287879684,12.434461801199069,14.141636774560299,63.196251529185304,56.153698890610094,78.85088217049481,57.34359298711785,100.35817135387178,32.1325452469945,18.225660805071694,46.039429688917316
AusgebenGeldVerschwenden,156,12.457302817448408,11.958998333089273,12.955607301807541,61.84446803678659,59.285032769290844,77.04370151400981,56.055759997619965,98.03164303039966,28.2958961512994,16.475407209968786,40.11638509263001
Auto,104,13.621586620144026,12.190374961744439,15.052798278543612,53.64804224889033,43.04402529734524,67.66375809517069,50.899690268687934,84.42782592165347,23.883493664959317,17.91000625778056,29.856981072138073
Auto,106,13.648077858425136,12.162038261080735,15.13411745576954,53.749087466880724,41.32447373335548,63.356630612424226,56.707669061088,70.00559216376045,22.191906952387768,16.028331818477234,28.355482086298306
Auto,108,13.702774462340349,12.38680328190704,15.018745642773657,57.556155208223544,44.22316113828558,62.56613852656861,64.0374757478015,61.094801305335714,21.987725059215457,17.114057026935047,26.86139309149587
Auto,110,13.43983441581088,13.326584047677068,13.553084783944692,52.21573407925235,40.92872904859355,58.07189235843519,63.00401755675897,53.13976716011141,23.583866661759913,23.345333080856925,23.822400242662898
Auto,112,13.510102268796958,13.251562535773813,13.768642001820103,44.33342171337835,42.056287799933635,61.51902161558541,62.65632114240457,60.381722088766246,24.59294114286243,25.412429479159957,23.773452806564897
Auto,114,14.54890386459585,14.684765836562164,14.413041892629535,50.47349812547864,41.223556151336815,47.48045696810061,61.00145443756345,33.95945949863776,24.409962901135412,25.738193914171877,23.081731888098947
Auto,116,14.36932273434565,14.998100422136643,13.740545046554656,52.894201673435525,40.72015130407918,50.485495704767175,71.11873865139215,29.852252758142196,22.14584387525568,25.877230226857794,18.414457523653567
Auto,118,14.123598319256775,15.554220863868348,12.6929757746452,47.93857170381968,40.67862248229248,56.2554646294509,74.32751565513377,38.18341360376804,23.046030799842278,29.162865187751887,16.92919641193267
Auto,120,14.270397812044832,16.338415599510913,12.202380024578751,49.4839713107417,45.50598249775399,67.98440926683935,78.28770800169397,57.681110531984736,23.622359775169237,30.0363272349681,17.20839231537038
Auto,122,13.696666513707907,15.402567605679023,11.99076542173679,50.2806681767189,42.89550471857076,65.82985168813306,73.67905700034628,57.98064637591986,22.347038425796136,27.432772393832362,17.26130445775991
Auto,124,13.379087187045585,14.22826685423684,12.52990751985433,49.26175532843589,43.301547100805784,62.93528237365427,65.70975913721857,60.160805610089966,21.324345289998913,24.749980865347215,17.89870971465061
Auto,126,12.844381375828625,12.9475293531638,12.741233398493453,49.28231048764891,40.50961220346274,54.37146780942895,52.361166557266515,56.38176906159139,20.515176593038987,22.27284734931813,18.757505836759847
Auto,128,12.887632942753594,11.799652176814666,13.97561370869252,52.61739056462269,44.47602863731955,50.57639789751583,38.13540036960761,63.01739542542405,19.255327815791823,18.720004281210546,19.790651350373096
Auto,130,13.440926807674051,12.150928311200293,14.73092530414781,57.220038992124806,43.85351851504951,49.6972717660652,36.90801380510196,62.48652972702843,19.80160801692071,15.941583166748753,23.661632867092663
Auto,132,13.093340839174115,11.399021795360293,14.787659882987938,49.756589560810056,39.236329828977475,51.31144516654697,40.07029093502416,62.55259939806977,19.618167666080303,14.665500631469824,24.570834700690785
Auto,134,12.411706330648308,11.333086560451932,13.490326100844683,46.116607261586886,39.7797313689947,51.23645037250992,43.08301553936985,59.38988520564999,17.20047710190157,13.439885956164696,20.96106824763844
Auto,136,13.778605024507652,12.717484545927444,14.83972550308786,50.107541390719376,43.56779744039981,56.041889144905554,58.40553985655203,53.67823843325907,22.3146753520644,20.15367268684543,24.475678017283368
Auto,138,13.484779828860498,12.424086779557,14.545472878163997,50.55994267842565,41.581358573380456,58.80763537425695,60.416876537478394,57.19839421103549,21.26315353006062,19.269037535375944,23.257269524745293
Auto,140,13.435455635982553,12.373386680533153,14.497524591431953,52.604264084271726,42.918991335849725,52.52201686279127,56.79743754978868,48.246596175793854,20.923967862492514,19.44751235918054,22.40042336580449
