clip_id,legacy_region_tr_hand_pve_mm,legacy_region_tr_left_hand_pve_mm,legacy_region_tr_right_hand_pve_mm,root_aligned_body_mpjpe_mm,root_aligned_body_pve_mm,root_aligned_hand_pve_mm,root_aligned_left_hand_pve_mm,root_aligned_right_hand_pve_mm,temporal_body_acceleration_error_mm_per_s2,temporal_body_high_frequency_energy_ratio,temporal_body_jerk_error_mm_per_s3,temporal_body_motion_amplitude_ratio,temporal_body_spectral_l1_distance,temporal_body_velocity_error_mm_per_s,temporal_hand_acceleration_error_mm_per_s2,temporal_hand_high_frequency_energy_ratio,temporal_hand_jerk_error_mm_per_s3,temporal_hand_motion_amplitude_ratio,temporal_hand_spectral_l1_distance,temporal_hand_velocity_error_mm_per_s,temporal_left_hand_acceleration_error_mm_per_s2,temporal_left_hand_high_frequency_energy_ratio,temporal_left_hand_jerk_error_mm_per_s3,temporal_left_hand_motion_amplitude_ratio,temporal_left_hand_spectral_l1_distance,temporal_left_hand_velocity_error_mm_per_s,temporal_right_hand_acceleration_error_mm_per_s2,temporal_right_hand_high_frequency_energy_ratio,temporal_right_hand_jerk_error_mm_per_s3,temporal_right_hand_motion_amplitude_ratio,temporal_right_hand_spectral_l1_distance,temporal_right_hand_velocity_error_mm_per_s,wrist_aligned_hand_pve_mm,wrist_aligned_left_hand_pve_mm,wrist_aligned_right_hand_pve_mm
Frech,13.674086827256033,,13.674086827256033,50.77508598966493,76.29969360470933,74.55119695874934,,74.55119695874934,3974.3326043811066,1.289880618701824,105399.3851475297,1.1305143519593686,0.02646884947383608,179.27434198292767,4052.545304786923,0.9954542654877654,106334.41154706356,0.9603223960849735,0.014872039787324586,221.10794025825678,,,,,,,4052.545304786923,0.9954542654877654,106334.41154706356,0.9603223960849735,0.014872039787324586,221.10794025825678,27.178251954533643,,27.178251954533643
Frieren,13.835116399838622,12.391025537010934,15.279207262666313,53.30444346910487,43.82602398748961,53.608141684301195,58.93745542554933,48.27882794305305,3049.20176531892,0.6399860372346751,84735.66649415265,2.256745372430092,0.4277911873844088,117.46322115376107,3061.962563065079,0.9485620117872113,81426.49268451627,1.3092599463195742,0.22413364234399769,130.08415248993077,2567.7052402777504,0.88947085041976,64118.20599720154,1.4090071733374276,0.19264309948308017,110.6780332354468,3556.219885852407,1.0076531731546625,98734.779371831,1.2095127193017206,0.2556241852049152,149.49027174441474,24.657410278767703,21.79378859311899,27.521031964416423
Frisch,14.254175031472606,15.615532468358579,12.892817594586635,52.67330729669238,67.17647701997176,85.67316186804334,80.47923582236307,90.86708791372362,3962.4509541687266,1.2440569771187322,101369.34411042633,1.0853674658310648,0.04227960414150031,180.89823702363688,4643.087687329646,1.0409051243268883,123093.21138977556,1.02012082578231,0.029983576933088486,232.75424763546562,4582.044860167789,1.0430445291120154,121219.04317974845,1.0133250815672512,0.019304638812401357,229.22053216040806,4704.130514491501,1.0387657195417614,124967.37959980268,1.026916569997369,0.04066251505377561,236.28796311052318,22.21388171803575,26.68171911185349,17.746044324218015
Froh,13.04058891229876,12.409573647435252,13.671604177162271,58.625482070343544,50.133462533990546,68.93693759059849,49.645867846506874,88.22800733469008,4545.96984076877,2.4715316297545247,117395.45464640795,1.200132497508887,0.3500630638792126,216.16918018091474,8047.5332870256425,1.948673730251469,199580.34419210334,1.1377351674170533,0.2204035696159803,409.75188488633955,9489.764094954744,2.0952216413706855,220022.8271134499,1.2837903404007696,0.26220736705974024,479.8599914942809,6605.302479096541,1.8021258191322522,179137.86127075678,0.9916799944333371,0.17859977217222037,339.64377827839826,20.01355368019342,17.452008529810662,22.575098830576177
Glas,13.614206073928194,13.690433203513741,13.537978944342651,48.68568981361623,43.71283312723249,50.093194470125496,38.46041037253276,61.72597856771823,3273.4273226416467,1.4600154204557994,88886.16095101707,1.0153243560440295,0.10307003714771092,126.198361459817,3309.5052545413546,1.2007462069560684,89172.0311395032,1.0057703973975565,0.09450854819113705,136.64202279135117,2857.319793320254,1.1971224904962166,71067.27902480468,0.8935354565201288,0.1181289304775494,121.88392699716965,3761.690715762455,1.20436992341592,107276.78325420173,1.1180053382749842,0.0708881659047247,151.40011858553268,19.910261870645147,21.508520165020048,18.312003576270243
IdiomPffIgnorieren,14.847075792591525,15.35714024288411,14.33701134229894,75.39448735618873,56.8959188120038,73.68159798771275,65.67461846933634,81.68857750608916,1928.7312392565807,0.8750203863827548,50900.70938042335,1.2003296478934509,0.09609716902916032,89.90493729559557,3291.6954177910693,0.9657591467234156,86416.5809649457,1.2050125000580079,0.11688491405611803,152.47829710524627,3195.0451838553704,1.0608353682356306,88474.8096092925,1.2475296588261369,0.13045589785893086,134.8727453502523,3388.345651726768,0.8706829252112005,84358.35232059887,1.1624953412898786,0.10331393025330521,170.08384886024024,26.201992632322266,24.605888861529323,27.79809640311521
Jahr,16.238184316004133,,16.238184316004133,48.96637122245992,58.935358215463225,61.08649544893101,,61.08649544893101,5436.471544229219,14.123959459560679,144006.89663222994,1.082605506777158,0.13634277910180817,239.9986176055576,5507.288680941758,1.5695171683702502,141245.95750942227,1.0057047718021626,0.019136009157639973,311.73325769597307,,,,,,,5507.288680941758,1.5695171683702502,141245.95750942227,1.0057047718021626,0.019136009157639973,311.73325769597307,17.55380990133575,,17.55380990133575
Klar,14.521524942718285,,14.521524942718285,46.67399261533046,59.33132984073904,56.5325322088743,,56.5325322088743,3940.3240397160125,1.4332847939387705,99513.92933943907,1.0202347122711006,0.08347007540114919,173.0666016740495,5884.27545810318,1.1413770305020707,147631.41401438438,0.9385135970444015,0.02652153184780283,273.9158512730817,,,,,,,5884.27545810318,1.1413770305020707,147631.41401438438,0.9385135970444015,0.02652153184780283,273.9158512730817,22.48536125823876,,22.48536125823876
Kochen,14.813067711988197,11.461981205804005,18.16415421817238,51.71486299012114,53.88516423948878,65.88415325878,77.06712103253662,54.701185485023416,4784.506984130675,3.855045078288874,133519.83431759055,1.151839535745544,0.4344526537550675,185.51194517976182,6462.289693741812,2.84604247739811,184148.5598161177,1.5064975502607394,0.5772563400920195,256.6708691163435,6664.397168272209,3.975368093823872,189206.42121413152,2.0749375926701834,0.8748892295408163,256.68572407869834,6260.182219211415,1.716716860972348,179090.6984181039,0.9380575078512953,0.27962345064322286,256.65601415398874,19.994448008767286,15.483108516779238,24.505787500755332
Lesen,11.413542804264111,11.002545053326994,11.82454055520122,58.96508970363386,52.109141835478205,78.22319442939842,102.26668675549875,54.1797021032981,3316.6504473801074,1.177461206210218,89870.89504832712,1.0193632059962117,0.10273905326574365,134.66557838903856,3773.8073548200337,1.4522806812379798,99984.79525098184,1.3963232850609717,0.21881257050884212,158.79667750159732,3024.585689850074,1.9164366456122168,82091.64490432359,1.807194387558482,0.37056406526820446,129.72909697698464,4523.029019789994,0.988124716863743,117877.94559764008,0.9854521825634615,0.06706107574947975,187.86425802621,17.173843506461658,19.58661930586604,14.761067707057276
LiebBitte,13.956421722810761,,13.956421722810761,50.88934733388229,73.87201620433993,85.24553409219324,,85.24553409219324,3160.0378258257892,2.0576480596653064,78325.6492955419,2.3296249288128967,0.6446580607631661,141.75175380535137,3710.7895608302742,0.8290858376398755,92473.60749325296,1.1640330079165193,0.1583999180414444,160.2727109092606,,,,,,,3710.7895608302742,0.8290858376398755,92473.60749325296,1.1640330079165193,0.1583999180414444,160.2727109092606,25.32814083963556,,25.32814083963556
Luegen,14.792287522647612,,14.792287522647612,52.3893043905422,76.98782859962249,60.97053597700492,,60.97053597700492,5171.94813358584,1.348064823511358,135841.35982898934,1.884699409402051,0.3419790927504934,245.5670406632458,4046.156243883165,1.0396886815992996,111295.03389968236,0.8710096657718417,0.04018841624909894,196.98144833015834,,,,,,,4046.156243883165,1.0396886815992996,111295.03389968236,0.8710096657718417,0.04018841624909894,196.98144833015834,25.13942459424791,,25.13942459424791
Muell,16.393407911399937,,16.393407911399937,57.12581726348241,85.3314203543018,92.93401246073668,,92.93401246073668,6774.764489771921,1.2601604180171346,194360.53071766076,1.0124741173337077,0.07033838167531653,269.30177270094447,5876.292393975432,0.9631063988049031,157341.4250038317,0.9651157209045742,0.013686948110248417,268.37070399603914,,,,,,,5876.292393975432,0.9631063988049031,157341.4250038317,0.9651157209045742,0.013686948110248417,268.37070399603914,22.058121182693508,,22.058121182693508
Mutter,11.263499186910314,,11.263499186910314,53.314433713532935,75.87699836070784,60.70598906396324,,60.70598906396324,3652.750132158627,3.010670823531996,97068.28689537442,1.186693520906994,0.5411475680677579,153.80186705822868,3803.386499071098,1.5784645250069707,98900.46929566306,0.8730918264403824,0.1296120889996878,179.98509264308868,,,,,,,3803.386499071098,1.5784645250069707,98900.46929566306,0.8730918264403824,0.1296120889996878,179.98509264308868,20.94227438874835,,20.94227438874835
Naehen,15.84846936991302,18.929142900059066,12.767795839766974,55.901339982044554,43.57691037568188,53.77650303387568,51.79333419078832,55.75967187696302,5436.88071313138,12.48639178907493,157638.29026536748,1.0677772965661227,0.26660693236423516,198.54586238132302,5208.681819692216,3.6256417072056095,149788.4987651492,1.2459682407106554,0.3430593315543168,201.28262766203977,4326.277736288479,3.972300575172574,123251.19487947418,1.5295993316785539,0.6444876670150415,165.3298522049443,6091.085903095952,3.278982839238645,176325.80265082425,0.9623371497427569,0.041630996093592054,237.23540311913524,22.683420720227705,26.15008495426497,19.216756486190448
Nebel,8.625047105930289,9.317496587624888,7.932597624235687,49.43651904027587,43.59032853379522,53.185332076140384,50.402993111043756,55.96767104123701,4687.781435611914,1.2175895726115542,113926.44215798327,1.1518562410325843,0.12258142136644136,204.19855096156877,4176.55508710009,1.0202408001460386,107742.71111493473,1.064844369901184,0.04284677007273914,197.2931925989556,4273.844263375681,1.0251774220857748,109101.82326903015,1.0739321243291367,0.04199071681195827,200.56681147847073,4079.265910824498,1.0153041782063021,106383.5989608393,1.0557566154732314,0.04370282333352001,194.01957371944047,15.192888078860792,16.687611651289235,13.698164506432354
Neu,13.8521828039983,16.942269854043463,10.762095753953133,58.28579379841074,44.31455795053284,60.283541218376044,48.88500228301889,71.6820801537332,2884.549134986424,1.0156953073710633,69558.2098304213,0.9818538890849813,0.013352573596078436,138.26635976471596,4065.350082842122,0.9920957215346424,97903.46740377581,0.9703876094644105,0.03378164658068748,206.16845576545262,3831.2494580458856,1.0356336349600073,93019.46467932072,0.9667072725573986,0.03622407318072612,182.07698326334884,4299.450707638359,0.9485578081092776,102787.47012823088,0.9740679463714224,0.03133921998064884,230.25992826755638,18.85316596409463,23.134854905829393,14.571477022359868
Operieren,12.095619093824876,14.546933181783048,9.644305005866702,52.726754971279014,38.91884974644227,49.56842549888129,47.372135845291865,51.764715152470714,2339.026081813324,1.8746819982059015,59650.74422468299,0.9506553076614089,0.15466630422299454,99.10942697553502,3327.307518021119,2.9484471435101867,86664.09576875556,1.2259761959689914,0.40488770988048706,145.43092104218513,3266.969364114066,4.6682360161670475,82652.87467719238,1.5820981952305722,0.7658946796306527,144.45810554231844,3387.645671928172,1.2286582708533256,90675.31686031874,0.8698541967074108,0.04388074013032134,146.40373654205183,19.487122366921568,27.21344301646526,11.760801717377875
Regen,9.234741690924468,8.806849934159946,9.662633447688991,46.99617538944864,42.52253365596175,60.22600142053019,58.24958285376328,62.202419987297084,5427.235105139815,1.146145833596349,146099.70028704772,1.0662963171184066,0.09121533535517258,230.2605778933148,6494.413694451856,1.0597239837186916,167545.98944386467,1.039205771194133,0.07201076135503051,306.7754721597703,6886.09007825978,1.0707362296166827,168908.642223203,1.0495142173352006,0.09040719215797305,334.2218513644369,6102.737310643932,1.0487117378207005,166183.33666452634,1.0288973250530653,0.053614330552087974,279.3290929551037,18.212302157162323,18.314042793527623,18.110561520797024
SauerWuetend,12.657520183819285,,12.657520183819285,54.13539820543119,85.23261436271265,47.15641636363063,,47.15641636363063,7566.632718803529,1.462442025502708,212515.09656258975,1.4545238284687363,0.48259181435053256,289.7530834617553,6496.176012210328,0.9286723476800408,176996.17941342914,1.0266903244452965,0.17544072114070616,287.526700019489,,,,,,,6496.176012210328,0.9286723476800408,176996.17941342914,1.0266903244452965,0.17544072114070616,287.526700019489,22.91869215527728,,22.91869215527728
Schnee,9.142567285515788,8.82800748458427,9.457127086447304,44.45374143117434,42.53248954429541,65.45184652393274,61.60595832083646,69.29773472702905,4515.597513965638,1.0748779842121814,119097.54630728027,1.0549509064216123,0.06284745622904264,187.74882912335966,5696.862168212421,1.020071661780237,148370.8151485612,1.0289188238219635,0.04289501731699932,243.2442881215586,5608.5082074112925,1.0338124419111356,145129.34051620035,1.037979328827206,0.04821646933294222,241.5796191274611,5785.216129013549,1.0063308816493381,151612.28978092203,1.019858318816721,0.037573565301056426,244.90895711565616,17.64417817225513,18.54316454245403,16.745191802056233
Schreiben,11.765591444435849,14.351852520484037,9.17933036838766,62.81953329484224,53.14252881000725,61.15963513029232,53.23574706501788,69.08352319556673,4054.085430478847,2.093939366080893,109924.87378945498,1.0772124971358967,0.209395500869034,166.4627284699885,3873.3123882969167,1.6577738970648936,103066.55983283979,0.9816057244428522,0.2579191522129826,164.84526405071247,4170.296876105583,2.138259251008928,112626.83019165373,0.989941194238494,0.4566348166253539,175.40469444623608,3576.32790048825,1.1772885431208595,93506.28947402586,0.9732702546472103,0.05920348780061134,154.28583365518887,19.257840449991598,21.62249927828377,16.89318162169943
