clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
EinstellenJob,14,SIGNAL4D_v5,False,47.54026226745835,16.2710074143589,9.06614585625398,41.24923242305719,57.22687220394071,36.053363765778364,16.2710074143589,9.06614585625398
EisGefroren,14,SIGNAL4D_v5,False,42.11329080434905,13.108997325761036,10.332754038901891,32.412265998216405,44.0781992710559,28.323563943628802,13.108997325761036,10.332754038901891
Empathie,26,SIGNAL4D_v5,False,49.39407474954433,12.954707490520109,13.987918674495656,35.60515623750172,55.370429473341,30.56406097586169,12.954707490520109,13.987918674495658
Entschuldigung,10,SIGNAL4D_v5,False,41.81887585294457,11.630467246719522,13.260035355111558,31.61518874124377,46.15074421116968,28.103222695675072,11.630467246719522,13.260035355111558
FestellenDiagnose,14,SIGNAL4D_v5,False,45.46137765119046,9.572365911251563,13.437684535219855,30.39865530283124,48.5898702879652,25.89586915896439,9.572365911251564,13.437684535219855
Frech,4,SIGNAL4D_v5,True,42.6283668215915,,10.989363976440234,31.24137343437984,41.96307238242569,28.179641288881925,,10.989363976440236
Frieren,18,SIGNAL4D_v5,False,41.055445762854816,9.703137115498645,13.044814592992928,28.95155095450846,35.359471730912226,26.32822404342559,9.703137115498642,13.04481459299293
Frisch,14,SIGNAL4D_v5,False,50.4076720901172,8.766975446203448,8.729484674423562,39.44832312483067,40.18571436326518,36.70459400863697,8.766975446203448,8.729484674423562
Froh,13,SIGNAL4D_v5,False,50.00087486690753,10.12895753632105,8.945664091460753,44.156379974005716,54.21526384895209,39.59067873935213,10.12895753632105,8.945664091460753
Glas,34,SIGNAL4D_v5,False,40.5929902882253,20.587251140605233,14.379509872957964,29.70657579268866,41.8322864178156,26.22911981290999,20.587251140605236,14.379509872957966
IdiomPffIgnorieren,16,SIGNAL4D_v5,False,46.98801236181421,18.960097832347227,11.60760196348421,29.46101776522005,42.13868183836326,25.798895662414594,18.96009783234723,11.60760196348421
Jahr,10,SIGNAL4D_v5,True,43.126993869051624,,13.543523728311362,38.895037661237474,55.867668425626064,33.271336033969526,,13.54352372831136
Klar,14,SIGNAL4D_v5,True,37.75261691791393,,8.941476047176982,29.028590602435745,38.747416965266815,25.517082057496566,,8.941476047176982
Kochen,14,SIGNAL4D_v5,False,37.46248687935271,14.050499734507849,13.11277269519663,24.742513802350782,33.51461635431826,22.280522096883153,14.050499734507849,13.112772695196629
Lesen,18,SIGNAL4D_v5,False,38.769080734454306,9.450413403592933,11.41761069026187,30.312705344295832,40.149407907158746,26.73328390167795,9.45041340359293,11.417610690261872
LiebBitte,16,SIGNAL4D_v5,True,47.85089130521887,,11.847506392313594,41.86846953935238,51.46338347143339,37.04902737388419,,11.847506392313594
Luegen,6,SIGNAL4D_v5,True,39.64320947376793,,12.347261398971279,29.978853001358,39.50698475779976,26.778336789443646,,12.347261398971282
Muell,6,SIGNAL4D_v5,True,38.97176447344813,,11.396035438960558,28.701373900521034,40.19717051096273,25.42765103125385,,11.396035438960558
Mutter,11,SIGNAL4D_v5,True,46.25150478334957,,8.340044077355065,36.59747002362421,49.17774214131999,32.22461047060002,,8.340044077355065
Naehen,15,SIGNAL4D_v5,False,37.17947415428795,16.249491448668497,10.881897730718858,25.920418763831762,35.892915233355694,22.97191411163033,16.249491448668497,10.881897730718858
Nebel,7,SIGNAL4D_v5,False,46.207017732493526,11.2306037264543,10.584286617691799,40.19016334781765,59.713788739687324,34.9251630462902,11.2306037264543,10.584286617691799
Neu,18,SIGNAL4D_v5,False,40.31093566255248,19.113822707906802,10.570816726330067,29.27013644575923,42.443549585262545,26.140720120474608,19.113822707906802,10.570816726330069
Operieren,19,SIGNAL4D_v5,False,39.64119772503327,15.532000264534693,10.65555813671117,30.940502672614684,42.91239179243207,27.073675553244286,15.532000264534693,10.655558136711166
Regen,5,SIGNAL4D_v5,False,46.28875182042849,12.818395323753862,12.245399831047035,44.49342394261632,50.02926118678085,40.04719395664047,12.818395323753865,12.245399831047033
SauerWuetend,11,SIGNAL4D_v5,True,44.60719387291718,,10.880085809199258,34.70005165063196,44.793961084225764,30.946761053811578,,10.88008580919926
Schreiben,11,SIGNAL4D_v5,False,45.5578268312898,11.100595670596196,10.601482365874963,38.41798076261834,52.532608426460094,33.638969994844715,11.100595670596196,10.601482365874963
Schwach,14,SIGNAL4D_v5,False,53.528605118125235,10.826721926168121,11.054528395621608,52.960715951318534,60.712701602719775,47.70992160856782,10.826721926168121,11.054528395621608
Schwer,14,SIGNAL4D_v5,False,41.35781062220082,11.72038045395416,12.135296525949821,30.33088073741526,38.1746063777612,27.391329088598745,11.72038045395416,12.135296525949823
Sonne,14,SIGNAL4D_v5,True,41.446253761508466,,40.45363358003402,34.22034379057155,52.930657214194525,29.216835095145125,,40.45363358003402
Sorry,14,SIGNAL4D_v5,True,42.72217850481372,,13.70945751708381,34.24153965460892,45.03344531610569,29.959245701809387,,13.70945751708381
SparenSparsam,9,SIGNAL4D_v5,False,39.24327418544657,18.976948743453768,11.257142334675542,29.72460153470233,41.149035655014096,26.172180662377404,18.976948743453764,11.257142334675542
Spezial,14,SIGNAL4D_v5,False,39.311913303206516,9.701447693446271,11.557926050459475,29.75953077988815,36.69167770717536,26.71537278170803,9.701447693446273,11.557926050459477
Tisch,21,SIGNAL4D_v5,False,53.834684166222644,11.921257610713418,20.475236375268814,50.566027751066855,72.06847158753436,43.78683609989838,11.921257610713418,20.475236375268814
Treffen,14,SIGNAL4D_v5,False,44.56229207219912,19.269637955328143,11.37711012374138,29.64284717280713,35.156846692449285,26.596757342713623,19.269637955328143,11.37711012374138
Vater,12,SIGNAL4D_v5,True,41.80169739022065,,11.407574598248145,34.42862716691821,48.43848398425529,29.880510563229617,,11.407574598248145
Verschieden,7,SIGNAL4D_v5,False,41.345800861703765,13.285349495054385,13.70769709848796,36.10006725633013,49.60101595927231,31.529643360823798,13.285349495054385,13.70769709848796
VorsichtPassAuf,20,SIGNAL4D_v5,False,38.03215284688046,7.379255977784135,10.56250675322811,29.848033904503875,39.51531448621391,26.193654577885432,7.379255977784135,10.56250675322811
Waschen,26,SIGNAL4D_v5,False,46.49389555169867,18.70652461144597,13.177798884705036,34.13506039554322,48.90889311580074,29.923304768792146,18.70652461144597,13.177798884705036
Widerspruch,18,SIGNAL4D_v5,False,44.268997522088725,22.001830907796347,14.264187680468316,36.85238329416958,51.89112291220228,32.5745132455636,22.001830907796347,14.264187680468316
Ziel,11,SIGNAL4D_v5,False,39.41933624769107,13.260629710810008,11.40033055126882,24.057718226956865,32.16458372761417,21.20183818115199,13.26062971081001,11.40033055126882
reparieren,11,SIGNAL4D_v5,False,43.59608050026291,14.553217343483283,14.223713986048846,38.49581842671113,55.269337790524744,33.61055305652491,14.553217343483285,14.223713986048846
