aggregation,clip_macro_tr_all_mm,clip_macro_tr_left_hand_mm,clip_macro_tr_right_hand_mm,clip_macro_tr_upper_body_minus_face_mm,clip_macro_tr_upper_body_minus_head_mm,clip_macro_tr_upper_body_mm,clip_macro_v2v_left_wrist_mm,clip_macro_v2v_right_wrist_mm,clips,coverage,delta_tr_all_mm,delta_tr_left_hand_mm,delta_tr_right_hand_mm,delta_tr_upper_body_minus_face_mm,delta_tr_upper_body_minus_head_mm,delta_tr_upper_body_mm,frames,method,prediction_format,prediction_root,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
author_vertex_micro,43.01650560724863,12.749621835909833,11.07617185073203,31.104157000159333,42.37488357774159,27.4551846251438,12.749621835909833,11.07617185073203,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,260,V5,safetensors,signal4d/runs/signal4d_v5_full1493_20260820/predictions,42.93896970624283,12.717843235094662,10.984431669695974,30.88983446799486,41.88709131477147,27.25834510488187,12.717843235094662,10.984431669695974
author_vertex_micro,43.04692661513033,12.808608975322455,11.075164484719709,31.11343287857366,42.27268670450793,27.478422024144567,12.808608975322455,11.075164484719709,12,1.0,-0.006234119661570503,-0.008092434470203358,-0.0493207053431135,-0.06264391714066164,-0.20374911301688314,-0.03318062811064593,260,D0,safetensors,signal4d/runs/v6_cal_d0_20260821/predictions,42.93273558658126,12.709750800624459,10.93511096435286,30.827190550854198,41.683342201754584,27.225164476771223,12.709750800624459,10.93511096435286
author_vertex_micro,43.046291314460795,12.805697759428694,11.076247981096175,31.11204915554831,42.26991452694179,27.477359140392718,12.805697759428694,11.076247981096175,12,1.0,-0.006838724397873364,-0.010605883730020693,-0.049419007482827126,-0.06393167525022037,-0.20672353506625996,-0.03409692184011348,260,D1,safetensors,signal4d/runs/v6_cal_d1_20260821/predictions,42.932130981844956,12.707237351364641,10.935012662213147,30.82590279274464,41.68036777970521,27.224248183041755,12.707237351364641,10.935012662213145
author_vertex_micro,43.04692230238336,12.808622514332301,11.075436511909563,31.113350118523,42.27276764484042,27.4783279396393,12.808622514332301,11.075436511909563,12,1.0,-0.006221135027857372,-0.007943179516168186,-0.04901427852250073,-0.06268114565454397,-0.20358947390398896,-0.033238166160145965,260,D2,safetensors,signal4d/runs/v6_cal_d2_20260821/predictions,42.93274857121497,12.709900055578494,10.935417391173473,30.827153322340315,41.68350184086748,27.225106938721723,12.709900055578494,10.935417391173473
author_vertex_micro,43.04692046587008,12.808521284075315,11.075455281187002,31.11333786212146,42.272761835748874,27.478321111902844,12.808521284075315,11.075455281187002,12,1.0,-0.00622310480272148,-0.008038381237705394,-0.048989851832553555,-0.06269277592094369,-0.20359547066826877,-0.03324511099064509,260,D3,safetensors,signal4d/runs/v6_cal_d3_20260821/predictions,42.93274660144011,12.709804853856957,10.93544181786342,30.827141692073916,41.6834958441032,27.225099993891224,12.709804853856955,10.935441817863424
author_vertex_micro,43.03639467915358,12.765678344388446,11.06186144385146,31.08865710287461,42.217517743842514,27.45937825454246,12.765678344388446,11.06186144385146,12,1.0,-0.01854609947375252,-0.0730581058534927,-0.06988755242271871,-0.09406906519092928,-0.2591761016702421,-0.05746112648981949,260,D4,safetensors,signal4d/runs/v6_cal_d4_20260821/predictions,42.92042360676908,12.64478512924117,10.914544117273255,30.79576540280393,41.627915213101225,27.20088397839205,12.64478512924117,10.914544117273255
author_vertex_micro,42.988469380127135,12.67414659439518,11.0350448440168,31.02672817509057,42.14382439390109,27.407642834852393,12.67414659439518,11.0350448440168,12,1.0,-0.044175679777275434,-0.1282961517292538,-0.07805622816486668,-0.12350659009247522,-0.30252714451157203,-0.08258705490471385,260,D5,safetensors,signal4d/runs/v6_cal_d5_20260821/predictions,42.894794026465554,12.589547083365408,10.906375441531107,30.766327877902384,41.584564170259895,27.175758049977155,12.589547083365408,10.906375441531107
