aggregation,clip_macro_tr_all_mm,clip_macro_tr_left_hand_mm,clip_macro_tr_right_hand_mm,clip_macro_tr_upper_body_minus_face_mm,clip_macro_tr_upper_body_minus_head_mm,clip_macro_tr_upper_body_mm,clip_macro_v2v_left_wrist_mm,clip_macro_v2v_right_wrist_mm,clips,coverage,delta_tr_all_mm,delta_tr_left_hand_mm,delta_tr_right_hand_mm,delta_tr_upper_body_minus_face_mm,delta_tr_upper_body_minus_head_mm,delta_tr_upper_body_mm,frames,method,prediction_format,prediction_root,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
author_vertex_micro,42.828565335890815,14.220025203987195,12.83117528641562,33.516226165687165,45.85136823057695,29.52864302833873,14.220025203987195,12.83117528641562,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,769,A1,dexavatar-obj,signal4d/outputs/strict_dexavatar_obj_20260820/prospective_extended_post/A1,43.01642012992716,14.49182759900138,12.841354796741529,33.24244436339653,45.56823015247558,29.29317829669633,14.49182759900138,12.841354796741525
author_vertex_micro,42.76958663557418,13.606791981197603,12.833165309726391,33.40990586516343,45.56718790094683,29.4567506059072,13.606791981197603,12.833165309726391,56,1.0,-0.00927788788587236,-0.4564893792285165,0.0011773039526978835,-0.03895896653944675,-0.1545031090764155,-0.01689513478046578,769,SIGNAL4D_v5,dexavatar-obj,signal4d/outputs/strict_dexavatar_obj_20260820/prospective_extended_post/SIGNAL4D_v5,43.00714224204129,14.035338219772864,12.842532100694227,33.20348539685708,45.41372704339916,29.276283161915863,14.035338219772868,12.842532100694223
