clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Blitz,24,S0,True,37.27363988540434,,13.594369092909785,28.32870236946818,40.393024043810236,24.667169478856135,,13.594369092909785
Dort,13,S0,True,36.98690445111153,,11.414811086677703,26.72124977963472,39.93521778251874,23.112059268101838,,11.414811086677703
EinstellenJob,34,S0,False,39.38323172933466,10.954651469982092,7.548062743222819,25.73899629977022,35.52437608564794,22.855180220189464,10.954651469982092,7.548062743222819
EisGefroren,30,S0,False,39.456680630820514,10.597843558443858,9.744723021418,27.409811283671722,38.39766334493488,23.988698503808667,10.597843558443858,9.744723021417999
Frech,25,S0,True,46.81530385140355,,12.631986949907642,39.279611242104636,49.40568745892388,35.18294491600811,,12.631986949907642
Mutter,24,S0,True,47.47747250924757,,9.94258628915419,38.129414035920526,53.48240585436334,33.334978629849324,,9.94258628915419
Neu,13,S0,False,43.01732211406271,13.81192687071782,11.653266138949068,30.647877712835115,43.52880232112723,27.291031536878737,13.81192687071782,11.653266138949068
SauerWuetend,22,S0,True,49.806278478013,,10.132337652541587,39.19153137125176,48.57169003384927,34.83809137357181,,10.132337652541587
Schwer,21,S0,False,45.00020818203879,13.409982715023549,15.6886307087022,32.580650735651,41.568999757738766,29.33947194372045,13.409982715023549,15.6886307087022
Treffen,28,S0,False,43.62359331281191,14.909098959921376,10.223585782582363,24.6086404725707,34.0783486089451,21.397088455101386,14.909098959921378,10.223585782582363
VorsichtPassAuf,12,S0,False,44.86118292229625,10.514411208092897,11.01147884674066,32.60528375871797,37.84572483674112,29.477100646126,10.514411208092897,11.01147884674066
Widerspruch,14,S0,False,44.65302769335976,16.382095635506968,10.799026998054483,30.11371702976151,44.40991186102895,26.37642546044201,16.382095635506968,10.799026998054483
