clip_id,frame_id,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Ablehnen,177,A1,False,41.52874083499958,13.561693673339065,8.007123885825205,29.37658763350747,48.51640287309495,24.74426124761297,13.561693673339065,8.007123885825205
Ablehnen,179,A1,False,40.050494886169474,14.352650161151889,8.044740786583422,32.99192808692501,52.85893461497406,27.934248224633862,14.352650161151889,8.044740786583422
Ablehnen,181,A1,False,42.79791427934832,14.195950178227733,8.42640313895901,35.25748551646527,58.308889247724245,29.5807913632663,14.195950178227733,8.42640313895901
Ablehnen,183,A1,False,42.58007997942145,13.944519123705245,8.06784801780067,33.790160413099805,54.4894224850106,28.47998740232858,13.944519123705241,8.06784801780067
Ablehnen,185,A1,False,43.14186751132632,14.296278326780492,8.384770201133174,35.75990783239662,57.89915809503838,30.069720703546636,14.296278326780492,8.384770201133174
Ablehnen,187,A1,False,41.953183931872005,14.197143492274193,8.796188749704037,37.929604487623145,60.008786668819496,32.05988921966801,14.197143492274193,8.796188749704037
Ablehnen,189,A1,False,42.70100325500287,13.958526429944502,8.615436699108228,35.507983961600566,58.297849194580856,29.800777413810216,13.958526429944502,8.615436699108228
Ablehnen,191,A1,False,43.108787730947334,13.511444009216174,11.600803278053345,38.65462698313073,61.81740233193481,32.70911173421243,13.511444009216175,11.600803278053345
Ablehnen,193,A1,False,46.26216392628224,13.267047237194246,11.93177308146916,39.27001197639306,61.81754582563637,33.42713029269581,13.26704723719425,11.93177308146916
Ablehnen,195,A1,False,42.76435377334423,13.504547787875838,12.35964658928664,35.643327507118656,57.29943506929374,30.153546131090497,13.50454778787584,12.359646589286642
Ablehnen,197,A1,False,48.34572628823084,14.056279399829327,13.431863009597082,39.52779023553264,64.42885911035863,33.3503094806877,14.056279399829325,13.431863009597082
Ablehnen,199,A1,False,41.76856627464998,14.287791472655169,12.507305169838075,37.123660813051245,58.4410729391461,31.468990291359106,14.287791472655169,12.507305169838075
Ablehnen,201,A1,False,42.30734654492931,14.69539765926006,12.282398656529935,36.09252032995154,53.87672027194277,30.858451321640885,14.69539765926006,12.282398656529935
Ablehnen,203,A1,False,39.70281782553089,16.524988331818463,12.572109867985239,35.22416927335675,48.739995357694326,30.629001395770835,16.524988331818463,12.572109867985235
Ablehnen,205,A1,False,40.728938354219586,18.56216274821754,16.55947826078881,39.4974459874046,52.02054144661396,34.6189866723653,18.56216274821754,16.55947826078881
Ablehnen,207,A1,False,49.0042334118946,21.4244442828706,24.339177891751536,50.02523125461472,62.42953976544559,44.39849793151233,21.4244442828706,24.339177891751536
Akzeptieren,186,A1,False,37.98944232178503,7.0247263587756255,6.70788569974848,20.75161379473978,30.51191225707209,17.82415995659349,7.0247263587756255,6.707885699748481
Akzeptieren,188,A1,False,37.0674533113298,7.237090791732243,7.424608363176054,24.248023849167847,35.30426353045442,21.222259464350813,7.237090791732243,7.424608363176053
Akzeptieren,190,A1,False,41.842108765439946,8.458288570232337,7.143176615186478,26.001914043505,40.00737280133157,22.329597020828587,8.458288570232337,7.1431766151864755
Akzeptieren,192,A1,False,40.72461188959591,7.612328200325919,6.319271368258512,30.73298502884678,43.67298219167065,26.769277159651974,7.612328200325919,6.319271368258512
Akzeptieren,194,A1,False,39.0142248061273,7.098981262622159,8.462871468559879,30.927832478872837,43.93289137236888,27.01828124472691,7.098981262622159,8.462871468559879
Akzeptieren,196,A1,False,38.36672943259569,7.748416822729217,10.122745707817407,32.81128576887749,46.863071216282705,28.430520633247937,7.748416822729217,10.122745707817407
Akzeptieren,198,A1,False,50.30449894063869,11.067115756515909,12.35981181955041,49.477128208438366,56.37998464192624,44.521658728131875,11.067115756515909,12.359811819550412
Akzeptieren,200,A1,False,57.28817820947254,12.441679114309297,13.167106318922121,58.64869654745108,63.16208003935632,53.02941958784757,12.441679114309297,13.167106318922121
Arzt,208,A1,False,49.9723877026094,10.638029089177536,6.946016203500849,22.880893798402667,32.2345434340674,20.15975974009186,10.638029089177538,6.94601620350085
Arzt,210,A1,False,47.54734258551779,10.394798964309087,7.9884276161960415,23.507946763755196,32.38998941463728,20.900615113631837,10.394798964309087,7.9884276161960415
Arzt,212,A1,False,49.98795234506636,10.322997224788297,7.9676058468338855,25.616060139855783,33.46547699972266,22.783838915575043,10.322997224788294,7.9676058468338855
Arzt,214,A1,False,43.747861470027665,10.621791394976581,7.644013360957891,22.9771197219068,32.76878120747285,20.225333801645203,10.621791394976581,7.644013360957891
Arzt,216,A1,False,44.68244737556848,10.571662883080398,6.819149174186977,23.973246690024716,34.95274962525371,21.090695662848987,10.571662883080398,6.819149174186975
Arzt,218,A1,False,43.63270119850649,10.205124637638505,7.060151391444562,24.67171743877237,34.59049854467908,21.9311595895082,10.205124637638505,7.060151391444562
Arzt,220,A1,False,46.858217072100366,10.306167934681227,7.018455707500565,25.15198319964274,35.408685186387956,22.407956165972166,10.306167934681227,7.018455707500564
Arzt,222,A1,False,45.824327138442804,10.12050444109678,7.3910730264652305,24.97276934620319,35.20854100473974,22.216618024280407,10.12050444109678,7.391073026465231
Arzt,224,A1,False,47.51344716899656,10.878658954523878,6.750908426949162,24.7075887764542,35.16996656039562,21.848061827504935,10.878658954523875,6.750908426949162
Arzt,226,A1,False,43.99942399532794,10.211432122097484,7.68738602123021,24.390951305630036,34.20394812587406,21.556520929761994,10.211432122097484,7.68738602123021
Arzt,228,A1,False,42.05780659038601,11.720272920250448,6.753974154800183,21.96080418238248,33.438446501206705,19.225113187594715,11.720272920250448,6.753974154800183
Arzt,230,A1,False,40.69039631353544,14.57154516673161,5.957859082615911,22.14926184758551,33.73162683134092,19.531468151389387,14.571545166731612,5.957859082615911
Arzt,232,A1,False,38.213975401294746,13.135359110034816,6.923159974133899,25.44657487718733,37.214779698803305,22.4430635480761,13.135359110034816,6.923159974133899
Arzt,234,A1,False,38.77916409201353,14.474990011282788,8.58059059826432,23.98937719544013,36.22983180422977,21.501938165490568,14.474990011282788,8.58059059826432
Arzt,236,A1,False,40.25892445330942,11.62419535487971,10.632124603250933,25.60158107779705,36.83986348998805,22.953514312988023,11.62419535487971,10.632124603250935
Arzt,238,A1,False,38.79046982424782,19.498090953536146,12.134260634687209,34.10935583741523,41.60055815222489,30.57299864467304,19.498090953536146,12.13426063468721
Arzt,240,A1,False,41.50031761211809,28.36546385525348,12.642420487190044,39.60577157472113,54.489940244880394,34.66000769376853,28.36546385525348,12.642420487190044
Arzt,242,A1,False,43.059409623379516,26.57231385481341,13.421673802548625,43.964498930047014,61.950141188441926,38.314357571384214,26.572313854813405,13.421673802548622
Arzt,244,A1,False,43.69530997097021,22.928082969850173,13.635596815206478,44.50075887789393,58.3511688373219,39.402496585819904,22.928082969850173,13.635596815206478
Arzt,246,A1,False,48.8986130452419,12.18560212117534,25.15684729428144,46.167106736618486,35.371760332659136,43.84715547365445,12.185602121175338,25.15684729428144
Arzt,248,A1,False,45.39776310722886,14.091543172824018,10.844758228467235,42.552359456162065,34.268224305341526,40.48879071901511,14.091543172824018,10.844758228467237
AufgebenResignieren,190,A1,False,41.60625319333517,10.939648959552102,10.780855385742433,26.137998987759854,37.26063543958186,22.593364681261455,10.939648959552102,10.780855385742434
AufgebenResignieren,192,A1,False,43.822967989406585,9.469960060807688,9.21494197885247,30.648690273327603,43.1675119076431,26.586004476684597,9.469960060807688,9.214941978852474
AufgebenResignieren,194,A1,False,42.5906701631314,9.344769960482738,8.319699107567537,29.692813691108064,42.1750571277585,25.704228721536555,9.344769960482738,8.319699107567539
AufgebenResignieren,196,A1,False,41.985666923218744,8.451903258189374,8.166396537109913,27.53329135812334,40.9165858604693,23.630196232587576,8.451903258189374,8.166396537109913
AufgebenResignieren,198,A1,False,42.406117557363494,9.229259580637775,7.276720795398017,26.43886278393133,38.2521205466163,22.823113078554023,9.229259580637775,7.276720795398017
AufgebenResignieren,200,A1,False,41.072465054950236,9.897819881272941,7.032443858478251,31.30985059318566,40.833346987383685,27.394461173280718,9.897819881272941,7.032443858478251
AufgebenResignieren,202,A1,False,39.39059280092031,10.280664273741316,7.40467305117804,32.81859257450601,40.67223313428002,29.083686429462496,10.280664273741316,7.40467305117804
AufgebenResignieren,204,A1,False,40.28055574307018,8.801890535635842,6.3097222674847835,29.562239562813325,43.95555537380546,25.361383311516267,8.801890535635842,6.3097222674847835
AufgebenResignieren,206,A1,False,41.232767936291815,9.465971606234387,6.7843306525492295,27.3876808641333,45.46353773266767,23.038122100046113,9.465971606234385,6.78433065254923
AufgebenResignieren,208,A1,False,39.95729019613677,9.801294265823195,7.342210008707075,31.12209702671034,48.874271715500534,26.4227995900513,9.801294265823193,7.342210008707075
AufgebenResignieren,210,A1,False,44.248351027233255,10.489206402416794,8.90316541958213,42.28177310379416,60.34760682418389,36.64217617072042,10.489206402416794,8.90316541958213
AufgebenResignieren,212,A1,False,55.4496613007475,14.870965647903349,13.32471433645073,57.217757893745855,61.36093222369819,51.70242065307574,14.870965647903349,13.32471433645073
AusgebenGeldVerschwenden,158,A1,False,42.147475129457625,12.5132189735972,11.807207865709637,28.139646295497197,45.03802971008659,24.000936655086477,12.5132189735972,11.807207865709637
AusgebenGeldVerschwenden,160,A1,False,40.30698133175744,13.429556319689889,12.300765287068517,26.33243052166138,41.98783419297545,22.46658455606042,13.429556319689889,12.300765287068517
AusgebenGeldVerschwenden,162,A1,False,37.58878023075767,13.06826900926101,12.33509163990252,24.910678016504924,38.435021109158434,21.415637873666466,13.06826900926101,12.335091639902524
AusgebenGeldVerschwenden,164,A1,False,40.71864623413331,12.718710864154016,13.068212210048491,28.092765596122,44.34844948481127,23.877344119380776,12.718710864154016,13.068212210048491
AusgebenGeldVerschwenden,166,A1,False,37.92148085660334,13.037768887741809,13.401952263815469,29.72714659192989,44.70996166387306,25.349822113063556,13.037768887741812,13.401952263815469
AusgebenGeldVerschwenden,168,A1,False,41.25485782364257,13.269754749649108,14.09069244606387,28.71581926526614,43.24189582613286,24.84604477542295,13.269754749649108,14.09069244606387
AusgebenGeldVerschwenden,170,A1,False,41.755868781497924,13.969932382738616,14.42346753345655,29.629757491760667,43.8658126869904,25.57173824173136,13.969932382738614,14.423467533456549
Auto,174,A1,False,38.81412703789128,12.187740664673449,13.865277100140856,23.166342725053923,34.48737068629233,20.7674167356597,12.187740664673449,13.865277100140856
Auto,176,A1,False,39.78124747938315,12.067023478497564,13.689452798489526,24.042091191861225,35.27800847337086,21.621161522663396,12.067023478497564,13.689452798489526
Auto,178,A1,False,37.714874580083375,11.39523717937609,12.506127099477585,26.340044431217798,37.36862470034536,23.30941118710291,11.39523717937609,12.506127099477585
Auto,180,A1,False,34.9968614575772,12.11667798800091,13.531994143456595,23.268409693803033,34.8824129740733,20.326366722570917,12.11667798800091,13.531994143456595
Auto,182,A1,False,34.508175557924716,11.707770757939558,13.759675046933188,22.72279593623607,33.01106083728911,20.138255622254885,11.707770757939558,13.759675046933188
Auto,184,A1,False,38.60634717007573,11.17027680642722,14.196106000894563,23.02061176797151,33.682599791632214,20.45553686037479,11.17027680642722,14.196106000894563
Auto,186,A1,False,39.0685703065727,11.993209013831764,14.083413837075886,22.14127038405666,32.75072656825004,19.866063612563263,11.993209013831763,14.083413837075886
Auto,188,A1,False,36.03178112253742,11.395869204345484,13.65351511892689,22.262670507092,32.285297066154925,19.485545340578007,11.395869204345484,13.65351511892689
Auto,190,A1,False,35.64077018372066,10.737741904208717,11.906792981757912,22.532098480041675,30.025985922389044,19.96854478401348,10.737741904208717,11.906792981757913
Auto,192,A1,False,35.92689714306736,10.15522188682087,8.285025752164348,21.37456484822736,30.011805209186544,19.08190915452708,10.15522188682087,8.285025752164346
Auto,194,A1,False,33.928895725385146,9.279301488983663,6.337018892271916,21.397966573151677,27.03925823997936,19.002179230874276,9.279301488983663,6.337018892271919
Auto,196,A1,False,33.09799437115507,8.734858589396419,7.253528517912676,22.931184644369658,29.033086331814623,20.485910106749223,8.734858589396417,7.253528517912676
Auto,198,A1,False,44.228876503180395,7.686364167916128,7.468341790766606,41.46222248674574,44.554983768136765,37.87989220234005,7.686364167916131,7.468341790766606
Auto,200,A1,False,52.12713478347759,9.322981995439068,9.577137476176398,49.97582360270292,54.275024060262346,45.36762320389218,9.322981995439067,9.577137476176398
Auto,202,A1,False,54.37019453022038,16.09117985928329,12.65956230969698,52.96868747152934,56.590526177606584,47.83417315229216,16.091179859283287,12.659562309696982
BesuchenEinmischen,210,A1,False,31.96680124989319,17.41053350785559,15.514112140258815,22.685297350248305,32.262259794499315,20.265667854732857,17.41053350785559,15.514112140258813
BesuchenEinmischen,212,A1,False,31.646810940590672,16.927592116945668,15.549374262540168,23.635697590964828,33.17357979135981,21.208917167622154,16.927592116945668,15.549374262540168
BesuchenEinmischen,214,A1,False,32.10394636883605,16.731134549949736,14.895984013805469,21.983478353586033,32.84172676812278,19.8757760596494,16.731134549949736,14.895984013805467
BesuchenEinmischen,216,A1,False,33.33493713789053,16.314136935865317,14.200142661953954,22.060495224627495,32.677808091258555,20.074895630852282,16.314136935865317,14.200142661953953
BesuchenEinmischen,218,A1,False,32.681261211965584,16.109350905616125,13.164748361732869,24.194168074822937,34.73369085619706,21.567252208954724,16.109350905616125,13.164748361732869
BesuchenEinmischen,220,A1,False,32.56026922746579,15.346504295688954,12.055097954235542,22.380142610806693,33.48282373693933,19.98587369424264,15.346504295688954,12.055097954235542
BesuchenEinmischen,222,A1,False,33.845359274593385,16.285074318127545,12.23214855907807,24.80578478946144,34.85957006104468,22.027105276048886,16.285074318127545,12.232148559078066
BesuchenEinmischen,224,A1,False,32.966333047794734,17.153088721118053,12.459716264634197,22.188140884932782,33.649984701931906,19.696708164030063,17.153088721118053,12.4597162646342
BesuchenEinmischen,226,A1,False,33.71252675555634,18.061237977670572,12.034533160424283,23.292974005875756,33.63258550919582,20.742491336736272,18.061237977670572,12.034533160424283
BesuchenEinmischen,228,A1,False,33.14595653893785,19.480164829304034,10.426092163239936,22.302271826853325,32.48379415611903,19.73707438607159,19.480164829304034,10.426092163239936
BesuchenEinmischen,230,A1,False,34.288624172935656,21.77193315924821,10.728084756760875,24.71767333688076,33.38048979720956,22.02554295690318,21.77193315924821,10.728084756760872
BesuchenEinmischen,232,A1,False,34.194411392625526,21.296385232678375,10.010292026562565,23.17241637919298,33.32113871044679,20.47933069163296,21.296385232678375,10.010292026562565
BesuchenEinmischen,234,A1,False,32.08997301091635,16.616910258093245,9.915363971056777,24.32415293233183,33.75454555148372,21.810991662947536,16.61691025809324,9.91536397105678
BesuchenEinmischen,236,A1,False,33.75444366654913,18.700887397366593,9.016584863519101,22.727205936954057,32.3039986955653,20.369701838718786,18.700887397366593,9.016584863519101
BesuchenEinmischen,238,A1,False,41.769376167974066,28.000385907312502,11.346166496198707,39.589841885276975,44.5775825747327,35.7362161495039,28.000385907312502,11.346166496198705
BesuchenEinmischen,240,A1,False,42.72239427615751,34.317593302999114,11.806618142387453,41.033678550602716,48.91408377312003,36.849059400752395,34.31759330299912,11.806618142387453
BesuchenEinmischen,242,A1,False,44.83027314408957,34.92424559216296,12.502754766077242,44.09738892490611,45.935752051611416,40.73573824949651,34.92424559216296,12.502754766077246
Blitz,179,A1,True,42.53557842560504,,15.535964592200063,37.65599593986791,54.51302906879969,32.27656956285356,,15.535964592200063
Blitz,181,A1,True,43.11614661340606,,15.561596445269151,41.20120002327458,57.72716132809287,35.51341006532293,,15.561596445269151
Blitz,183,A1,True,44.86895528743225,,15.806732452855869,40.70674972094971,57.792842510949086,35.342773300763454,,15.806732452855869
Blitz,185,A1,True,43.901168674898074,,16.15891435778633,42.92590051398088,59.43489377831762,37.1620683864144,,16.15891435778633
Blume,163,A1,False,42.442164355688554,19.735530971241857,11.916229740690174,29.117754879263572,37.03076839465914,26.527915948220116,19.735530971241857,11.916229740690174
Blume,165,A1,False,39.77302549716626,19.51453082617689,10.920091280963378,28.453515143551602,37.26292729291495,25.520927312370876,19.51453082617689,10.920091280963378
Blume,167,A1,False,40.437480672145526,19.37285160574041,10.873230435298908,29.239697592003083,38.552323258481984,26.37312196004885,19.372851605740415,10.873230435298908
Blume,169,A1,False,39.030657756194124,18.553188537424592,11.739833205225766,29.42959530756003,39.13662652844936,26.306522040600903,18.553188537424592,11.739833205225766
