clip_id,frame_id,legacy_region_tr_hand_pve_mm,legacy_region_tr_left_hand_pve_mm,legacy_region_tr_right_hand_pve_mm,root_aligned_body_mpjpe_mm,root_aligned_body_pve_mm,root_aligned_hand_pve_mm,root_aligned_left_hand_pve_mm,root_aligned_right_hand_pve_mm,wrist_aligned_hand_pve_mm,wrist_aligned_left_hand_pve_mm,wrist_aligned_right_hand_pve_mm
Akzeptieren,124,6.495093520522039,6.0889221405800455,6.9012649004640325,48.714652821426846,39.06412873813268,68.6192022706549,60.495767966309515,76.74263657500028,16.575673605738782,14.462708031093149,18.688639180384413
Akzeptieren,126,6.609586747928427,6.092412382658244,7.126761113198611,51.93225060371225,40.80520377373782,71.17921187334916,63.46849664362655,78.88992710307177,16.337572844676075,14.099823721725576,18.575321967626575
Akzeptieren,128,6.92750141979946,7.134349788730216,6.720653050868704,57.03287218391582,42.78459746429015,74.60442231699756,63.40889385683389,85.79995077716121,16.867374629687554,16.83638841177555,16.898360847599562
Akzeptieren,130,6.564436581506946,6.5817469193154485,6.547126243698444,57.21916218006009,42.89633789025778,75.70426963217011,61.94881523628308,89.45972402805712,15.547998678116617,15.174681173702709,15.921316182530523
Akzeptieren,132,5.692823302109475,6.549546642709776,4.8360999615091735,55.0210538894616,44.07345170685129,74.27580238499161,63.780881210266216,84.77072355971698,12.668439227709797,17.032160780607274,8.304717674812322
Akzeptieren,134,5.902392917958058,6.599568666066472,5.205217169849644,51.943250849542736,45.162308545940775,79.59053225286996,70.44810218590163,88.7329623198383,12.986615482578818,16.55161985760282,9.421611107554817
Akzeptieren,136,6.117759859533914,6.555016712834215,5.6805030062336135,59.22799621175498,48.10024807332468,81.88498711622847,78.75119700163462,85.01877723082232,12.458717867500443,15.60755075106431,9.309884983936579
Akzeptieren,138,7.234130302866367,8.296515070228557,6.171745535504178,53.7149953196945,50.613489715162494,94.18940961285571,100.29647238909128,88.08234683662015,14.487629692135688,18.590222626684007,10.385036757587368
Akzeptieren,140,7.4535616920122845,8.872133283657973,6.034990100366595,54.5718297962501,50.41460040406734,86.73598364860737,83.30416518479538,90.16780211241937,14.238114348512626,19.39979852794781,9.076430169077444
Akzeptieren,142,7.4554957110183295,9.019085703612614,5.891905718424046,55.785771070235775,50.48262138717818,82.2792646096596,85.37250634992961,79.1860228693896,14.366876721284047,18.88773653371385,9.846016908854244
Akzeptieren,144,7.641923131995095,8.899658821939239,6.384187442050951,57.19388177842499,51.52759069356623,80.30936525475356,78.71962412311828,81.89910638638884,12.912576393862027,17.044645972281298,8.780506815442756
Akzeptieren,146,7.304334934403502,8.343061553689695,6.2656083151173085,57.29148282786335,55.17171186660785,78.09872097157711,77.11755734130709,79.07988460184714,13.444629575275478,17.87011790386386,9.019141246687095
Akzeptieren,148,6.966508611920046,7.362186580249143,6.5708306435909485,64.65270345659252,52.42554363316672,77.19898237753998,83.81572344462529,70.58224131045465,13.093036022139092,16.77889439743264,9.407177646845543
Akzeptieren,150,6.535220321270582,7.049202620059805,6.02123802248136,69.93180795373956,52.352075035625724,75.64615800913018,77.10894176595319,74.18337425230715,13.78422787848293,16.7809692611468,10.787486495819062
Akzeptieren,152,6.786880494360187,7.560376893898209,6.013384094822163,69.13011305156529,52.381416188389665,77.52324555514761,81.30463403228856,73.74185707800666,15.03079673706439,18.238980603557494,11.822612870571287
Akzeptieren,154,7.059109423432776,7.484085187464734,6.634133659400818,57.729766127971295,44.643679521864506,63.560170671976685,64.38573383566177,62.7346075082916,14.998107902511855,17.54484422304097,12.451371581982743
Akzeptieren,156,6.978879573353257,7.824200956790343,6.133558189916172,58.37083067661159,44.509234378613655,60.081989915275926,61.03826964134189,59.125710189209954,15.545900054108044,19.57171326448779,11.520086843728297
Akzeptieren,158,6.921722044412148,8.250285488813816,5.593158600010479,57.349243628765926,44.64437152617198,63.749176060849635,71.4640552035276,56.03429691817168,15.461988417285866,21.45611805669986,9.467858777871873
Akzeptieren,160,7.018855267709867,7.83778969570619,6.199920839713544,57.18191166843227,43.751605930073424,58.76985844992386,59.61002968082784,57.929687219019875,15.29597254970944,18.80494794308611,11.78699715633277
Akzeptieren,162,6.707856880711262,7.4787783628862865,5.936935398536236,58.66242175090939,42.45116509538728,54.90255566281199,53.50768228347972,56.29742904214426,14.128833236920553,17.507513305227842,10.750153168613261
Akzeptieren,164,6.465927907837489,6.898628818619746,6.033226997055234,53.02328498894843,44.161506199199955,54.62172079030384,53.173570284355854,56.06987129625183,13.443318898734582,15.939005584646102,10.947632212823061
Akzeptieren,166,6.5060631471852535,6.952449951421571,6.0596763429489355,55.931877591898164,43.53685537733768,55.85273581251295,55.36870866486097,56.336762960164926,13.845420201035298,16.187994754282425,11.50284564778817
Akzeptieren,168,6.645993237318648,7.232884119531274,6.059102355106022,60.45449970403176,43.213601578336515,56.59285742330239,56.06004424250205,57.12567060410273,14.046394932270136,17.654431712196452,10.43835815234382
Akzeptieren,170,6.671465098756633,7.455051393571646,5.8878788039416206,61.62734290211125,44.5550917548497,62.077872695162014,68.35598673996569,55.79975865035834,14.498108684345752,19.435568612847803,9.5606487558437
Akzeptieren,172,6.442866834071496,7.092312121434448,5.793421546708544,63.566795666768094,46.43483924345515,65.4153920856098,68.82719545003803,62.00358872118157,13.615493738553656,16.836334316181915,10.394653160925397
Akzeptieren,174,6.674315563189905,7.252922619719782,6.095708506660028,63.902170378205305,44.33393971275882,61.44160282194358,63.380286060718866,59.5029195831683,13.487316474266779,16.986137761473195,9.988495187060362
Akzeptieren,176,6.473320280731887,6.767265967581787,6.179374593881986,59.15215447620992,42.88311259512731,62.53253393416725,65.74284326865813,59.32222459967637,13.151453057361149,15.853230168132653,10.449675946589643
Akzeptieren,178,6.491281294361713,6.8742087499809585,6.108353838742467,60.78950430125785,43.209420624790084,62.77953198240639,65.88087422070252,59.678189744110256,13.543263846684056,16.770245394171877,10.316282299196233
Akzeptieren,180,6.61773544826341,6.842724541664759,6.392746354862061,61.350500845608934,44.896686927246364,63.109839122111175,66.61528422556954,59.60439401865281,13.272710273616713,16.484395533784806,10.061025013448623
Akzeptieren,182,6.637396386983971,6.920465850623535,6.3543269233444075,61.3681986031261,44.18041383645243,62.04241960472462,65.64174601930237,58.44309319014687,13.403820694669829,16.680507746569273,10.127133642770383
Akzeptieren,184,6.7459817626788645,7.182859560993704,6.309103964364026,59.482971733451656,43.26889238968233,61.79510011882746,65.53782618112454,58.05237405653038,13.789201210775905,16.75391310865991,10.824489312891902
Arzt,166,7.8732450250994095,6.998756698291971,8.747733351906849,61.22846152024757,46.28364987382388,49.54474270650691,49.10585035357649,49.98363505943732,15.072049667413806,15.960015205631642,14.18408412919597
Arzt,168,7.623180545685977,7.6143683511266875,7.631992740245266,58.6350427032811,44.568997904883844,46.48888878414736,44.68462036736062,48.293157200934104,13.621934005069026,17.505882494952942,9.737985515185107
Arzt,170,7.785374461013943,7.7437825052519775,7.8269664167759085,64.86817957333017,46.564643817003514,45.36989278091245,44.04964364449584,46.69014191732907,13.726991365516483,17.60825339966869,9.845729331364273
Arzt,172,8.1798760654776,8.589821999292862,7.769930131662339,64.92740261965491,48.09853534376791,47.645586550041045,44.76643980884987,50.52473329123223,14.32275860682459,19.663757924633046,8.981759289016134
Arzt,174,7.872187274208324,8.07067369011512,7.673700858301528,67.54348200627136,50.00061333754105,48.626593424383216,44.05365300724982,53.19953384151661,14.050359791430877,18.705095150078318,9.395624432783436
Arzt,176,7.657135421608283,7.958802951671215,7.35546789154535,68.84518732954366,50.345448362205005,49.711140385290136,46.06422129189197,53.358059478688304,14.26829182251166,19.098636073117525,9.437947571905793
Arzt,178,7.941830510018855,8.202193816829947,7.681467203207763,69.04460211633857,50.16937272996456,49.795404812841916,46.982683736566386,52.608125889117446,14.790772046105118,19.16664667097642,10.414897421233817
Arzt,180,7.818107297602058,8.09741506474739,7.5387995304567275,67.25583149826514,50.76576920347566,53.20337865989632,49.84278053253601,56.563976787256635,14.711090497519463,18.94388221282012,10.478298782218804
Arzt,182,8.257841072085936,8.666374879875178,7.8493072642966935,69.72132382490196,53.809487185229074,51.930340496674354,54.04027899075959,49.82040200258912,15.07347670681894,19.480986826967023,10.66596658667086
Arzt,184,8.50721757534708,9.04067723241777,7.973757918276388,66.96855375573648,50.89457807651655,54.85511942101337,58.76471888558312,50.945519956443626,15.788966409111804,20.942072124701205,10.635860693522403
Arzt,186,8.692745756459047,9.493340331551197,7.892151181366896,68.35663099729167,54.249032128731315,57.74153175206146,63.07934749756262,52.403716006560295,15.115021133252519,20.684645996265257,9.545396270239783
Arzt,188,8.517373525154092,9.511722800635358,7.523024249672828,69.69897187496538,53.3286975950906,58.06415308978865,61.36438342353186,54.763922756045424,14.788984104154476,20.715202083862035,8.862766124446917
Arzt,190,8.572144118856308,9.667584283619616,7.476703954092999,70.14844000918336,54.15388446933711,57.89964983272391,59.727423140139436,56.07187652530839,15.15644740059081,20.987969781186585,9.324925019995034
Arzt,192,8.688164379777483,9.62991808617263,7.746410673382335,74.27257535338236,56.53873889327614,59.88247793086171,64.30332405846032,55.46163180326311,15.642783188960145,20.9730661373503,10.312500240569987
Arzt,194,8.551167031340555,9.20058371509075,7.901750347590358,71.4510963280296,53.89111575994879,55.990223381151985,58.82366110723235,53.15678565507162,15.312190556669979,19.897882641520912,10.726498471819044
Arzt,196,8.741062849426584,9.75819397293428,7.72393172591889,68.15566247743114,51.8059708533772,55.646837100615876,58.837157760964054,52.4565164402677,15.812732336962835,21.623741433268115,10.001723240657554
Arzt,198,8.73908735403432,9.912361683826688,7.565813024241952,70.72856943090771,56.2955103351425,58.394026810074564,60.603624851037324,56.18442876911181,14.976449765344768,21.161199777293543,8.791699753395992
Arzt,200,8.092771780610942,8.686981445928097,7.498562115293786,72.68838018893884,56.54565536289154,58.780280536381426,61.41390728175971,56.146653791003146,13.636603225130127,18.187784751853695,9.08542169840656
Arzt,202,8.681249723492995,9.872197151959192,7.4903022950267975,72.2499700416427,54.059156597025684,56.03995799174405,57.57981967989758,54.500096303590524,14.880724601070016,20.768439416803545,8.993009785336486
Arzt,204,8.699915346227446,9.934721639738733,7.465109052716158,69.96297643158964,52.73241295093795,55.39607977420014,57.21579040442428,53.576369143975995,15.082131529131317,21.142857150564968,9.021405907697668
Arzt,206,8.322481053613298,9.300783491926616,7.344178615299979,76.1878701190498,58.222632293115694,59.335851173063034,61.674069366874036,56.99763297925204,14.988353561117716,20.498904986307515,9.477802135927917
AufgebenResignieren,122,11.500478810916048,12.954161120981574,10.046796500850522,52.41677069531967,46.79218166782529,80.41491962566936,113.43956437855594,47.39027487278276,28.39458069445248,34.07067493895364,22.71848644995132
AufgebenResignieren,124,13.089121215483846,13.926107135603774,12.252135295363917,61.66826660688047,52.6297710442665,102.71947352751673,107.74224766652648,97.69669938850699,34.06424085706148,39.7261523749567,28.402329339166254
AufgebenResignieren,126,13.82207054249761,13.392664875563808,14.251476209431413,55.99900673881246,53.99153884386544,104.3977000372163,103.3333354301129,105.4620646443197,35.72824709356233,38.675925645039875,32.780568542084794
AufgebenResignieren,128,14.139413307495905,13.992563741293953,14.286262873697858,60.957174232773646,53.9936376323078,103.12051442841211,102.52029238594523,103.72073647087899,35.82950325081507,40.79832150042504,30.86068500120511
AufgebenResignieren,130,13.579023188815533,13.33152840720455,13.826517970426519,55.76973396267266,54.22692542381207,103.28523140295442,104.5628385768331,102.00762422907576,30.877960903618877,34.97759168407041,26.778330123167347
AufgebenResignieren,132,12.938544556106208,12.022093604223436,13.85499550798898,43.139740723779525,38.0192290484737,36.65087293715355,39.388012759891716,33.91373311441539,25.950334636714445,30.533925803893194,21.366743469535695
AufgebenResignieren,134,12.223528684483835,10.778746725830867,13.668310643136804,44.491266751565625,38.47933776108954,42.49519675616381,37.65306761880902,47.33732589351859,23.94152537230078,26.527534972305446,21.35551577229612
AufgebenResignieren,136,11.161613046934065,9.87155606109106,12.451670032777072,45.58464595733463,40.34427832139393,49.84069024533065,43.984466480605775,55.69691401005552,20.539858700942208,23.127095486074648,17.952621915809768
AufgebenResignieren,138,9.886112916317714,9.302999951427134,10.469225881208294,47.33838371521279,40.244548244902006,48.34455151742979,40.37790266228997,56.311200372569616,18.224549594548897,20.836271481368925,15.612827707728872
AufgebenResignieren,140,8.706382899468935,8.131417998842169,9.2813478000957,48.58051061669461,39.891793765087705,48.44989414618414,48.48591526244632,48.413873029921966,15.0421546473901,17.396929823325856,12.687379471454346
AufgebenResignieren,142,7.543077374324945,7.679143109339957,7.407011639309931,50.22958012982375,43.718975865349464,58.095857956257575,61.32709672960387,54.86461918291127,14.35937235531487,15.940916402720203,12.777828307909536
AufgebenResignieren,144,7.813531399351942,7.638763022236585,7.988299776467299,49.17403721123364,48.59512740428103,64.78540545479925,65.41446055805095,64.15635035154754,16.154336934536047,15.119009400122096,17.18966446895
AufgebenResignieren,146,9.273957391088935,9.547715330940372,9.000199451237497,58.28618814363495,45.564135797906424,76.20471341306393,78.72515318321943,73.68427364290841,20.020044544688616,21.801075061474773,18.239014027902464
AufgebenResignieren,148,10.548369950251818,10.18972247587773,10.907017424625908,69.65434808820989,58.42111599858547,103.545692664851,101.96871744610367,105.12266788359834,19.865873970394894,22.003546802383912,17.728201138405876
AufgebenResignieren,150,10.524472102327042,9.142807515563335,11.906136689090747,67.15438626191613,56.83252930377884,118.5984455286514,113.24734344771278,123.94954760959001,20.127984609633607,18.749568644261895,21.50640057500532
AufgebenResignieren,152,9.921635331038757,8.062527464174208,11.780743197903307,62.00865741909898,49.14112326040613,95.08763459814529,93.76299237144119,96.4122768248494,18.393744474027997,16.611364611304445,20.17612433675155
AufgebenResignieren,154,11.172936389538458,9.229727532951511,13.116145246125406,51.40140716335598,38.64688212734287,62.187011073978866,55.43032513208623,68.9436970158715,22.416857156631433,20.269758984972285,24.563955328290582
AufgebenResignieren,156,11.076103526492691,9.586815037582046,12.565392015403337,50.57861407037983,38.129291320474195,56.72536067841706,51.794045294432316,61.6566760624018,22.897606827239798,21.725606951348833,24.069606703130763
AufgebenResignieren,158,11.611419320811072,9.947301266393696,13.275537375228447,50.98565070375644,42.40779988004318,57.15920861965116,52.63932936910706,61.67908787019526,25.04215475690018,24.885539945848226,25.198769567952134
AufgebenResignieren,160,10.872363140439226,9.114833405801098,12.629892875077353,54.66188035289308,42.64250886446838,54.609719074345136,49.626066391017396,59.59337175767288,22.170053971155145,20.908035950848287,23.432071991462003
AufgebenResignieren,162,10.712762888714567,9.170376283211581,12.255149494217552,52.726233383117744,40.752954047018456,52.1104126642944,48.306277297406645,55.914548031182164,22.623623230289656,22.617517985018605,22.629728475560707
AufgebenResignieren,164,11.406307443593832,9.596847033651454,13.215767853536208,54.1937191239601,42.650935694848954,54.97556357653566,50.642514091204994,59.308613061866325,23.998163725224902,23.70889790649153,24.287429543958275
AufgebenResignieren,166,10.541748582835648,8.573063678320535,12.51043348735076,52.38354967326333,40.885651474970416,55.15618818121389,51.16114471846062,59.15123164396717,21.400116466490488,19.72839244144188,23.071840491539092
AufgebenResignieren,168,11.121270623241227,9.695022539259423,12.547518707223032,52.51624488794433,42.76036784970468,55.893515468016204,51.22986444871911,60.557166487313296,23.668394443782397,24.56219335551158,22.774595532053212
AufgebenResignieren,170,10.565785507192665,8.568977287795086,12.562593726590242,54.280857685886645,41.017276362057004,58.044564839746315,55.259000539960276,60.83012913953235,21.3357934620062,19.630860343902704,23.040726580109695
AufgebenResignieren,172,10.803016419395618,9.436294462275622,12.169738376515614,55.15388459627926,45.58752979951827,56.995871992434274,51.63369956791841,62.35804441695013,22.976565676924707,23.435124900721625,22.51800645312779
AufgebenResignieren,174,10.563690077706722,9.85267108098573,11.274709074427715,55.98767889352476,47.422632643453916,67.49015206379546,50.86135453101043,84.1189495965805,22.40855763803892,25.16772925986779,19.64938601621005
AufgebenResignieren,176,10.157651092793596,8.80145873784694,11.513843447740255,58.11027990336058,49.39359128261697,74.4813118599304,50.141234557807145,98.82138916205365,20.67319865485531,21.536879724337993,19.809517585372625
AufgebenResignieren,178,10.921882522201447,9.716020497356096,12.127744547046799,57.46762626004544,45.722730703978065,56.896017253611134,50.7476720631983,63.044362444023974,23.95966970078335,25.97571600434656,21.943623397220147
AufgebenResignieren,180,10.740466033822075,8.887085706038325,12.593846361605825,56.45718038406364,45.61696737032529,54.15097564746836,48.378332724684036,59.92361857025267,22.042390006731367,20.97998112076987,23.10479889269286
AufgebenResignieren,182,11.202388637141961,9.934433564830611,12.47034370945331,53.95444214936817,40.939064973631304,55.858349885441854,50.7314057193847,60.985294051499,23.11695165674157,24.056000910467333,22.17790240301581
AufgebenResignieren,184,10.809802235996704,8.902144465960061,12.717460006033347,55.77423353603441,47.842618108668155,56.41540601889216,49.75067102241087,63.08014101537346,21.887851742683168,20.89128520339941,22.884418281966923
AufgebenResignieren,186,11.141010826096709,9.905434735973285,12.376586916220132,55.18312305812678,48.485518221449404,56.9138230789798,51.48431018114439,62.34333597681521,23.31361348929024,24.47454285780184,22.152684120778645
AufgebenResignieren,188,10.488707938434533,8.78882725811229,12.188588618756778,58.04729873017403,49.71711646304926,56.66193612539615,50.193090030943885,63.13078221984843,20.98550842623605,20.298800151123288,21.67221670134881
AusgebenGeldVerschwenden,120,10.887969462444378,8.573772436965495,13.20216648792326,62.409856002287256,51.28149144871633,61.1567610635531,60.05899357856265,62.25452854854355,22.931317032981053,14.788367631437543,31.07426643452456
AusgebenGeldVerschwenden,122,10.532841988598696,8.90002836450112,12.165655612696272,58.57207405694578,49.447899200097595,66.37324003970905,57.40870508142768,75.33777499799042,24.101418399681286,14.25315794568439,33.94967885367818
AusgebenGeldVerschwenden,124,10.003234756602868,8.951811319223548,11.054658193982188,52.18255700498764,48.318841958885976,72.10315282508839,58.52101593373059,85.68528971644619,20.922922740895107,10.45075973709483,31.395085744695386
AusgebenGeldVerschwenden,126,10.546713176068156,8.531799256187469,12.561627095948845,59.32253383851616,50.200929228138676,76.43439094895803,55.85829122256342,97.01049067535264,19.534541603541047,9.700239000287555,29.36884420679454
AusgebenGeldVerschwenden,128,10.275008685166144,8.399534434432855,12.150482935899433,53.58768568184218,49.9065365998614,84.88590617987066,65.08931100630396,104.68250135343736,20.294230205632807,9.790090999263033,30.79836941200258
AusgebenGeldVerschwenden,130,9.492885473575033,7.886926415437692,11.098844531712372,56.768185264571386,49.37604065762756,84.00818492136473,55.13185329445006,112.8845165482794,18.12254582361355,9.36404328306706,26.881048364160037
AusgebenGeldVerschwenden,132,9.739741028931293,7.591899061108049,11.887582996754539,61.06441698733534,52.87841731335284,81.12307622761114,53.50444392546446,108.7417085297578,18.710672445153957,9.45099072775703,27.970354162550883
AusgebenGeldVerschwenden,134,9.685422096631395,7.431886601019237,11.938957592243552,49.13257684494718,51.38712963683077,72.2905348711084,49.085241123731194,95.49582861848563,18.438982533792444,10.46213763352044,26.41582743406445
AusgebenGeldVerschwenden,136,10.933875605299473,8.531485744933391,13.336265465665555,53.338789729437245,47.544451628897626,66.67296542338889,53.89499258699872,79.45093825977906,24.364413170747774,18.582533692484144,30.146292649011404
AusgebenGeldVerschwenden,138,10.532431870164803,8.402776581074962,12.662087159254645,46.797438949012246,43.90747762911921,50.35760088828277,40.50183634307679,60.21336543348875,25.34839052018838,19.974618945870674,30.722162094506086
AusgebenGeldVerschwenden,140,10.869982610695605,8.70938715641512,13.03057806497609,53.795591873571,49.96011916353897,52.43442884533859,48.05876266165731,56.81009502901987,27.094595384677127,21.34408686842189,32.845103900932365
AusgebenGeldVerschwenden,142,11.701988895448086,9.491643520913495,13.912334269982678,50.9224968767558,48.42364533372983,53.93213657597411,51.72000838312297,56.14426476882525,28.835397342396877,23.005717890175198,34.66507679461856
AusgebenGeldVerschwenden,144,11.392227744723682,8.838323992407975,13.946131497039389,51.62439730009023,48.1160568061658,50.36920021285086,47.37231405225121,53.366086373450514,29.088891952481884,22.919747908229326,35.25803599673444
AusgebenGeldVerschwenden,146,11.516973382931965,9.221910128574066,13.812036637289866,53.32772601380001,47.49478688871651,59.62702432737765,52.87813471110435,66.37591394365094,26.634459208643264,17.093638878216215,36.17527953907032
AusgebenGeldVerschwenden,148,11.20312279008346,8.184657490891977,14.221588089274944,58.17041987464211,50.6197712048267,72.94540555319527,61.215036338218304,84.67577476817225,25.30597172997896,12.156215765629705,38.45572769432822
AusgebenGeldVerschwenden,150,12.023790385061687,9.947739289743973,14.099841480379403,62.56152030211591,53.07901577382335,70.05995604791755,50.27344117705066,89.84647091878443,23.59633050540181,13.017033180933911,34.17562782986971
AusgebenGeldVerschwenden,152,9.63774739083317,7.045536781999548,12.229957999666789,58.67810979386867,53.61436084852674,81.13986638785227,56.625529053203294,105.65420372250125,22.439680070678946,9.674955957805137,35.204404183552754
AusgebenGeldVerschwenden,154,8.895266272624259,7.145499186398157,10.64503335885036,57.25185095158391,52.899650123108664,66.8900266582323,39.57013976885238,94.20991354761222,19.1905392741806,8.872113092974281,29.50896545538692
AusgebenGeldVerschwenden,156,9.391212271468705,7.197873083688838,11.584551459248573,55.080460503657804,51.879548284237835,61.96801137361369,36.37108900915731,87.56493373807008,20.494598486969075,9.707465711459054,31.281731262479095
Auto,104,12.083923693893658,10.682055103425414,13.485792284361901,54.77774270097035,42.35977221271859,65.94758278855636,53.49240267077022,78.40276290634252,19.252953964758078,13.212095795668946,25.293812133847208
Auto,106,12.322733169439605,11.034931230390454,13.610535108488756,52.9392186400765,41.20175013838153,61.12240461010018,55.63722619292824,66.60758302727213,19.4138600268669,14.71757903436316,24.11014101937064
Auto,108,11.98206837012381,11.717941310305712,12.24619542994191,53.62433782199136,42.48490648326171,57.08705933082901,60.96125731500731,53.21286134665071,19.393580433623,20.176033755557658,18.611127111688347
Auto,110,11.953856584567433,11.20085702930611,12.706856139828755,50.5714704175606,41.28475701006549,57.63217772044053,60.194224826807385,55.070130614073676,19.335800120714595,18.072347661701286,20.599252579727903
Auto,112,12.07374814237673,11.198750374843788,12.94874590990967,47.887611919099136,40.42921906388295,53.639585625573375,59.73181842508623,47.547352826060525,18.805652884193137,19.09964925829033,18.511656510095946
Auto,114,11.966289463734824,12.29159541373223,11.64098351373742,53.59540852020018,40.95068517853576,44.69691398309486,59.73651733085155,29.657310635338167,18.807689844747777,21.385744416117618,16.22963527337794
Auto,116,12.260294892508128,12.469577374221052,12.051012410795206,50.299816435300464,40.064214332783685,49.837143620334984,74.22729975607824,25.446987484591723,19.083563648078627,22.590993249226457,15.576134046930799
Auto,118,12.07264445760423,12.765534356276481,11.379754558931978,47.01791143461935,39.75515182240011,51.60339488108998,70.57164306881782,32.63514669336215,19.077495785506112,23.21899695558668,14.935994615425548
Auto,120,12.539735853285784,13.579394488971307,11.500077217600259,47.63855245903854,43.452029108047206,63.64621052920156,79.11616734968162,48.176253708721504,20.74877172654938,25.121257146053154,16.376286307045604
Auto,122,12.329479997544436,12.757002965165155,11.901957029923718,50.313114118748,42.63030126706671,63.17024814647516,72.93558857290607,53.40490772004426,20.11219342437731,23.238826724919896,16.98556012383472
Auto,124,11.68891383411924,11.4605715804957,11.917256087742784,50.6315899603635,44.80217365224097,59.44541328767142,57.88888825298807,61.001938322354775,18.171790616166387,19.177558287613266,17.166022944719508
Auto,126,11.26214230099787,10.868519831167355,11.655764770828386,50.55603648417856,44.21806616807915,50.96738650419796,44.623810908876465,57.31096209951946,17.17309523190988,17.673520303211376,16.672670160608384
Auto,128,10.953234353555882,9.834627535532267,12.071841171579496,52.26428795645423,43.60710403645545,48.8891287907482,34.47366793178303,63.304589649713385,15.017029333736794,12.893103977769375,17.140954689704213
Auto,130,11.080691659923994,10.062186591800167,12.099196728047822,50.82433495939916,40.83431238845287,49.34542609084594,36.751521036170786,61.939331145521095,15.570851421433476,13.403911725150795,17.737791117716156
Auto,132,10.822612995063205,9.827220000928762,11.818005989197648,56.33926796013162,43.32639913037533,47.696822901846154,37.618242550145055,57.77540325354725,16.297977848111106,14.172230583196152,18.42372511302606
Auto,134,11.284551430102146,9.698341294977933,12.87076156522636,55.196720140020055,43.42428302406059,50.101105291588276,46.81940990222115,53.3828006809554,18.381914067951186,17.151324115312754,19.61250402058962
Auto,136,11.851447149017629,10.418283277770394,13.284611020264864,49.20286347893468,43.266884635635435,50.761252066987225,51.71770076377451,49.80480337019994,19.82324790186324,18.95424152488436,20.692254278842118
Auto,138,11.831324126926882,10.504759389158517,13.157888864695247,51.4581939435991,40.331856661591644,52.64765518812159,56.13969129350746,49.15561908273571,18.412465513866177,16.067324978114986,20.75760604961737
Auto,140,11.615740923760729,10.25005829375557,12.981423553765886,57.542463600782455,46.5763734111067,50.5073454017929,60.876353874876834,40.13833692870896,18.70200433375814,18.50109645012374,18.902912217392537
