aggregation,clip_macro_tr_all_mm,clip_macro_tr_left_hand_mm,clip_macro_tr_right_hand_mm,clip_macro_tr_upper_body_minus_face_mm,clip_macro_tr_upper_body_minus_head_mm,clip_macro_tr_upper_body_mm,clip_macro_v2v_left_wrist_mm,clip_macro_v2v_right_wrist_mm,clips,coverage,delta_tr_all_mm,delta_tr_left_hand_mm,delta_tr_right_hand_mm,delta_tr_upper_body_minus_face_mm,delta_tr_upper_body_minus_head_mm,delta_tr_upper_body_mm,frames,method,prediction_format,prediction_root,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
author_vertex_micro,43.08007405852999,13.796739881455386,13.02646809303121,30.41997130310144,41.716138464359304,26.890043951375873,13.796739881455391,13.026468093031212,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1493,DexAvatar_HaMeR,dexavatar-obj,signal4d/outputs/strict_dexavatar_obj_20260820/full_1493/DexAvatar_HaMeR,42.58672103600072,13.573461936015676,12.927136809229967,29.907412675419735,40.79602974744251,26.45599852631247,13.573461936015676,12.927136809229967
author_vertex_micro,42.61750575022019,11.76006507608591,11.93665270477227,30.083510139124336,41.110182948431536,26.612248788142914,11.76006507608591,11.93665270477227,57,1.0,-0.44336505725775055,-1.9083816914814538,-1.09420851424035,-0.31421335335194556,-0.531722134351206,-0.2624519567004633,1493,SIGNAL4D_v5,dexavatar-obj,signal4d/outputs/strict_dexavatar_obj_20260820/full_1493/SIGNAL4D_v5,42.14335597874297,11.665080244534222,11.832928294989618,29.59319932206779,40.264307613091304,26.193546569612007,11.665080244534222,11.832928294989618
