clip_id,frames,method,one_handed_class_0,tr_all_mm,tr_left_hand_mm,tr_right_hand_mm,tr_upper_body_minus_face_mm,tr_upper_body_minus_head_mm,tr_upper_body_mm,v2v_left_wrist_mm,v2v_right_wrist_mm
Blitz,24,D3,True,37.597622470658166,,13.303824547465865,28.81483447331848,42.0685258569504,24.973186853062987,,13.303824547465865
Dort,13,D3,True,37.25940495118502,,11.356383608168496,27.09278057865918,41.874227625214836,23.30927832674702,,11.356383608168496
EinstellenJob,34,D3,False,39.4019967844539,11.799873779720242,8.293979523322308,26.32960414130033,37.40636560588097,23.12318684015446,11.799873779720242,8.293979523322308
EisGefroren,30,D3,False,39.73051916191107,10.562944487523993,10.297579933024304,28.099487254748865,39.16662880999156,24.5397556419948,10.562944487523993,10.297579933024304
Frech,25,D3,True,47.106597428782926,,12.61025660889748,39.66318007253405,50.72144564059192,35.45705909527194,,12.61025660889748
Mutter,24,D3,True,47.3746636425719,,9.402075382632317,38.09704596932908,52.663273705752005,33.37818528597969,,9.402075382632317
Neu,13,D3,False,42.01820093512677,13.483807498463554,10.67806459009167,29.062827888434565,40.87822612261328,26.03319009418901,13.483807498463555,10.67806459009167
SauerWuetend,22,D3,True,49.06991848580446,,10.148838425834452,38.08589076962333,46.8851483666349,33.90670516347522,,10.148838425834454
Schwer,21,D3,False,45.38208450550716,13.18174963369653,15.90321664373227,33.19330935675775,42.98999314487114,29.782651278596887,13.18174963369653,15.90321664373227
Treffen,28,D3,False,43.36893037177435,15.125833380873408,9.761573597556971,24.13962295863931,32.80909739963605,21.081095617947387,15.125833380873408,9.761573597556971
VorsichtPassAuf,12,D3,False,44.20274006157961,9.4497213587763,10.50755603447756,31.722088462868715,36.41399217432359,28.688576253840186,9.4497213587763,10.50755603447756
Widerspruch,14,D3,False,44.050366791085644,16.055718849473188,10.642114479040334,29.059382419243814,43.396217576525814,25.4669828915745,16.055718849473188,10.642114479040334
